진주시청 공공저작물 권리확인 요청 목록 (대표홈페이지),,,,,,,,,,,,,,,,,,,,
순번,사이트명,게시판 진입 과정,게시판명,게시물 제목,URL,등록일,첨부파일,기존 공공누리 유형,,개방여부,공공누리유형,,검토불가,단순/업무/비보호,제3자 권리,이미지/첨부파일,초상권,개인정보,의견,비고
13585,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주 키즈 마켓‘들’, 진주시복지재단에 마켓 수익금 400만원 기부",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528409&amode=view&cpage=336,2022-12-16,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13586,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"케이에스영농조합법인, 진주시복지재단에 딸기 280박스 기부",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528400&amode=view&cpage=336,2022-12-16,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13587,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주공예창작지원센터, 진주시복지재단에 바자회 수익금 200만원 기부",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528399&amode=view&cpage=336,2022-12-16,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13588,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,‘2022 진주시 최고경영자상’수상자 2인 선정,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528397&amode=view&cpage=336,2022-12-16,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13589,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시 종합사회복지관, 2022년 프로그램 발표회 개최",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528396&amode=view&cpage=336,2022-12-16,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13590,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시, 먹거리통합지원센터 건립사업 속도 낸다",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528395&amode=view&cpage=336,2022-12-16,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13591,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주향교, 지역 어르신들 초청 기로연 개최",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528393&amode=view&cpage=336,2022-12-16,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13592,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시,‘2022년 지역사회보장협의체 오아시스 워크숍 ’개최",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528392&amode=view&cpage=336,2022-12-16,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13593,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"‘진주 K-기업가정신 재단’, 내년 3월 출범 준비 순항",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528391&amode=view&cpage=336,2022-12-16,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13594,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시, ‘월아산 작가정원’지명설계공모 당선작 시상식 개최",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528389&amode=view&cpage=337,2022-12-16,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13595,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시,‘진주정촌올리움 다함께돌봄센터’개소",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528387&amode=view&cpage=337,2022-12-16,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13596,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시-국민체육진흥공단, 상호협력 업무협약",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528385&amode=view&cpage=337,2022-12-16,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13597,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시, 축제 발전을 위한 평가보고회 열어",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528384&amode=view&cpage=337,2022-12-16,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13598,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,‘진주시 상대지구’국토부 도시재생사업 최종 선정,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528383&amode=view&cpage=337,2022-12-16,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13599,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시 고교 학생회장단‘진달래’, 진주시복재재단에 성금 200여 만원 기부",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528279&amode=view&cpage=337,2022-12-14,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13600,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시, 가호동 옛 청사 리모델링 및 내진보강공사 착수",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528278&amode=view&cpage=337,2022-12-14,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13601,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시, ‘2023년 노인일자리 및 사회활동 지원사업’참여자 모집",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528277&amode=view&cpage=337,2022-12-14,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13602,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시, ‘2023년 공동주택관리 지원사업’ 조기 시행",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528276&amode=view&cpage=337,2022-12-14,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13603,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,제1회 진주시장배 전국 아마추어 e스포츠대회 개최,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528275&amode=view&cpage=337,2022-12-14,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13604,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시보건소, 2022년 우수기관 ‘2관왕’ 영예!",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528274&amode=view&cpage=338,2022-12-14,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13605,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,지역농산물 공공급식을 위한 ‘진주시 먹거리통합지원센터’착공,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528273&amode=view&cpage=338,2022-12-14,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13606,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시 정책자문교수단, 시민이 행복한‘부강한 진주’견인",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528270&amode=view&cpage=338,2022-12-14,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13607,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"헤르바바이오(주), 진주시복지재단에 화장품 100박스 기부",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528207&amode=view&cpage=338,2022-12-14,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13608,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,진주시의‘365일24시 시간제 보육사업’타지역 벤치마킹 이어져,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528206&amode=view&cpage=338,2022-12-14,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13609,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,제1회 진주시장배 경남장애인 볼링대회 개최,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528203&amode=view&cpage=338,2022-12-14,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13610,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시 물사랑교육농장, 생활원예 중앙경진대회‘치유농업’최우수상",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528202&amode=view&cpage=338,2022-12-14,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13611,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,월아산 숲속의 진주 ‘에코티어링’특별체험 행사,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528201&amode=view&cpage=338,2022-12-14,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13612,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시, 구슬모음어린이집‘성과보고 및 2023 사업설명회’ 개최",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528200&amode=view&cpage=338,2022-12-14,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13613,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시, 2022년 공무직근로자 한마음 단합대회 개최",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528199&amode=view&cpage=338,2022-12-14,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13614,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"대한노인회 진주시지회, 부설 노인대학 졸업식 개최",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528198&amode=view&cpage=339,2022-12-14,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13615,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시, 능력개발 교육 수강생 작품전시회 및 문화공연 개최",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528197&amode=view&cpage=339,2022-12-14,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13616,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시, ‘2022 진주관광 전국사진 공모전’ 시상식 개최",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528195&amode=view&cpage=339,2022-12-14,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13617,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"조규일 진주시장, 육용오리 AI 의사환축 발생 현장 방역 점검",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528194&amode=view&cpage=339,2022-12-14,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13618,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시, 진주성 내 ‘중영 복원사업’ 착공",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528193&amode=view&cpage=339,2022-12-14,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13619,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"한국국토정보공사 진주지사 직원 성금 200만원, 진주시복지재단에 기부",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528113&amode=view&cpage=339,2022-12-12,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13620,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"승하환경(주), 진주시복지재단에 성금 200만원 기탁",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528112&amode=view&cpage=339,2022-12-12,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13621,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시상인연합회, 심폐소생술 교육 실시",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528110&amode=view&cpage=339,2022-12-12,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13622,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시자원봉사센터, 직접 만든 양말목 안마봉 ‘1석2조’",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528109&amode=view&cpage=339,2022-12-12,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13623,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시, 2022년 2기분 자동차세 124억 1000만원 부과",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528108&amode=view&cpage=339,2022-12-12,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13624,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시, 조상 땅 찾기 온라인 서비스 확대 시행",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528107&amode=view&cpage=340,2022-12-12,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13625,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,진주청동기문화박물관-경남교육청 교육연수원 상호교류 협정,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528106&amode=view&cpage=340,2022-12-12,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13626,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시, 2022년도 옥외광고업무 우수기관 행정안전부 표창 수상",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528105&amode=view&cpage=340,2022-12-12,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13627,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시, 2023년 지역주도형 청년일자리사업 추진",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528103&amode=view&cpage=340,2022-12-12,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13628,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,월아산 숲속의 진주 ‘숲속의 크리스마스 행사’ 성황리 마무리,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528102&amode=view&cpage=340,2022-12-12,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13629,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시, 망경초등학교 주변 환경개선사업 완료",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528101&amode=view&cpage=340,2022-12-12,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13630,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"내년 3월,‘진주 K-기업가정신 재단’출범",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528053&amode=view&cpage=340,2022-12-12,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13631,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,‘진양호공원 크리스마스 빛축제’뜨거운 호응 속 성료,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528052&amode=view&cpage=340,2022-12-12,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13632,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,2022년 진주시 암벽등반대회 성황리 개최,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528050&amode=view&cpage=340,2022-12-12,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13633,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,제4회 진주시장배 전국 무에타이대회 개최,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528049&amode=view&cpage=340,2022-12-12,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13634,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,2022년 제32회 진주마라톤대회 개최,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528048&amode=view&cpage=341,2022-12-12,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13635,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,제7회 진주시족구협회장배 족구대회 개최,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528047&amode=view&cpage=341,2022-12-12,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13636,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"경상국립대학교 약학대학 학생회, 진주시복재재단에 성금 기부",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528001&amode=view&cpage=341,2022-12-09,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13637,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주대학생연합봉사단 위더스, 진주시복지재단에 성금 100만원 기탁",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39528000&amode=view&cpage=341,2022-12-09,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13638,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주 중앙시장, 겨울맞이 전통시장 고객행사 개최",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39527998&amode=view&cpage=341,2022-12-09,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13639,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시, 바른 산책 등 ‘반려동물 시민의식 개선 교육’",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39527997&amode=view&cpage=341,2022-12-09,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13640,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"조규일 진주시장, ‘제2회 귀농 활성화 선도인상’수상",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39527995&amode=view&cpage=341,2022-12-09,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13641,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시, 콜롬비아에서 ‘2023 진주아시아역도선수권대회’전방위 홍보",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39527943&amode=view&cpage=341,2022-12-08,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13642,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시,‘환상적인 야경 도시’를 펼친다!",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39527941&amode=view&cpage=341,2022-12-08,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13643,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시, 2기 주민자치회 위원 위촉식 개최",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39527937&amode=view&cpage=341,2022-12-08,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13644,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시장애인체육회, 2022년 진주시장애인체육인 시상식 개최",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39527935&amode=view&cpage=342,2022-12-08,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13645,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,2022년도 진주시 공공건축가 성과보고회 개최,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39527932&amode=view&cpage=342,2022-12-08,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13646,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시, 노래연습장 영업자 대상 정기교육 실시",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39527931&amode=view&cpage=342,2022-12-08,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13647,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시립도서관, 겨울독서교실·겨울방학 문화교실 참가자 모집",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39527929&amode=view&cpage=342,2022-12-08,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13648,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,진주목공예전수관 & 진주공예창작지원센터 ‘2022년 성과 공유회’,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39527928&amode=view&cpage=342,2022-12-08,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13649,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"조규일 진주시장, 극단이중생활 단원과 ‘시민과의 데이트’",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39527927&amode=view&cpage=342,2022-12-08,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13650,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,진주시 초청 대기학자 조천호 교수 특강 8일 서경방송에서 방영,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39527859&amode=view&cpage=342,2022-12-07,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13651,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시 친환경농업인연합회, 2022년 정기총회 개최",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39527858&amode=view&cpage=342,2022-12-07,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13652,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시, 소각 산불 집중단속 위한 ‘산불드론감시단’ 운영",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39527856&amode=view&cpage=342,2022-12-07,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13653,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주여성새로일하기센터, ‘2022 여성친화 일촌기업 협약’ 체결",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39527855&amode=view&cpage=342,2022-12-07,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13654,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,제467회 서부경남 5개 시‧군 9개정 친선궁도대회 개최,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39527854&amode=view&cpage=343,2022-12-07,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13655,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시자원봉사센터,「취약계층 식료품 키트 나눔 사업」실시",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39527853&amode=view&cpage=343,2022-12-07,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13656,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시, 2022년 이․통장 역량강화 교육",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39527852&amode=view&cpage=343,2022-12-07,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13657,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시복지재단, 지역사회 기관·단체의 기부행렬 이어져",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39527850&amode=view&cpage=343,2022-12-07,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13658,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시복지재단, 기부자 ․ 봉사자의 밤 행사 개최",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39527849&amode=view&cpage=343,2022-12-07,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13659,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주시, 경남진주강소특구 자문위원 7명 위촉",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39527847&amode=view&cpage=343,2022-12-07,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13660,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"국제로타리3590지구 10지역, 취약계층 장애인 체육인에게 김치 나눔",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39527780&amode=view&cpage=343,2022-12-06,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13661,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,가을밤과 함께한‘진주논개시장 올빰야시장’동절기 휴장,https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39527779&amode=view&cpage=343,2022-12-06,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13662,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"진주하수처리장, 친환경시설 이미지 제고 위한 벽화 2편 조성",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39527778&amode=view&cpage=343,2022-12-06,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
13663,진주시청,HOME > 시정소식 > 알림마당 > 보도/해명자료,보도/해명자료,"LH, 진주 지역아동센터 아이들과 ‘미리 하는 크리스마스’행사",https://www.jinju.go.kr/00130/02730/00138.web?gcode=1004&idx=39527777&amode=view&cpage=343,2022-12-06,유,2유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(보도자료),
