한국보육진흥원 공공저작물 권리확인 요청 목록,,,,,,,,,,,,,,,,,,,,
순번,사이트명,게시판 진입 과정,게시판명,게시물 제목,URL,등록일,첨부파일,기존 공공누리 유형,,개방여부,공공누리유형,,검토불가,단순/업무/비보호,제3자 권리,이미지/첨부파일,초상권,개인정보,의견,비고
609,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,셀프모니터링 오픈기념 회원가입 이벤트,,2021-02-05 00:00:00,유,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(포스터),
610,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,어린이집 이용불편·부정신고센터 안내 웹툰 <3화>,,2021-02-05 00:00:00,유,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(웹툰),
611,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,어린이집 이용불편·부정신고센터 안내 웹툰 <2화>,,2021-02-05 00:00:00,유,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(웹툰),
612,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,어린이집 이용불편·부정신고센터 안내 웹툰 <1화>,,2021-02-05 00:00:00,유,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(웹툰),
613,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2021년 평가제 2기 자체점검보고서 제출 안내,,2021-02-01 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
614,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,한국보육진흥원 뉴스레터 2021년 1월호,,2021-01-29 00:00:00,유,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(뉴스레터),
615,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,유아 대상 장애인식개선교육 교구재 지원사업 안내,,2021-01-29 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
616,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,보육과정 운영을 위한 셀프모니터링 안내,,2021-01-29 00:00:00,유,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(포스터),
617,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2021년 1월 어린이집 평가 결과발표 안내,,2021-01-18 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
618,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2021년 평가제 1기 자체점검보고서 제출 안내,,2021-01-04 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
619,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,한국보육진흥원 안전보건경영방침 선포,,2020-12-31 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
620,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,한국보육진흥원 뉴스레터 2020년 12월호,,2020-12-31 00:00:00,유,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(뉴스레터),
621,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,공공기관 고객만족도 조사 관련 개인정보 제3자 제공사항 알림,,2020-12-30 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
622,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 한국보육진흥원 국민인식 조사,,2020-12-18 00:00:00,유,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(포스터),
623,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 부모모니터링 참여수기 및 우수운영사례 공모전 결과발표,,2020-12-15 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
624,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 12월 어린이집 평가 결과발표 안내,,2020-12-13 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
625,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,한국보육진흥원 홍보채널 만족도 조사,,2020-12-11 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
626,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,어린이집 평가제 대국민 의견수렴,,2020-12-10 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
627,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,우리아이를 위한 미디어 바로알기 시민참여 집담회,,2020-12-10 00:00:00,유,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(포스터),
628,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 평가제 12기 자체점검보고서 제출 안내,,2020-12-02 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
629,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,한국보육진흥원 뉴스레터 2020년 11월호,,2020-11-30 00:00:00,유,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(뉴스레터),
630,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,보육교직원 대상 미디어리터러시 교육 안내,,2020-11-30 00:00:00,유,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(포스터),
631,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 시간제보육 이용자 이용수기 및 제공기관 운영수기 공모,,2020-11-30 00:00:00,유,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(포스터),
632,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,한국보육진흥원 비전보육인 스무번째 모임 개최(토론회) 안내,,2020-11-27 00:00:00,유,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(포스터),
633,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,플라스틱 장난감 기부의 날 운영 안내,,2020-11-27 00:00:00,유,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(카드뉴스),
634,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 부모모니터링 공모전 메일접수 일시 중단 안내,,2020-11-26 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
635,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 12월 어린이집 평가참여 지원교육 안내,,2020-11-24 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
636,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,20년 보육교직원 마음성장 프로젝트 11월 3~4주 교육 일정,,2020-11-06 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
637,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 하반기 연차별 자체점검 및 보고서 제출 안내,,2020-11-02 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
638,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 11월 어린이집 평가참여 지원교육 안내,,2020-11-02 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
639,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 평가제 11기 자체점검보고서 제출 안내,,2020-10-30 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
640,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,마음성장 프로젝트 우수사례 공모전 운영 안내,,2020-10-30 00:00:00,유,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(포스터),
641,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,한국보육진흥원 뉴스레터 2020년 10월호,,2020-10-30 00:00:00,유,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(뉴스레터),
642,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,한국보육진흥원 영차영차 서포터즈 1기 최종 결과 안내,,2020-10-30 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
643,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,한국보육진흥원 영차영차 서포터즈 1기 서류심사 결과 안내,,2020-10-27 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
644,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,보육교직원 마음성장 프로젝트 11월 1~2주 교육 일정 안내,,2020-10-27 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
645,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,‘코로나19’ 예방을 위한 보육교사 3급 교육과정 세부 운영방안,,2020-10-27 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
646,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,‘코로나19’ 예방을 위한 보육교사 2급 교육과정 세부 운영방안,,2020-10-27 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
647,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 신규평가 10기 자체점검보고서 제출 안내,,2020-10-26 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
648,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,코로나19 확산에 따른 어린이집 현장평가 준수사항 안내,,2020-10-22 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
649,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 보육지원체계 개편 콘텐츠 공모전,,2020-10-22 00:00:00,유,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(포스터),
650,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 부모모니터링 참여수기 및 우수 운영사례 공모전 안내,,2020-10-19 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
651,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 10월 어린이집 평가 결과발표 안내,,2020-10-14 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
652,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,한국보육진흥원 영차영차 서포터즈 모집,,2020-10-13 00:00:00,유,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(포스터),
653,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,10월 3~4주 마음성장프로젝트 교육 일정 안내,,2020-10-13 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
654,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 신규평가 9기 자체점검보고서 제출 안내,,2020-10-08 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
655,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,10월 1~2주 마음성장프로젝트 교육 일정 안내,,2020-10-07 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
656,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,‘추석 특별방역기간’ 조치에 따른 어린이집 평가일정 관련 안내,,2020-09-29 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
657,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 10월 어린이집 평가참여 지원교육 안내,,2020-09-28 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
658,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,한국보육진흥원 뉴스레터 2020년 9월호,,2020-09-28 00:00:00,유,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(뉴스레터),
659,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,어린이집 코로나19 대응 활동사례 및 콘텐츠 공모전 결과발표,,2020-09-23 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
660,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 장기 미종사자 직무교육 관련 하반기 일정 안내,,2020-09-18 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
661,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 9월 어린이집 평가 결과발표 안내,,2020-09-14 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
662,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,[공지] 시스템 개선(서버 교체) 작업으로 인해서 서비스 중단,,2020-09-14 00:00:00,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
663,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 보육교직원 마음성장 프로젝트 9월 비대면 교육 일정,,2020-09-14 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
664,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 9월 어린이집 평가참여 지원교육 안내,,2020-09-04 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
665,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,한국보육진흥원 뉴스레터 2020년 8월호,,2020-08-31 00:00:00,유,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(뉴스레터),
666,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,[어린이집평가]코로나19 대응에따른 어린이집 평가일정 조정 안내,,2020-08-22 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
667,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년8월어린이집평가참여지원교육안내(실시간화상교육),,2020-08-13 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
668,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,[교육취소] 2020년 8월 어린이집 평가참여 지원교육 안내,,2020-08-13 00:00:00,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
669,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 보육교직원 마음성장 프로젝트 8월 비대면 교육 일정,,2020-08-11 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
670,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,한국보육진흥원 뉴스레터 2020년 7월호,,2020-08-03 00:00:00,유,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(뉴스레터),
671,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 평가제 2~3기 현장평가 대상 어린이집 현장평가주간 확인 및 유의사항 안내,,2020-07-29 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
672,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 평가제 7기 현장평가 대상 어린이집 현장평가주간 확인 및 유의사항 안내,,2020-07-27 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
673,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,코로나19에 따른 어린이집 평가 일정 조정 기준 안내,,2020-07-14 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
674,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 평가제 1기 현장평가 대상 어린이집 현장평가주간 확인 및 유의사항 안내,,2020-07-14 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
675,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,어린이집 장기 미종사자 직무교육 안내,,2020-07-07 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
676,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 7월 어린이집 평가참여 지원교육 안내,,2020-07-03 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
677,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,현장평가주간 확인 및 유의사항 안내,,2020-07-01 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
678,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020 서울특별시교육청 홈페이지 유치원 에듀케어 인력풀 활용 안내,,2020-07-01 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
679,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,한국보육진흥원 뉴스레터 2020년 6월호,,2020-07-01 00:00:00,유,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(뉴스레터),
680,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 7기 자체점검보고서 제출 안내,,2020-06-30 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
681,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 공익장학생 추천,,2020-06-16 00:00:00,유,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(포스터),
682,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,현장평가주간 확인 및 유의사항 안내,,2020-06-16 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
683,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,핑크퐁협업 2 편 < 거리두기 습관송 >,,2020-06-09 00:00:00,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
684,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,한국보육진흥원 개원 1주년 SNS 이벤트,,2020-06-08 00:00:00,유,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(포스터),
685,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,미인증 어린이집 대상 2020년 어린이집 평가제 참여신청 안내,,2020-06-03 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
686,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 보육교직원 보수교육 안내(부산),,2020-06-02 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
687,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 6기 자체점검보고서 제출 안내,,2020-06-02 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
688,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,한국보육진흥원 뉴스레터 2020년 5월호,,2020-05-29 00:00:00,유,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(뉴스레터),
689,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 상반기 연차별 자체점검보고서 제출 안내,,2020-05-29 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
690,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,아기상어와 함께하는 생활 속 거리두기,,2020-05-28 00:00:00,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
691,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,코로나 예방 속 생활실천,,2020-05-27 00:00:00,유,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(포스터),
692,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,6월 마음성장 프로젝트 교육 일정 안내,,2020-05-26 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
693,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 어린이집 평가 관련자료(FAQ 자료집) 게시 안내,,2020-05-20 00:00:00,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
694,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,코로나19 예방을 위한 보육교사 3급 교육과정 세부 운영방안 안내,,2020-05-20 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
695,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,코로나19 예방을 위한 보육교사 2급 교육과정 세부 운영방안 안내,,2020-05-18 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
696,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,미인증 어린이집 대상 2020년 어린이집 평가제 참여신청 안내,,2020-05-15 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
697,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,유아 대상 성폭력 예방교육 자료 안내,,2020-05-14 00:00:00,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
698,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,신규·품질·정기평가 어린이집 기수별 코로나19 확산에 따른 일정 조정 안내,,2020-05-11 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
699,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,보육교직원 마음성장 프로젝트 5월 일정 안내,,2020-05-08 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
700,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,우리동네키움센터와 함께한 SNS사진 공모,,2020-05-07 00:00:00,유,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(포스터),
701,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 한국보육진흥원 혁신 아이디어 공모전 결과 발표,,2020-05-06 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
702,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,김포 한강 AC-01a블록 단지내 어린이집 임차운영자 선정 공고,,2020-05-04 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
703,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 평가제 5기 자체점검보고서 제출 안내,,2020-04-29 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
704,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,코로나-19 상황에 따른 어린이집 장기 미종사자 직무교육 이수 관련 안내,,2020-04-21 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
705,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 4월 어린이집 평가 결과 확인 안내,,2020-04-16 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
706,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,아기상어와 함께 손 씻기 노래 불러요!,,2020-04-10 00:00:00,유,공공누리 1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
707,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 어린이집 평가 매뉴얼 관련 사항 안내,,2020-04-07 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
708,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,인천영종LH49단지 어린이집 임차운영자 선정공고(2회차) 홍보협조 요청,,2020-04-01 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
709,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 한국보육진흥원 혁신 아이디어 공모전,,2020-04-01 00:00:00,유,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(포스터),
710,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 평가제 4기 자체점검보고서 제출 안내,,2020-03-31 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
711,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,어린이집 장기 미종사자 직무교육 재신청 방법 안내,,2020-03-31 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
712,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,서울시 재능기부 활용 어린이집 재능기부자 모집 공고문,,2020-03-27 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
713,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 서울시 어린이집 보육교직원 보수교육 일정 안내,,2020-03-25 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
714,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,「어린이집 평가 지표 교육 온라인 교육용 영상」 게시 안내,,2020-03-24 00:00:00,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
715,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,코로나19 확산에 따른 어린이집 평가일정 조정 안내,,2020-03-24 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
716,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,어린이집 휴원 관련 보육교직원 급여 및 복무 관련 사항 안내,,2020-03-18 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
717,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 3월 어린이집 평가결과 확인 안내,,2020-03-13 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
718,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,"코로나 19로 인한 어린이집 휴원, 개학 연기 등에 따른 아동과 함께 하는 육아콘텐츠",,2020-03-11 00:00:00,무,미부착,,검토 불가,검토 불가,,O,,,,,,검토 불가,
719,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 평가제 3기 자체점검보고서 제출 안내,,2020-02-28 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
720,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 어린이집 평가참여 지원교육 잠정 연기 안내,,2020-02-28 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
721,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,'코로나 19' 감염자 확산에 따른 보육교사 자격증 방문접수 및 방문수령 자제 요청,,2020-02-25 00:00:00,무,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
722,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 2월 어린이집 평가 결과발표 안내,,2020-02-14 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
723,한국보육진흥원,HOME > 알림마당 > 공지사항 > 전체,전체,2020년 어린이집 평가참여 지원교육 일정 안내,,2020-02-13 00:00:00,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
