한국지역정보개발원 공공저작물 권리확인 대상 목록,,,,,,,,,,,,,,,,,,,,
순번,사이트명,게시판 진입 과정,게시판명,게시물 제목,URL,등록일,첨부파일,기존 공공누리 유형,,개방여부,공공누리유형,,검토불가,단순/업무/비보호,제3자 권리,이미지/첨부파일,초상권,개인정보,의견,비고
1697,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[입찰공고] 2022년도 표준지방세외수입정보시스템 운영관리 감리용역,,2022-03-14 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1698,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 2022년 통합정보자원관리시스템(지킴-e) 유지관리,,2022-03-21 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1699,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 차세대 지방세입정보시스템 구축 2단계 블록체인 플랫폼 도입,,2022-03-21 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1700,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[입찰공고] 통합지식정보서비스,,2022-03-22 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1701,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 2022년 지방세정보시스템 감리용역,,2022-03-23 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1702,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 보안취약점 진단 통합관리시스템 등 운영지원 및 유지관리,,2022-03-25 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1703,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] ‘22년 지역정보통합센터 정보자원 통합 유지관리,,2022-03-30 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1704,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[입찰공고] 시·도 정기분담금 산정기준 개선 연구,,2022-03-31 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1705,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰재공고] 2022년 지방세정보시스템 감리용역,,2022-04-01 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1706,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 2022년 지방세정보시스템 감리용역,,2022-04-01 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1707,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[입찰공고] 시·도 정기분담금 산정기준 개선 연구,,2022-04-11 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1708,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 차세대 지방재정관리시스템 구축 관련 인메모리 DBMS 도입,,2022-04-11 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1709,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[입찰재공고] 시·도 정기분담금 산정기준 개선 연구,,2022-04-11 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1710,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 2022년 자치단체 온-나라 문서2.0 전환 구축,,2022-04-12 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1711,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[입찰공고] 2022년 지방재정 정보화 운영사업 감리용역,,2022-04-18 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1712,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 2022년 주소정보관리시스템 개인정보 영향평가,,2022-04-20 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1713,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[입찰공고] 지방자치단체 디지털 수준진단,,2022-04-20 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1714,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 정부 웹보안인증서(G-SSL) 발급시스템 구축,,2022-04-21 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1715,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,한국지역정보개발원 운영자금 예치 금융기관 선정 공고,,2022-04-25 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1716,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[입찰공고] 2022년 지방공공기관 업무시스템 유지관리 감리용역,,2022-04-27 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1717,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[입찰공고] 2022년도 주소정보관리시스템 유지관리 감리용역,,2022-04-27 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1718,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[입찰재공고] 2022년도 주소정보관리시스템 유지관리 감리용역,,2022-04-27 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1719,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 차세대 지방세입정보시스템 구축 2단계 세외수입 통계DBMS 소프트웨어 도입,,2022-04-29 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1720,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 2022년 정부업무관리시스템(온-나라) 및 정부전자문서유통지원센터 유지관리 감리용역,,2022-05-02 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1721,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[입찰공고] 2022년 자치단체 우편모아시스템 통합 유지관리 감리용역,,2022-05-02 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1722,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 온라인 주민감사청구시스템 구축,,2022-05-03 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1723,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[입찰공고] 2022년 KLID 가명정보결합시스템 운영지원 및 유지관리,,2022-05-03 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1724,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[입찰공고] 지방자치단체 디지털 수준진단,,2022-05-09 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1725,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 보안취약점 진단 통합관리시스템 등 운영지원 및 유지관리,,2022-05-11 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1726,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 2022년 지방행정공통시스템 유지관리 감리용역,,2022-05-16 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1727,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 차세대 지방세입정보시스템 구축 3단계,,2022-05-17 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1728,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[입찰공고] 2022년 KLID 가명정보결합시스템 운영지원 및 유지관리,,2022-05-17 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1729,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 김해시 지능형 민원서식 작성 도우미 서비스 확산,,2022-05-19 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1730,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[입찰공고] 2022년 첨단 공공서비스 촉진(민원서식) 감리,,2022-05-23 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1731,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 스마트 민원서식 작성 시스템 구축,,2022-05-24 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1732,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[입찰공고] 2022년 표준지방인사정보시스템 유지관리 감리 용역,,2022-05-24 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1733,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 2022년도 KLID 정보시스템 보안취약점 진단,,2022-05-24 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1734,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 2022년 주소정보관리시스템 개인정보 영향평가,,2022-05-27 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1735,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 주민등록 재해복구시스템 정보화전략(ISP),,2022-05-27 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1736,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[입찰공고] 지자체 합동평가시스템 유지관리 등 2개 사업 감리용역,,2022-05-31 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1737,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[입찰공고] 2022년도 청백-e 시스템 유지관리 사업 감리용역,,2022-05-31 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1738,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] AI기반 지능형 119신고접수 및 재난대응 협업 플랫폼 개발,,2022-06-02 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1739,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[입찰공고] 2022년 KLID 가명정보결합시스템 운영지원 및 유지관리,,2022-06-02 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1740,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 3D 위치기반 국립공원 통합 재난안전 스마트 플랫폼 구축,,2022-06-03 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1741,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] Cloud 플랫폼 구축과 대기환경 측정망 구현 및 AI기반 대응 시스템 개발,,2022-06-09 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1742,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[입찰공고] 2022년 KLID 가명정보결합시스템 운영지원 및 유지관리,,2022-06-14 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1743,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 2022년 첨단 공공서비스 촉진(안전·환경) 감리,,2022-06-16 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1744,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[입찰공고] 지자체 합동평가시스템 유지관리 등 2개 사업 감리용역,,2022-06-16 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1745,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 클라우드 보안취약점 진단시스템 도입,,2022-06-16 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1746,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 차세대 지방세입정보시스템 구축 2단계 세외수입 통계DBMS 소프트웨어 도입,,2022-06-20 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1747,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 정부 웹보안인증서(G-SSL) 발급시스템 구축 감리용역,,2022-06-21 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1748,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 지역정보통합센터 IT인프라 운영관리시스템 구축,,2022-06-21 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1749,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 차세대 지방재정관리시스템 네트워크·보안 장비 보강 사업,,2022-06-21 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1750,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 온라인 주민감사청구시스템 구축,,2022-06-22 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1751,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 고향사랑 기부제 종합정보시스템 구축,,2022-06-24 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1752,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 차세대 지방세입정보시스템 구축 3단계,,2022-06-28 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1753,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 2022년도 KLID 정보시스템 보안취약점 진단,,2022-06-28 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1754,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 2022년 표준기록관리시스템 통합 유지관리 감리용역,,2022-06-29 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1755,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 강릉시 지능정보사회 종합계획(‘23 ~‘25) 수립,,2022-07-14 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1756,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[입찰공고] KLID 관용차량 임차 추진,,2022-07-14 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1757,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 표준기록관리시스템 WEB/WAS 소프트웨어 도입사업,,2022-07-18 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1758,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] Cloud 플랫폼 구축과 대기환경 측정망 구현 및 AI기반 대응 시스템 개발,,2022-07-20 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1759,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 주민등록시스템 운영 및 유지관리 감리용역,,2022-07-25 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1760,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[입찰공고] KLID 관용차량 임차 추진,,2022-07-26 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1761,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[입찰공고] KLID 차세대 인터넷망 회선 사업자 선정 공고,,2022-08-02 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1762,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 강릉시 지능정보사회 종합계획(‘23 ~‘25) 수립,,2022-08-05 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1763,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[입찰공고] KLID 주거래은행 및 법인카드 사업자 선정,,2022-08-08 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1764,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[입찰공고] 온라인 주민감사청구시스템 구축 감리용역,,2022-08-11 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1765,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[입찰공고] 차세대 지방행정공통시스템 구축에 따른 지역적 파급효과에 관한 연구,,2022-08-22 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1766,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 첨단 공공서비스 촉진사업 성과측정 분석 및 이용활성화,,2022-08-22 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1767,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 고향사랑 기부제 종합정보시스템 구축 사업 감리,,2022-08-23 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1768,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[입찰공고] 온라인 주민감사청구시스템 구축 감리용역,,2022-08-25 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1769,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[입찰재공고] 온라인 주민감사청구시스템 구축 감리용역,,2022-08-25 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1770,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 2022년 공공 빅데이터 표준분석모델 정립·확산,,2022-08-25 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1771,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 표준기록관리시스템 WEB/WAS 소프트웨어 도입사업,,2022-08-26 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1772,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[입찰공고] 지방소멸 대응을 위한 디지털 정책과제 발굴 연구,,2022-09-01 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1773,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[입찰공고] 디지털 지방의정 표준모델 정립에 관한 연구,,2022-09-08 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1774,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[입찰공고] KLID 수탁사업 분담금 산정기준 개발 연구,,2022-09-08 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1775,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 고향사랑 기부제 종합정보시스템 개인정보 영향평가,,2022-10-13 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1776,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[입찰공고] 지역 데이터 연계 및 통합 분석을 통한 정책 활용 방안 연구,,2022-10-31 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1777,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 고향사랑 기부제 종합정보시스템 개인정보 영향평가,,2022-10-31 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1778,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 2023년 1365자원봉사·기부통합관리시스템 유지관리,,2022-11-02 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1779,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 2023년 국가재난관리정보시스템(NDMS) 유지관리,,2022-11-02 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1780,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 2023년 지자체 합동평가시스템 유지관리,,2022-11-03 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1781,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 2023년 고향사랑 기부제 종합정보시스템 유지관리,,2022-11-04 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1782,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[입찰공고] 인터넷망 서버팜 방화벽 장비 구매,,2022-11-04 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1783,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 2023년 지방자치단체 기능분류모델시스템 유지관리,,2022-11-07 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1784,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[입찰공고] 차세대 지방재정관리시스템 대민 웹 휴대폰 본인확인 인증서비스,,2022-11-08 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1785,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[입찰재공고] 차세대 지방재정관리시스템 대민 웹 휴대폰 본인확인 인증서비스,,2022-11-08 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1786,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 2023년도 주소정보관리시스템 유지관리,,2022-11-10 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1787,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 2023년 자치단체 상시모니터링(청백-e) 시스템 유지관리,,2022-11-14 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1788,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 2023년 KLID 통합콜센터 운영,,2022-11-14 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1789,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 2023년도 자치단체 주소정보관리시스템 GIS SW 유지관리,,2022-11-15 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1790,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[입찰공고] 차세대 지방재정관리시스템 대민 웹 휴대폰 본인확인 인증서비스,,2022-11-16 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1791,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 「2023년 지방재정 정보화 운영」사업,,2022-11-16 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1792,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 2023년 자치단체 우편모아시스템 통합 유지관리,,2022-11-17 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1793,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 2023년 자치단체 통합교육관리시스템 유지관리,,2022-11-17 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1794,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 공공자원 개방공유 관리시스템 운영 및 유지관리,,2022-11-18 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1795,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[입찰공고] 한국지역정보개발원 UPS 유지보수 용역,,2022-11-21 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1796,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 비상대비정보시스템 운영지원 및 유지관리,,2022-11-21 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1797,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 2023년 표준기록관리시스템 통합유지관리,,2022-11-22 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1798,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[조달청입찰공고] 2023년 주민등록시스템 운영 및 유지관리,,2022-11-22 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1799,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[입찰공고] 2023년 화분임대 관리 용역,,2022-11-25 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
1800,한국지역정보개발원,HOME > 알림마당 > 입찰정보 > 입찰공고,입찰공고,[입찰공고] 한국지역정보개발원 UPS 유지보수 용역,,2022-11-29 00:00:00,,미부착,,개방 가능,공공누리 1유형,완,,O,,,,,단순 정보,
