강진군청 공공저작물 권리확인 요청 목록,,,,,,,,,,,,,,,,,,,,
순번,사이트명,게시판 진입 과정,게시판명,게시물 제목,URL,등록일,첨부파일,기존 공공누리 유형,,개방여부,공공누리유형,,검토불가,단순/업무/비보호,제3자 권리,이미지/첨부파일,초상권,개인정보,의견,비고
8579,강진군청,HOME > 행정정보 > 보도자료,보도자료,"KBS 천하무적 야구단, 강진에 온다",,2009-12-27 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8580,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군, 정부합동평가(농정분야) 최우수기관 선정",,2009-12-27 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8581,강진군청,HOME > 행정정보 > 보도자료,보도자료,한글 읽고 쓰면 이렇게 좋은 것을...,,2009-12-27 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8582,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군, 국외자치단체와 활발한 교류 펼친다",,2009-12-29 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8583,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군, 복지정책 ‘눈에 띄네’",,2009-12-29 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8584,강진군청,HOME > 행정정보 > 보도자료,보도자료,청자골 강진을 빛낸 ‘2009 군정 주요뉴스’는?,,2009-12-29 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8585,강진군청,HOME > 행정정보 > 보도자료,보도자료,한파 속 개나리 꽃,,2009-12-29 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8586,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군농업기술센터, 올해 지도사업 평가 ‘대박’",,2009-12-29 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8587,강진군청,HOME > 행정정보 > 보도자료,보도자료,강진에서 해맞이 행사 같이해요,,2009-12-29 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8588,강진군청,HOME > 행정정보 > 보도자료,보도자료,"‘제17회 독서 왕 선발대회’에서 강진중학교 조성용, 중등부 최우수상 수상 쾌거",,2009-12-29 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8589,강진군청,HOME > 행정정보 > 보도자료,보도자료,천하무적 야구단 강진일정 마쳐,,2009-12-29 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8590,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군, 온정의 손길 잇 따라",,2009-12-30 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8591,강진군청,HOME > 행정정보 > 보도자료,보도자료,아듀 2009...,,2009-12-30 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8592,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진청자축제, 전국 최초 9년 연속 ‘최우수축제’로 선정",,2009-12-30 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8593,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군, 대외평가 및 공모시범 사업 등 역대 최고 기록",,2009-12-30 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8594,강진군청,HOME > 행정정보 > 보도자료,보도자료,관광미항의 경인년 해맞이,,2010-01-05 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8595,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진 ‘아스파라거스’, 겨울 틈새시장 노린다",,2010-01-05 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8596,강진군청,HOME > 행정정보 > 보도자료,보도자료,새 희망 힘찬 출발,,2010-01-05 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8597,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군, 2011년도 해양수산사업 신청 받아요",,2010-01-05 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8598,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군, 2010년 원예특작 육성에 110억원 지원",,2010-01-05 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8599,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군, 희망 2010 이웃돕기 성금모금운동 ‘쑤욱 쑥’",,2010-01-05 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8600,강진군청,HOME > 행정정보 > 보도자료,보도자료,소한(小寒)설경,,2010-01-05 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8601,강진군청,HOME > 행정정보 > 보도자료,보도자료,제8회 영랑시문학상 본상에 ‘김지하’ 시인,,2010-01-05 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8602,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군, 2010년도 개별공시지가 조사 착수",,2010-01-10 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8603,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군, 어학능력 키운다",,2010-01-10 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8604,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군드림스타트, ‘한뼘더’ 공부방 운영",,2010-01-10 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8605,강진군청,HOME > 행정정보 > 보도자료,보도자료,미나리꽝 노부부,,2010-01-10 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8606,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군, 공공자금 관리 타 지자체의 모범사례로 떠올라",,2010-01-10 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8607,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군농업기술센터, 친환경 고품질 쌀 농업대학 2기 수강생 모집",,2010-01-10 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8608,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진청자박물관, 개관 24주년 맞아",,2010-01-10 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8609,강진군청,HOME > 행정정보 > 보도자료,보도자료,발전된 강진의 내일을 함께 준비해 나가는 한해로,,2010-01-10 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8610,강진군청,HOME > 행정정보 > 보도자료,보도자료,새 생명 선물 받아요!,,2010-01-10 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8611,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군, 2010년 농업분야 사업 설명회 ‘호응’",,2010-01-10 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8612,강진군청,HOME > 행정정보 > 보도자료,보도자료,창조적 여가활동 봉사로 지역사회와 소통하는 교회,,2010-01-10 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8613,강진군청,HOME > 행정정보 > 보도자료,보도자료,작은 정성 큰 기쁨,,2010-01-10 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8614,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군, 농업인 성공 사례집 발간",,2010-01-12 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8615,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군, 무산 김 양식어업인 친환경 인증 취득 ‘박차’",,2010-01-12 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8616,강진군청,HOME > 행정정보 > 보도자료,보도자료,자연산 석화(石花)채취 한창,,2010-01-12 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8617,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군, 국제교류 내실 다져",,2010-01-12 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8618,강진군청,HOME > 행정정보 > 보도자료,보도자료,눈보라 속 축구 열기,,2010-01-12 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8619,강진군청,HOME > 행정정보 > 보도자료,보도자료,"단국대학교강진도예학교 , 2010년도 동계계절대학 운영",,2010-01-12 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8620,강진군청,HOME > 행정정보 > 보도자료,보도자료,강진 ‘하트딸기’가 사랑을 전합니다,,2010-01-17 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8621,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진, 소규모 경영 농가 대폭 지원한다",,2010-01-17 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8622,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군, 2010년도 새해농업인실용교육 '시작'",,2010-01-17 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8623,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군, ‘병영면 공공하수처리시설’ 본격 추진",,2010-01-17 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8624,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군, 겨울철 특수 누려",,2010-01-17 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8625,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군, 민원행정 만족도 최고",,2010-01-17 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8626,강진군청,HOME > 행정정보 > 보도자료,보도자료,녹차 밭 설경,,2010-01-17 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8627,강진군청,HOME > 행정정보 > 보도자료,보도자료,"KBS 전국노래자랑, 강진에 온다",,2010-01-17 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8628,강진군청,HOME > 행정정보 > 보도자료,보도자료,“지역리더와 전문농업경영인이 되겠습니다”,,2010-01-17 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8629,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군 대구면 자율방범대, 따뜻한 사랑 연탄 배달",,2010-01-17 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8630,강진군청,HOME > 행정정보 > 보도자료,보도자료,전남 강진에 난대 조경수 기업 양묘장 조성,,2010-01-17 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8631,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군, 구제역 유입방지 총력",,2010-01-18 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8632,강진군청,HOME > 행정정보 > 보도자료,보도자료,배우고 익히는 기쁨을 도서관에서 찾으세요!,,2010-01-18 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8633,강진군청,HOME > 행정정보 > 보도자료,보도자료,사이클 상비군 페달,,2010-01-18 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8634,강진군청,HOME > 행정정보 > 보도자료,보도자료,선납으로 세금절약 하세요,,2010-01-18 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8635,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진 마량면, 완도 고금면과 행정협의회 가져",,2010-01-20 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8636,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군보건소, ‘제1회 보건가족 워크샵’ 개최",,2010-01-20 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8637,강진군청,HOME > 행정정보 > 보도자료,보도자료,"국민타자 이승엽 선수, ‘강진베이스볼파크’ 찾는다",,2010-01-20 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8638,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진 마량 여성의용소방대, 사랑의 젓갈과 김치 전달",,2010-01-20 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8639,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군, 약용작물 생산단지 조성한다",,2010-01-20 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8640,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진다산강좌, 한국 최초 ‘비즈니스 로펌’ 김성준 변호사 초빙",,2010-01-20 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8641,강진군청,HOME > 행정정보 > 보도자료,보도자료,생기 찾은 보리 논,,2010-01-20 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8642,강진군청,HOME > 행정정보 > 보도자료,보도자료,안개 쌓인 어촌(漁村),,2010-01-20 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8643,강진군청,HOME > 행정정보 > 보도자료,보도자료,성미 급한 개나리,,2010-01-20 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8644,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군, 디지털 시범사업 봉사단 발대식",,2010-01-24 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8645,강진군청,HOME > 행정정보 > 보도자료,보도자료,아버지의 고향에서 기(氣)를 받아가고 싶다,,2010-01-24 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8646,강진군청,HOME > 행정정보 > 보도자료,보도자료,"심장병 NO, 건강하고 행복한 미래 YES",,2010-01-24 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8647,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군 보건소, 사랑의 헌혈로 한파도 녹여요",,2010-01-24 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8648,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군, 2010년 가축방역대책협의회 개최",,2010-01-24 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8649,강진군청,HOME > 행정정보 > 보도자료,보도자료,"수원삼성 블루윙즈 프로축구단, 강진에서 전지훈련",,2010-01-24 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8650,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군, 2009년산 쌀소득보전 변동직불금 앞당겨 지급",,2010-01-24 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8651,강진군청,HOME > 행정정보 > 보도자료,보도자료,"다산이 거닐던 길, 스토리텔링으로 명품길 만들자",,2010-01-24 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8652,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군 서울사무소, 강진발전의 첨병역할",,2010-01-25 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8653,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군, 사랑과 나눔으로 따뜻한 겨울나기",,2010-01-25 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8654,강진군청,HOME > 행정정보 > 보도자료,보도자료,강진청자 청와대 입성,,2010-01-25 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8655,강진군청,HOME > 행정정보 > 보도자료,보도자료,전국 최우수 선진농정을 배우러 왔습니다,,2010-01-25 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8656,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군 옴천면, 전천후 게이트볼장 들어서",,2010-01-26 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8657,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군의 이월 예산액, 모범사례로 주목 받아",,2010-01-26 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8658,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군의회, 제183회 임시회 열어",,2010-01-26 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8659,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진읍 시장 현대화 시설, 오는 2월 27일 준공한다",,2010-01-26 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8660,강진군청,HOME > 행정정보 > 보도자료,보도자료,밭갈이 나선 농부,,2010-01-26 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8661,강진군청,HOME > 행정정보 > 보도자료,보도자료,프로축구 수원삼성블루윙즈 동계훈련,,2010-01-26 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8662,강진군청,HOME > 행정정보 > 보도자료,보도자료,강진군 전문의용 소방대 출범식 가져,,2010-02-01 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8663,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군, 용운 도요지 세계적 관광자원으로 조성한다",,2010-02-01 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8664,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군보건소, 영양플러스사업으로 건강 챙기세요",,2010-02-01 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8665,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진읍 시장 현대화 시설, 오는 2월 27일 준공한다",,2010-02-01 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8666,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군 , 2010년도 성과지표 확정 발표",,2010-02-01 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8667,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군, 내나라 여행박람회에서 ‘인기’",,2010-02-01 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8668,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군, 우수 아이디어 모집",,2010-02-01 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8669,강진군청,HOME > 행정정보 > 보도자료,보도자료,미국에서도 전례 없는 강진군의 신개념 해외어학연수,,2010-02-01 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8670,강진군청,HOME > 행정정보 > 보도자료,보도자료,"전지훈련, 전남 강진으로 오세요",,2010-02-01 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8671,강진군청,HOME > 행정정보 > 보도자료,보도자료,청자주병으로 명절 선물 준비하세요,,2010-02-01 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8672,강진군청,HOME > 행정정보 > 보도자료,보도자료,나눔 실천에 앞장서는 강진군 군동면 남미륵사,,2010-02-01 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8673,강진군청,HOME > 행정정보 > 보도자료,보도자료,강진만(灣)개불잡이로 불야성,,2010-02-01 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8674,강진군청,HOME > 행정정보 > 보도자료,보도자료,이주여성의 개명을 도와 드립니다,,2010-02-01 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8675,강진군청,HOME > 행정정보 > 보도자료,보도자료,한국시각장애인협회 강진지회 새해 정기총회 가져,,2010-02-01 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8676,강진군청,HOME > 행정정보 > 보도자료,보도자료,강진 작천면 적십자봉사회 봉사활동 ‘훈훈’,,2010-02-01 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8677,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군 친환경 무산김, ‘대박 예감’",,2010-02-01 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8678,강진군청,HOME > 행정정보 > 보도자료,보도자료,강진군의 공부하는 농업인 연구모임을 아십니까?,,2010-02-01 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8679,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군 은빛체험교실, 노인활력 지킴이",,2010-02-04 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8680,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군, 건설공사 자체설계단 운영",,2010-02-04 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8681,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군, 민원처리 더욱 빨라진다.",,2010-02-04 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8682,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진다산강좌, ‘한국 포크음악’의 전설 윤형주 가수 초빙",,2010-02-04 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8683,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진 정보화마을 신토불이 농?특산물, ‘인기’",,2010-02-04 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8684,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군, 무료로 법률상담 받으세요",,2010-02-04 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8685,강진군청,HOME > 행정정보 > 보도자료,보도자료,강진은 동계훈련의 최적지예요,,2010-02-04 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8686,강진군청,HOME > 행정정보 > 보도자료,보도자료,논두렁 동심,,2010-02-04 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8687,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진 각 사회단체, 설 명절 함께해요",,2010-02-04 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8688,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진고, 박진 학생 서울대학교 정시 합격해 눈길",,2010-02-04 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8689,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군, ‘제38회 강진청자축제’ 포스터 확정",,2010-02-04 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8690,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군, 농어업인 자녀 영유아 양육비 지원한다",,2010-02-04 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8691,강진군청,HOME > 행정정보 > 보도자료,보도자료,강진군 재정운영 실력 ‘으뜸’,,2010-02-08 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8692,강진군청,HOME > 행정정보 > 보도자료,보도자료,"윤형주 가수, 통기타와 함께 옛 추억 속으로",,2010-02-08 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8693,강진군청,HOME > 행정정보 > 보도자료,보도자료,한국중등축구의 최강자를 가린다,,2010-02-09 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8694,강진군청,HOME > 행정정보 > 보도자료,보도자료,제수용 꼬막잡이,,2010-02-09 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8695,강진군청,HOME > 행정정보 > 보도자료,보도자료,"박준영 전남도지사, 강진에서 도민과의 대화 가져",,2010-02-09 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8696,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군, ‘설 명절 따뜻하게 보내세요",,2010-02-09 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8697,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군민장학재단, 올 상반기 장학금 지원 대상자 조기 선발",,2010-02-09 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8698,강진군청,HOME > 행정정보 > 보도자료,보도자료,설 대목 場 보러 가는 노부부,,2010-02-09 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8699,강진군청,HOME > 행정정보 > 보도자료,보도자료,편안하고 즐거운 설 연휴 우리가 책임집니다,,2010-02-09 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8700,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군, 설과 대보름맞이 세시풍속놀이 풍성",,2010-02-09 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8701,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군, 억대 부농 되세요",,2010-02-09 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8702,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군보건소, 내 건강 바로 압시다",,2010-02-09 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8703,강진군청,HOME > 행정정보 > 보도자료,보도자료,새 옷 갈아입은 미나리꽝,,2010-02-09 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8704,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군, 버섯재배사 개보수사업 지원",,2010-02-15 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8705,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진 농?수산물, 대도시 지역에서 인기",,2010-02-15 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8706,강진군청,HOME > 행정정보 > 보도자료,보도자료,우리 마을에 공중목욕장이 생겨요,,2010-02-15 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8707,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진군, 문화와 예술의 고장으로 거듭난다",,2010-02-15 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8708,강진군청,HOME > 행정정보 > 보도자료,보도자료,생생 살아있는 영어를 배웠어요,,2010-02-15 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8709,강진군청,HOME > 행정정보 > 보도자료,보도자료,어린이들에게 꿈과 희망을 나눠드립니다,,2010-02-15 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
8710,강진군청,HOME > 행정정보 > 보도자료,보도자료,"강진 책 나누미 봉사단, 도서관에서 봄맞이 대청소 실시",,2010-02-15 00:00:00,,1유형,,개방 가능,공공누리 1유형,,,O,,,,,업무상저작물,
