대구광역시청 공공저작물 권리확인 요청 목록 (연계 권장),,,,,,,,,,,,,,,,,,,,
순번,사이트명,게시판 진입 과정,게시판명,게시물 제목,URL,등록일,첨부파일,기존 공공누리 유형,,개방여부,공공누리유형,,검토불가,단순/업무/비보호,제3자 권리,이미지/첨부파일,초상권,개인정보,의견,비고
32,대구광역시,HOME > 민원·소통·참여 > 복지 및 인권옴부즈만 > 복지 및 인권옴부즈만 민원 사례,복지옴부즈만 자료실,[사례] 기초수급관련 문의,https://www.daegu.go.kr/index.do?menu_id=00933317&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_01854&nttId=248441,2016-11-11,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
33,대구광역시,HOME > 민원·소통·참여 > 복지 및 인권옴부즈만 > 복지 및 인권옴부즈만 민원 사례,복지옴부즈만 자료실,[사례] 휠체어장애인 복지지설 출입불편 및 편이시설 개선 요망,https://www.daegu.go.kr/index.do?menu_id=00933317&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_01854&nttId=248440,2016-11-11,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
34,대구광역시,HOME > 민원·소통·참여 > 복지 및 인권옴부즈만 > 복지 및 인권옴부즈만 민원 사례,복지옴부즈만 자료실,[사례] 지역아동센터 아동관리 개선 요망,https://www.daegu.go.kr/index.do?menu_id=00933317&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_01854&nttId=248439,2016-11-11,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
35,대구광역시,HOME > 민원·소통·참여 > 복지 및 인권옴부즈만 > 복지 및 인권옴부즈만 민원 사례,복지옴부즈만 자료실,[정보]응급의료비 대지급제도,https://www.daegu.go.kr/index.do?menu_id=00933317&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_01854&nttId=248438,2016-09-23,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
36,대구광역시,HOME > 민원·소통·참여 > 복지 및 인권옴부즈만 > 복지 및 인권옴부즈만 민원 사례,복지옴부즈만 자료실,[사례]기초생활 수급관련 문의,https://www.daegu.go.kr/index.do?menu_id=00933317&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_01854&nttId=248437,2016-09-05,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
37,대구광역시,HOME > 민원·소통·참여 > 복지 및 인권옴부즈만 > 복지 및 인권옴부즈만 민원 사례,복지옴부즈만 자료실,[사례]지역아동센터 이용자 사회서비스 이용제한 강화 요청,https://www.daegu.go.kr/index.do?menu_id=00933317&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_01854&nttId=248436,2016-09-05,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
38,대구광역시,HOME > 민원·소통·참여 > 복지 및 인권옴부즈만 > 복지 및 인권옴부즈만 민원 사례,복지옴부즈만 자료실,[사례]다자녀 가정 차량  구입시 지원혜택  문의 및 제도개선 건의,https://www.daegu.go.kr/index.do?menu_id=00933317&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_01854&nttId=248435,2016-08-23,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
39,대구광역시,HOME > 민원·소통·참여 > 복지 및 인권옴부즈만 > 복지 및 인권옴부즈만 민원 사례,복지옴부즈만 자료실,[사례]장애인 주간보호시설 이용 불가에 대한 항의,https://www.daegu.go.kr/index.do?menu_id=00933317&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_01854&nttId=248434,2016-08-23,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
40,대구광역시,HOME > 민원·소통·참여 > 복지 및 인권옴부즈만 > 복지 및 인권옴부즈만 민원 사례,복지옴부즈만 자료실,[사례]임대주택 입주관련 문의,https://www.daegu.go.kr/index.do?menu_id=00933317&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_01854&nttId=248433,2016-08-23,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
41,대구광역시,HOME > 민원·소통·참여 > 복지 및 인권옴부즈만 > 복지 및 인권옴부즈만 민원 사례,복지옴부즈만 자료실,[사례]반월당역 장애인 엘리베이터 이용 불편호소,https://www.daegu.go.kr/index.do?menu_id=00933317&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_01854&nttId=248432,2016-08-23,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
42,대구광역시,HOME > 민원·소통·참여 > 복지 및 인권옴부즈만 > 복지 및 인권옴부즈만 민원 사례,복지옴부즈만 자료실,[사례]기초수급비가 적게 지급되는 이유?,https://www.daegu.go.kr/index.do?menu_id=00933317&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_01854&nttId=248431,2016-08-23,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
43,대구광역시,HOME > 민원·소통·참여 > 복지 및 인권옴부즈만 > 복지 및 인권옴부즈만 민원 사례,복지옴부즈만 자료실,[사례]기초생활 수급자에 대한 기초연금 不지급에 대한 문의,https://www.daegu.go.kr/index.do?menu_id=00933317&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_01854&nttId=248430,2016-08-23,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
44,대구광역시,HOME > 민원·소통·참여 > 복지 및 인권옴부즈만 > 복지 및 인권옴부즈만 민원 사례,복지옴부즈만 자료실,[사례]국가유공자 수급비 관련 문의,https://www.daegu.go.kr/index.do?menu_id=00933317&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_01854&nttId=248429,2016-08-23,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
45,대구광역시,HOME > 민원·소통·참여 > 복지 및 인권옴부즈만 > 복지 및 인권옴부즈만 민원 사례,복지옴부즈만 자료실,[사례]장애인이 이용 하는 경사로  보수,https://www.daegu.go.kr/index.do?menu_id=00933317&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_01854&nttId=248428,2016-08-23,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
46,대구광역시,HOME > 민원·소통·참여 > 복지 및 인권옴부즈만 > 복지 및 인권옴부즈만 민원 사례,복지옴부즈만 자료실,[사례]장애자녀 친부에 대한 양육비 청구관련 문의,https://www.daegu.go.kr/index.do?menu_id=00933317&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_01854&nttId=248427,2016-08-23,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
47,대구광역시,HOME > 민원·소통·참여 > 복지 및 인권옴부즈만 > 복지 및 인권옴부즈만 민원 사례,복지옴부즈만 자료실,[사례]기초수급비 환수관련 문의,https://www.daegu.go.kr/index.do?menu_id=00933317&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_01854&nttId=248426,2016-08-23,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
48,대구광역시,HOME > 민원·소통·참여 > 복지 및 인권옴부즈만 > 복지 및 인권옴부즈만 민원 사례,복지옴부즈만 자료실,[사례]기초연금 수령시 기초수급비 삭감에 대한 항의,https://www.daegu.go.kr/index.do?menu_id=00933317&menu_link=/icms/bbs/selectBoardArticle.do&bbsId=BBS_01854&nttId=248425,2016-08-23,,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
