세종학당재단 공공저작물 권리확인 요청 목록,,,,,,,,,,,,,,,,,,,,
순번,사이트명,게시판 진입 과정,게시판명,게시물 제목,URL,등록일,첨부파일,기존 공공누리 유형,,개방여부,공공누리유형,,검토불가,단순/업무/비보호,제3자 권리,이미지/첨부파일,초상권,개인정보,의견,비고
460,세종학당재단,HOME > 알림마당 > 계약정보,계약정보,[입찰] 2019 세종학당 운영요원-학당장 아메리카 워크숍 운영 사업 입찰 공고,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000000801&bbsId=BBSMSTR_000000000201&pageIndex=1,2019,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
461,세종학당재단,HOME > 알림마당 > 계약정보,계약정보,[입찰] 2019 세계한국어교육자대회 운영 사업 입찰 공고,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000000800&bbsId=BBSMSTR_000000000201&pageIndex=1,2019,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
462,세종학당재단,HOME > 알림마당 > 계약정보,계약정보,[입찰] 세종학당 파견 교원 국외안전관리서비스 사업 입찰 공고,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000000788&bbsId=BBSMSTR_000000000201&pageIndex=1,2019,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
463,세종학당재단,HOME > 알림마당 > 계약정보,계약정보,[재공고] 누리-세종학당 온라인 한국어 레벨테스트 신규 문항 개발 사업 입찰 공고,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000000786&bbsId=BBSMSTR_000000000201&pageIndex=1,2019,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
464,세종학당재단,HOME > 알림마당 > 계약정보,계약정보,[재공고] 2019년 <세종한국어 회화> 성취도 평가 개발 사업 입찰 공고,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000000785&bbsId=BBSMSTR_000000000201&pageIndex=1,2019,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
465,세종학당재단,HOME > 알림마당 > 계약정보,계약정보,[재공고] 2019년 <세종한국어> 성취도 평가 개발 사업 입찰 공고,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000000784&bbsId=BBSMSTR_000000000201&pageIndex=1,2019,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
466,세종학당재단,HOME > 알림마당 > 계약정보,계약정보,[재공고] 2019년 누리-세종학당 활성화 지원 사업 입찰 재공고,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000000782&bbsId=BBSMSTR_000000000201&pageIndex=1,2019,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
467,세종학당재단,HOME > 알림마당 > 계약정보,계약정보,[입찰] 2019년 누리-세종학당 시스템 운영 및 유지관리 사업 입찰 공고,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000000781&bbsId=BBSMSTR_000000000201&pageIndex=1,2019,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
468,세종학당재단,HOME > 알림마당 > 계약정보,계약정보,"[재공고] 2019년 결혼이민자를 위한 세종한국어1,2 교육자료 및 성취도 평가 개발 사업 입찰 재공고",https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000000780&bbsId=BBSMSTR_000000000201&pageIndex=1,2019,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
469,세종학당재단,HOME > 알림마당 > 계약정보,계약정보,[재공고] 2019년 세종학당 현지 채용 교원 지역별 워크숍 운영 사업 입찰 재공고,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000000778&bbsId=BBSMSTR_000000000201&pageIndex=1,2019,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
470,세종학당재단,HOME > 알림마당 > 계약정보,계약정보,[재공고] 세종학당재단 한국어 숙달도 평가 도구 개발 연구 사업 입찰 재공고,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000000776&bbsId=BBSMSTR_000000000201&pageIndex=1,2019,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
471,세종학당재단,HOME > 알림마당 > 계약정보,계약정보,[입찰] 2019년 세종학당재단 소식지 제작 및 배포 사업 입찰 공고,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000000772&bbsId=BBSMSTR_000000000201&pageIndex=1,2019,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
472,세종학당재단,HOME > 알림마당 > 계약정보,계약정보,[입찰] 2019년 누리-세종학당 활성화 지원 사업 입찰 공고,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000000768&bbsId=BBSMSTR_000000000201&pageIndex=1,2019,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
473,세종학당재단,HOME > 알림마당 > 계약정보,계약정보,[입찰] 세종학당재단 한국어 숙달도 평가 도구 개발 연구 사업 입찰 공고,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000000765&bbsId=BBSMSTR_000000000201&pageIndex=1,2019,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
474,세종학당재단,HOME > 알림마당 > 계약정보,계약정보,"[입찰] 2019년 결혼이민자를 위한 세종한국어1,2 교육자료 및 성취도 평가 개발 사업 입찰 공고",https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000000764&bbsId=BBSMSTR_000000000201&pageIndex=1,2019,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
475,세종학당재단,HOME > 알림마당 > 계약정보,계약정보,[변경공고] 누리-세종학당 온라인 한국어 레벨테스트 신규 문항 개발 사업 입찰 공고,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000000763&bbsId=BBSMSTR_000000000201&pageIndex=1,2019,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
476,세종학당재단,HOME > 알림마당 > 계약정보,계약정보,[변경공고] 2019년 <세종한국어 회화> 성취도 평가 개발 사업 입찰 공고,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000000762&bbsId=BBSMSTR_000000000201&pageIndex=1,2019,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
477,세종학당재단,HOME > 알림마당 > 계약정보,계약정보,[변경공고] 2019년 <세종한국어> 성취도 평가 개발 사업 입찰 공고,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000000761&bbsId=BBSMSTR_000000000201&pageIndex=1,2019,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
478,세종학당재단,HOME > 알림마당 > 계약정보,계약정보,[입찰] 2019년 세종학당 현지 채용 교원 지역별 워크숍 운영 사업 입찰 공고,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000000744&bbsId=BBSMSTR_000000000201&pageIndex=1,2019,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
479,세종학당재단,HOME > 알림마당 > 계약정보,계약정보,「2019년 세종학당재단 연간 발주 계획 공고」,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000000705&bbsId=BBSMSTR_000000000201&pageIndex=1,2019,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
480,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,[한국공예디자인문화진흥원] 한식 문화상자 보급지원 공모,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000006184&bbsId=BBSMSTR_000000000001&pageIndex=1,2024,유,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,타기관 작성 자료 / 외부이미지 포함(포스터),
481,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,2024 세종학당 한국어 말하기･쓰기 대회 / 2024 King Sejong Institute Korean Speaking&Writing Contest,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000006161&bbsId=BBSMSTR_000000000001&pageIndex=1,2024,무,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,타기관 작성 자료 / 외부이미지 포함(포스터),
482,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,[국립아시아문화전당(ACC)] 가슴에 묻은 오월이야기 행사 안내,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000006120&bbsId=BBSMSTR_000000000001&pageIndex=1,2024,무,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,타기관 작성 자료 / 외부이미지 포함(포스터),
483,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,세종과의 하루 행사 안내,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000006118&bbsId=BBSMSTR_000000000001&pageIndex=1,2024,무,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,타기관 작성 자료 / 외부이미지 포함(포스터),
484,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,2024년 세종학당 통신원 모집 공고,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000006096&bbsId=BBSMSTR_000000000001&pageIndex=1,2024,유,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(포스터),
485,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,[국립아시아문화전당] 정기투어 안내,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000006080&bbsId=BBSMSTR_000000000001&pageIndex=1,2024,무,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,타기관 작성 자료,
486,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,"제62회 스포츠주간 안내, 당신의 스포츠를 보여주세요",https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000006074&bbsId=BBSMSTR_000000000001&pageIndex=1,2024,무,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,타기관 작성 자료 / 외부이미지 포함(포스터),
487,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,영상물등급위원회 교육포털 네이밍 공모전 안내,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000006058&bbsId=BBSMSTR_000000000001&pageIndex=1,2024,무,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,타기관 작성 자료 / 외부이미지 포함(포스터),
488,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,2024년 신규 일반 세종학당 지정 서류 심사 결과 안내,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000006053&bbsId=BBSMSTR_000000000001&pageIndex=1,2024,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
489,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,2024년 협업형 세종학당 신규 지정 서류 심사 결과 안내,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000006052&bbsId=BBSMSTR_000000000001&pageIndex=1,2024,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
490,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,의료개혁 관련 QnA 및 팩트체크 전자책(E-book) 자료,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000006019&bbsId=BBSMSTR_000000000001&pageIndex=1,2024,무,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,타기관 작성 자료 / 외부이미지 포함(포스터),
491,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,Recruiting 2024 Honorary Reporters and K-influencers,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000006017&bbsId=BBSMSTR_000000000001&pageIndex=1,2024,유,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,타기관 작성 자료 / 외부이미지 포함(포스터),
492,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,2024년 녹색제품 구매이행 계획,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005975&bbsId=BBSMSTR_000000000001&pageIndex=1,2024,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
493,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,규제개혁신문고 활용 안내,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005948&bbsId=BBSMSTR_000000000001&pageIndex=1,2024,유,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,타기관 작성 자료 / 외부이미지 포함(포스터),
494,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,청년DB 1주년 기념 이벤트 안내,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005942&bbsId=BBSMSTR_000000000001&pageIndex=1,2024,유,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,타기관 작성 자료 / 외부이미지 포함(포스터),
495,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,2024년 협업형 세종학당 지정 신청기간 연장 안내,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005934&bbsId=BBSMSTR_000000000001&pageIndex=1,2024,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
496,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,2024년 신규 세종학당 지정 신청기간 연장 안내,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005933&bbsId=BBSMSTR_000000000001&pageIndex=1,2024,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
497,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,세종학당 인턴 교원 네이밍 공모전 결과 안내,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005881&bbsId=BBSMSTR_000000000001&pageIndex=1,2024,무,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(포스터),
498,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,세종학당재단 토론회 개최 안내(지속가능한 한류 확산을 위한 세종학당 현지화 전략),https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005826&bbsId=BBSMSTR_000000000001&pageIndex=1,2023,무,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(포스터),
499,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,2024년 세종학당재단 신년 인사,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005825&bbsId=BBSMSTR_000000000001&pageIndex=1,2023,무,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(포스터),
500,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,2024년 협업형 세종학당 지정 신청 안내,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005771&bbsId=BBSMSTR_000000000001&pageIndex=1,2023,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
501,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,2024년 신규 세종학당 지정 신청 안내,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005770&bbsId=BBSMSTR_000000000001&pageIndex=1,2023,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
502,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,2024 세종학당 문화 인턴 파견 사업 설명회,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005720&bbsId=BBSMSTR_000000000001&pageIndex=1,2023,무,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(포스터),
503,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,2024 강원 동계청소년올림픽대회 경기티켓 무료예매 안내,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005717&bbsId=BBSMSTR_000000000001&pageIndex=1,2023,무,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,타기관 작성 자료 / 외부이미지 포함(포스터),
504,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,세종학당재단 홍보물 구독자 만족도 조사 이벤트 / Satisfaction Survey Event,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005681&bbsId=BBSMSTR_000000000001&pageIndex=1,2023,유,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(포스터),
505,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,2023년 협업형 세종학당 추가 공모 지정 결과 안내,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005679&bbsId=BBSMSTR_000000000001&pageIndex=1,2023,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
506,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,11월 화재대비 민방위 훈련 실시 안내,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005659&bbsId=BBSMSTR_000000000001&pageIndex=1,2023,유,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,타기관 작성 자료 / 외부이미지 포함(포스터),
507,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,2023 세종한국어평가(SKA) 말하기 및 쓰기 채점자 양성과정 교육생 모집,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005657&bbsId=BBSMSTR_000000000001&pageIndex=1,2023,무,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(포스터),
508,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,세종학당 인턴 교원 네이밍 공모전 안내,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005646&bbsId=BBSMSTR_000000000001&pageIndex=1,2023,유,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(포스터),
509,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,[모집]2024년 상반기 세종학당재단 장학생 모집 안내,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005604&bbsId=BBSMSTR_000000000001&pageIndex=1,2023,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
510,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,2023 세종학당재단 추석 인사,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005603&bbsId=BBSMSTR_000000000001&pageIndex=1,2023,무,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(포스터),
511,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,추석 연휴 기간 휴무 안내 / Announcement for Chuseok holiday,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005602&bbsId=BBSMSTR_000000000001&pageIndex=1,2023,무,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(포스터),
512,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,2023 동행 축제 안내,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005593&bbsId=BBSMSTR_000000000001&pageIndex=1,2023,무,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,타기관 작성 자료 / 외부이미지 포함(포스터),
513,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,2023 한글주간 안내,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005590&bbsId=BBSMSTR_000000000001&pageIndex=1,2023,무,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,타기관 작성 자료 / 외부이미지 포함(포스터),
514,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,2023년 지진안전주간 운영 안내,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005587&bbsId=BBSMSTR_000000000001&pageIndex=1,2023,무,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,타기관 작성 자료 / 외부이미지 포함(포스터),
515,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,「2023 세종학당 우수학습자 초청 연수」에 함께할 대학생 자원봉사자(이끄미) 모집,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005584&bbsId=BBSMSTR_000000000001&pageIndex=1,2023,유,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(포스터),
516,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,2023년 협업형 세종학당 추가 공모 서류 심사 결과 안내,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005575&bbsId=BBSMSTR_000000000001&pageIndex=1,2023,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
517,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,2023년 을지연습 연계 공습 대비 민방위 훈련 안내,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005537&bbsId=BBSMSTR_000000000001&pageIndex=1,2023,무,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,타기관 작성 자료 / 외부이미지 포함(포스터),
518,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,2023 세종한국어평가 SKA 말하기 쓰기 채점자 양성과정 교육생 모집,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005531&bbsId=BBSMSTR_000000000001&pageIndex=1,2023,무,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(포스터),
519,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,2023 세계한국어교육자대회,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005489&bbsId=BBSMSTR_000000000001&pageIndex=1,2023,무,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(포스터),
520,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,제20회 에너지의 날 행사 안내,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005451&bbsId=BBSMSTR_000000000001&pageIndex=1,2023,무,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,타기관 작성 자료 / 외부이미지 포함(포스터),
521,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,2023년 하반기 세종학당재단 장학생 모집 안내(업데이트),https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005423&bbsId=BBSMSTR_000000000001&pageIndex=1,2023,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
522,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,2023년 협업형 세종학당 추가 공모,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005422&bbsId=BBSMSTR_000000000001&pageIndex=1,2023,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
523,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,"여름철 호우, 태풍 국민행동요령 안내",https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005421&bbsId=BBSMSTR_000000000001&pageIndex=1,2023,무,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,타기관 작성 자료 / 외부이미지 포함(포스터),
524,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,"2023 새만금 제 25회 세계 스카우트 잼버리 / SaeManGeum, Korea2023, 25th World Scout Jamboree",https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005417&bbsId=BBSMSTR_000000000001&pageIndex=1,2023,무,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,타기관 작성 자료 / 외부이미지 포함(초상권),
525,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,&#38;lt;실용한국어&#38;gt; 출판 판매 대행 업체 선정 기술평가 결과 공고,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005395&bbsId=BBSMSTR_000000000001&pageIndex=1,2023,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
526,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,개인정보보호 인식주간 캠페인 / Privacy matters. Protect it,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005390&bbsId=BBSMSTR_000000000001&pageIndex=1,2023,무,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,타기관 작성 자료 / 외부이미지 포함(포스터),
527,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,&#38;#38;lt;실용한국어&#38;#38;gt; 출판 판매 대행 업체 선정 서류심사 결과 및 향후 심사 안내,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005375&bbsId=BBSMSTR_000000000001&pageIndex=1,2023,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
528,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,2023년 신규 세종학당(일반‧협업형) 지정 결과 안내,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005371&bbsId=BBSMSTR_000000000001&pageIndex=1,2023,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
529,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,2023 세종학당 문화인턴 파견 사업,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005361&bbsId=BBSMSTR_000000000001&pageIndex=1,2023,무,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(포스터),
530,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,실용한국어 교재 출판 판매 대행 업체 선정 공고,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005354&bbsId=BBSMSTR_000000000001&pageIndex=1,2023,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
531,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,"[채용] 2023년 세종학당재단 하반기 계약직, 체험형 청년인턴 채용 공고",https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005327&bbsId=BBSMSTR_000000000001&pageIndex=1,2023,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
532,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,2023 세종학당 한국어 말하기 쓰기 대회 / 2023 King Sejong Institute Korean Speaking&#38;Writing Contest,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005322&bbsId=BBSMSTR_000000000001&pageIndex=1,2023,무,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(포스터),
533,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,제 68회 현충일 「나라사랑 태극기(弔旗) 달기 운동」추진계획,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005312&bbsId=BBSMSTR_000000000001&pageIndex=1,2023,무,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,타기관 작성 자료 / 외부이미지 포함(포스터),
534,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,행정기본법 개정안 입법 공청회,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005297&bbsId=BBSMSTR_000000000001&pageIndex=1,2023,무,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,타기관 작성 자료 / 외부이미지 포함(포스터),
535,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,2023 세종한국어평가(SKA) 면대면 말하기 시험관 및 쓰기 채점자 교육과정 교육생 모집,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005152&bbsId=BBSMSTR_000000000001&pageIndex=1,2023,무,미부착,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부이미지 포함(포스터),
536,세종학당재단,HOME > 알림마당 > 공지사항,공지사항,2023년 신규 일반 세종학당 지정 서류 심사 결과 안내,https://ksif.or.kr/cop/bbs/selectBoardArticle.do?nttId=9220000005106&bbsId=BBSMSTR_000000000001&pageIndex=1,2023,유,미부착,,개방 가능,공공누리 1유형,,,O,,,,,고시·공고,
