Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,O,O.1,O.2,O.3,O.4,O.5,Unnamed: 18,Unnamed: 19
,[국제방송교류재단] 공공저작물 권리확인 요청 목록 (영상),,,,,,,,,,,,,,,,,,
,순번,사이트명,게시판 진입 과정,게시판명,게시물 제목,등록일,기존 공공누리 유형,,개방여부,공공누리유형,,검토불가,단순/업무/비보호,제3자 권리,이미지/첨부파일,초상권,개인정보,의견,비고
,1,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,가족공원,2020-11-17 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,"촬영 중 주변인들의 대화 소리, 길거리 소음 등이 함께 녹음된 경우 다수"
,2,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,대학로,2020-11-17 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,3,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,덕수궁,2020-11-17 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물 / 식별불가 초상,
,4,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,농축시험장,2020-11-17 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,5,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,서울대공원,2020-11-17 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,6,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,롯데월드,2020-11-17 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,7,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,해변기암절벽,2020-11-17 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,8,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,수덕사,2020-11-17 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물 / 식별불가 초상,
,9,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,천은사,2020-11-17 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물 / 식별불가 초상,
,10,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,쌍계사,2020-11-17 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물 / 식별불가 초상,
,11,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,소래포구,2020-11-17 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물 / 식별불가 초상,
,12,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,자연농원,2020-11-17 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,13,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,남대문시장,2020-11-17 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,14,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,포천,2020-11-17 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,15,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,강화도,2020-11-17 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,16,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,전주2,2020-11-17 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,17,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,통도사,2020-11-17 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,18,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,간월사지2,2020-11-12 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,19,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,영천_은해사2,2020-11-10 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,20,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,전주,2020-11-10 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,21,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,대전,2020-11-10 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,22,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,수원2,2020-11-10 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,23,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,제주도,2020-11-10 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,24,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,수원,2020-11-10 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,25,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,양평,2020-11-10 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,26,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,삼척,2020-11-10 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,27,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,영양,2020-11-10 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물 / 식별불가 초상,
,28,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,선무도,2020-11-10 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,29,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,완도,2020-11-10 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,30,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,낙안읍성,2020-11-10 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,31,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,호암미술관,2020-11-10 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,32,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,내원사,2020-11-10 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,33,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,오대산2,2020-11-10 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물 / 식별불가 초상,
,34,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,간월사지,2020-11-10 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,35,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,오죽헌2,2020-11-10 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,36,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,오대산,2020-11-10 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,37,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,도산서원,2020-11-10 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,38,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,오죽헌,2020-11-10 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,39,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,전남낙안,2020-11-10 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,40,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,안동_별신굿2,2020-11-10 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,41,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,안동_별신굿1,2020-11-10 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,42,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,안동_하회마을,2020-11-10 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,43,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,안동_안동소주박물관,2020-11-10 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,,,박물관 소장자료 촬영,
,44,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 고령,2020-10-23 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,45,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 군위2,2020-10-23 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,46,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 군위1,2020-10-23 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,47,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 영주2,2020-10-23 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,48,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 영주,2020-10-23 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,49,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 김천_징만들기,2020-10-23 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물 / 식별불가 초상,
,50,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 울진 죽변_어판장,2020-10-23 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,51,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경주_골굴사,2020-10-23 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,52,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 청도_수도암계곡,2020-10-23 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,53,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 죽변_꽁치잡이,2020-10-23 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,54,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,옥 제작 과정,2020-10-23 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,55,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 울진_패러글라이딩,2020-10-23 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물 / 식별불가 초상,
,56,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 울진,2020-10-23 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,57,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 칠곡,2020-10-23 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,58,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북-문경새재,2020-10-23 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,59,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 문경_도자기,2020-10-23 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,60,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 영천_은해사,2020-10-23 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,61,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 청도_치산농악,2020-10-21 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,62,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 경산_꽃농장,2020-10-12 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,63,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 경산_갓바위,2020-10-12 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,64,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 경산_대추공장,2020-10-12 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,65,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 경산_수상스키,2020-10-12 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,66,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 예천_우시장,2020-10-12 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,67,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 예천_석송령,2020-10-12 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,68,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 예천_운문사,2020-10-12 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물 / 식별불가 초상,
,69,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 청도,2020-10-12 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,70,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 대구,2020-10-12 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,71,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 포항_오징어잡이,2020-10-12 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,72,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 포항2,2020-10-12 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,73,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"구름, 하늘",2020-09-29 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,74,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 울진_동해안 죽변,2020-09-29 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,75,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 상주_오석조각,2020-09-29 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,76,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 상주_직조명주실,2020-09-29 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,77,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 상주2,2020-09-29 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,78,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 상주,2020-09-29 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,79,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 울진_성류굴,2020-09-29 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,80,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 영덕_논동우굿,2020-09-29 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,81,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 영덕_달기약수영천제,2020-09-29 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,82,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 영덕_별신굿,2020-09-29 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,83,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 영덕_양계장,2020-09-29 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,84,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 영덕_옹기,2020-09-29 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,85,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 영덕_전경,2020-09-29 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물 / 식별불가 초상,
,86,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 영덕_해변,2020-09-29 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,87,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,울릉도3,2020-09-29 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,88,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,울릉도4,2020-09-29 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,89,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 주왕산,2020-09-29 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,90,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 청량산,2020-09-29 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,91,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 춘양역,2020-09-29 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,92,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경북 포항,2020-09-29 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물 / 식별불가 초상,
,93,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,울릉도2,2020-09-23 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,94,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,죽도,2020-09-23 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,95,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,죽도시장,2020-09-23 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,96,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,울릉도,2020-09-23 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물 / 식별불가 초상,
,97,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,수원성_전경,2020-09-16 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,98,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,나전칠기_제품문양및재료,2020-09-16 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,99,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,마이산_전경,2020-09-15 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,100,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,나전칠기_제조과정2,2020-09-15 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,101,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,나전칠기_제조과정1,2020-09-04 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,102,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,전남 화순_운주사,2020-09-04 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물 / 식별불가 초상,
,103,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경남 해인사_팔만대장경,2020-09-04 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물 / 식별불가 초상,
,104,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경남 해인사2,2020-09-04 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,105,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,경남 해인사,2020-09-04 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물 / 식별불가 초상,
,106,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,용주사_절하는스님,2020-09-04 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,107,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,용주사_승무,2020-09-04 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,108,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"도봉산(인수봉), 도선사",2020-05-08 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,109,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"가야산(봄), 해인사, 도봉산",2020-05-08 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,110,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"충무항, 겨울 가야산",2020-05-08 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,111,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"한려수도, 충무",2020-05-08 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,112,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"매물도, 한려수도, 남해금산",2020-05-08 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,113,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"한려수도, 삼천포, 충무, 매물도",2020-05-08 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,114,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"흑산열도, 매물도",2020-05-08 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,115,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,바다,2020-05-08 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,116,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"병풍도, 추자군도, 제주도, 여수",2020-05-08 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,117,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"마라도, 제주도(항공)",2020-05-08 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,118,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,제주도,2020-05-08 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,119,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,동숭동 가을 모음 #2,2020-05-08 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,120,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,동숭동 가을 모음 #1,2020-05-07 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,121,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"바다, 가야산, 해인사, 양떼, 가로등",2020-05-07 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,122,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"두타산, 거제대교, 다도해",2020-05-07 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,123,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"이천골, 새벽바다, 어촌풍경, 황태어장, 계곡",2020-05-07 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물 / 식별불가 초상,
,124,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"백화점, 공장, 서울시내",2020-05-07 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,125,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"한라산, 한려수도, 월출산, 내장산, 어린이날",2020-05-07 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,BGM 및 일반인 초상,
,126,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,"어촌, 보길도, 서울시내, 김포평야",2020-05-07 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
,127,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,창경궁,2020-05-07 00:00:00,미개방,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물 / 식별불가 초상,
,128,DAM,DAM> NPS> 2-3OK/CUT> INGEST 9598,DOCUMENTARY,변산반도,2020-05-07 00:00:00,미개방,,내부확인 필요,공공누리 2~4유형,,,,,,O,,일반인 초상,
