Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,O,O.1,O.2,O.3,O.4,O.5,Unnamed: 19,Unnamed: 20
,[국회도서관] 공공저작물 권리확인 요청 목록 (월간 국회도서관),,,,,,,,,,,,,,,,,,,
,순번,사이트명,게시물 제목,url,발행년,저자,발행처,기존 공공누리 유형,,개방여부,공공누리유형,,검토불가,단순/업무/비보호,제3자 권리,이미지/첨부파일,초상권,개인정보,의견,비고
,336,국회전자도서관,초등 셈본. 4-1,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1200516965,1900,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,337,국회전자도서관,초등 셈본. 1-1,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1200516959,1900,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,338,국회전자도서관,초등 셈본. 5-1,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1200516949,1900,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,339,국회전자도서관,우리 나라의 생활 : 사회생활과. 4-2,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1200516996,1900,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,340,국회전자도서관,국어. 3-2,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1200516983,1900,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,341,국회전자도서관,초등 셈본. 4-1,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1200516964,1900,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,342,국회전자도서관,초등 셈본. 1-2,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1200516958,1900,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,343,국회전자도서관,"(尋常小學)算術書, 第5學年 兒童用",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1200516948,1900,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,344,국회전자도서관,"初等工作, 第4學年 男子用",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1200516935,1900,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,345,국회전자도서관,[셈본],https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1200517029,1900,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,346,국회전자도서관,[셈본],https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1200517028,1900,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,347,국회전자도서관,[국어],https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1200517025,1900,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,348,국회전자도서관,[국어],https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1200517024,1900,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,349,국회전자도서관,[중학교 입학시험 문제집],https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1200517022,1900,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,350,국회전자도서관,우리 나라의 생활 : 사회생활. 4-2,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1200517016,1900,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,351,국회전자도서관,농사짓기. 5,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1200517011,1900,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,352,국회전자도서관,[농사짓기],https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1200517018,1900,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,353,국회전자도서관,"初等地理, 卷2",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1200517009,1900,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,354,국회전자도서관,"광문전과 : 자학 자습의 길잡이 , 6-1",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1200516926,1900,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,355,국회전자도서관,국어. 5-2,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1200517019,1900,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,356,국회전자도서관,而軒遺稿,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1199101782,1900,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,357,국회전자도서관,梧陰先生遺稿,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP12021000000011,1900,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,358,국회전자도서관,"淸國戊戌政變記. 1, 續編",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040956,1900,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,359,국회전자도서관,淸國戊戌政變記,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1200130214,1900,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,360,국회전자도서관,精選算學. 冊1,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198028883,1900,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,361,국회전자도서관,天台四敎義解. 冊1-3,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP3000000031,1900,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,362,국회전자도서관,"妙法蓮華經, 1-7",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1200819578,1900,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,363,국회전자도서관,雲林別墅新輯酬世錦囊家禮集成. 冊2-4,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1199913995,1900,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,364,국회전자도서관,新堂先生實記. 單,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040793,1900,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,365,국회전자도서관,法國革新戰史. 全,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040934,1900,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,366,국회전자도서관,商務章程附則,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1000000615,1901,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,367,국회전자도서관,定齋先生文集續集. 冊5-8,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1201200147,1901,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,368,국회전자도서관,紳商會社章程,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1000000469,1901,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,369,국회전자도서관,欽欽新書. 冊1-4,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1000000464,1901,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,370,국회전자도서관,燕巖續集. 冊1-2,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040366,1901,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,371,국회전자도서관,Supplément à la Bibliograhie coréenne,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP2200320642,1901,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,372,국회전자도서관,大韓地志. 全,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040628,1901,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,373,국회전자도서관,日本文法敎科書. 上,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP3000000121,1901,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,374,국회전자도서관,蠶桑實驗說,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP3198028061,1901,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,375,국회전자도서관,定齋先生文集續集. 冊1-4,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198029877,1901,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,376,국회전자도서관,人工養蠶鑑,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP3198028063,1901,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,377,국회전자도서관,進修堂監定時行簡禮彙纂. 全,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040360,1902,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,378,국회전자도서관,牧民心書正文. 全,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1200500338,1902,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,379,국회전자도서관,陸軍法律附諸規定,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1000000449,1902,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,380,국회전자도서관,邵城聯芳集. 冊1,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040375,1902,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,381,국회전자도서관,牧民心書. 冊1-4,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1200500336,1902,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,382,국회전자도서관,中等萬國地誌. 冊1-3,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040607,1902,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,383,국회전자도서관,東史輯略. 冊1-3,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1200500294,1902,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,384,국회전자도서관,"大韓疆域考. 上, 下",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1200500289,1903,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,385,국회전자도서관,崧陽耆舊傳. 全,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040707,1903,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,386,국회전자도서관,"息蔭堂世稿. 上, 下",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040216,1903,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,387,국회전자도서관,橘下遺稿. 單,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040156,1903,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,388,국회전자도서관,朝鮮疆域誌. 冊1,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040609,1903,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,389,국회전자도서관,朱子書節要. 冊6-10,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1201200003,1904,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,390,국회전자도서관,朱子書節要. 冊1-5,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1000000400,1904,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,391,국회전자도서관,校訂交隣須知,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1196001007,1904,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,392,국회전자도서관,淸及韓(全),https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP3196001007,1904,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,393,국회전자도서관,독립정신,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1196001013,1904,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,394,국회전자도서관,所庵先生文集. 冊1-4,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040038,1904,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,395,국회전자도서관,桐巢集(幷)附錄. 冊1-2,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198029189,1904,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,396,국회전자도서관,Korea,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP2196002530,1904,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,397,국회전자도서관,月川集. 冊1-2,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198029138,1904,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,398,국회전자도서관,所庵先生文集. 冊9-10,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1201200158,1904,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,399,국회전자도서관,所庵先生文集. 冊5-8,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1201200157,1904,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,400,국회전자도서관,東亞開進敎育會商業課章程,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1000000610,1905,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,401,국회전자도서관,埃及近世史. 全,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP12021000000065,1905,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,402,국회전자도서관,尺牘完編. 乾,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040338,1905,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,403,국회전자도서관,"愚齋先生實紀. 乾, 坤",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040738,1905,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,404,국회전자도서관,栽桑全書,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198029127,1905,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,405,국회전자도서관,大東紀年. 冊1-5,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1200500332,1905,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,406,국회전자도서관,闕里誌. 冊1-3,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1199914111,1905,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,407,국회전자도서관,"尺牘完編. 乾, 坤",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040339,1905,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,408,국회전자도서관,大韓地志. 全,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040627,1905,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,409,국회전자도서관,草千字,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1000000381,1905,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,410,국회전자도서관,進明彙論,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1000000174,1905,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,411,국회전자도서관,"(音註)小倉山房尺牘. 乾, 坤",https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198040585,1905,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,412,국회전자도서관,全齋先生禮說. 冊1-2,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1000000622,1905,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,413,국회전자도서관,歷史輯略. 冊1-3,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1200500313,1905,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,414,국회전자도서관,欽定前漢書. 冊1-12,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198042196,1905,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,415,국회전자도서관,五賢粹言. 冊1-2,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1000000249,1905,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,416,국회전자도서관,退溪先生言行錄. 冊1-3,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1000000233,1905,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,417,국회전자도서관,性潭先生集(幷)附錄. 冊13-16,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1201200140,1906,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,418,국회전자도서관,性潭先生集(幷)附錄. 冊2-4,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1198028953,1906,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,419,국회전자도서관,性潭先生集(幷)附錄. 冊10-12,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1201200139,1906,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,420,국회전자도서관,性潭先生集(幷)附錄. 冊8-9,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1201200138,1906,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,421,국회전자도서관,性潭先生集(幷)附錄. 冊5-7,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP1201200137,1906,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,422,국회전자도서관,韓國總覽,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP3196001006,1906,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
,423,국회전자도서관,韓國政爭志,https://dl.nanet.go.kr/search/searchInnerDetail.do?searchType=INNER_SEARCH&resultType=INNER_SEARCH_DETAIL&searchMehtod=L&searchClass=S&controlNo=OLDP3196001008,1906,,,미부착,,개방 가능,만료공공저작물,,,O,,,,,만료저작물,
