Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,O,O.1,O.2,O.3,O.4,O.5,Unnamed: 22,Unnamed: 23,Unnamed: 24
,[국회도서관] 공공저작물 권리확인 요청 목록 (월간 국회도서관),,,,,,,,,,,,,,,https://www.nanet.go.kr/libintroduce/etc/monthLibNewsView.do,,,,,,,,직원 초상의 경우 표기 생략
,순번,사이트명,게시판 진입 과정,게시판명,구분,게시물 제목,저자명,소속,호수,첨부파일,기존 공공누리 유형,,개방여부,공공누리유형,,검토불가,단순/업무/비보호,제3자 권리,이미지/첨부파일,초상권,개인정보,의견,비고,
,1,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,소식,국회도서관 소식,-,-,200305,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,O,,,외부 이미지 / 외부 자료 포함,,
,2,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,서가산책,(행복한 릴레이 책읽기) 엄마 없어서 슬펐니?,서복경,국회도서관,200305,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,3,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,서가산책,(밑줄 긋는 남자) 나는 &#60;논어論語&#62;의 첫구절을 좋아한다.,조유식,인터넷서점 알라딘,200305,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,4,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,현장에서,(하자하자!!) 산정무한의 공룡능선,임광빈,국회도서관,200305,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,O,,O,,,업무상 저작물(직원 기고문) / 외부 이미지,,
,5,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,현장에서,"(전시회) 책, 성과 속의 세계",황신실,-,200305,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료 / 예술작품 사진,,
,6,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,현장에서,(CEAL 참석기) 내가 간 두 도서관 이야기,이경희,국회도서관,200305,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,7,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,현장에서,저작권법중개정법률안,김승현,국회도서관,200305,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,8,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,현장에서,^복사전송권관리센터의 발전방향^ 세미나를 다녀와서,유미숙,국회도서관,200305,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,O,O,,,,업무상 저작물(직원 기고문) / 외부이미지(포스터),,
,9,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,연구논문,시소러스에 관한 일반적 고찰,김태중,한국과학기술정보연구원,200305,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,외부인 작성 자료 / 작성자 초상권,,
,10,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집 &#45; 전자책,전자책산업의 현황과 전망,이민석,한국지식정보컨텐츠산업협회,200305,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,외부인 작성 자료 / 외부 이미지 / 작성자 초상권,,
,11,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집 &#45; 전자책,전자책의 출현과 저작권법의 대응,안효질,광운대학교,200305,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,O,O,,외부인 작성 자료 / 외부 이미지 / 작성자 초상권,,
,12,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집 &#45; 전자책,전자책 문서 표준화 현황 및 활성화 방안,임순범,숙명여자대학교 정보과학부,200305,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,O,O,,외부인 작성 자료 / 외부 이미지 / 작성자 초상권,,
,13,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집 &#45; 전자책,전자종이,이  식,-,200305,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,O,O,,외부인 작성 자료 / 외부 이미지 / 작성자 초상권,,
,14,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,인터뷰,조순형 국회의원,유미숙·김유향,국회도서관,200305,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,국회의원 인터뷰,,
,15,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,발간사,국회도서관보가 여러분에게 다가갑니다.,정호영,국회도서관,200305,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,,
,16,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,소식,국회도서관 소식,-,-,200306,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,예술작품 사진 / 외부이미지(포스터) / 외부 자료(번역문 등) 포함,,
,17,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,서가산책,(행복한 책읽기 릴레이) 어디에 있든지 자유로우라,고영숙,국회도서관,200306,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,18,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,서가산책,(밑줄 긋는 남자) 망각이란 잊어버리는 것...,배한성,-,200306,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,외부인 작성 자료 / 작성자 초상권,,
,19,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,현장에서,(하자하자!!)발도르프인형 만들기,이진경,국회도서관,200306,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,20,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,현장에서,(전시회) 상상도서관...이미지로 만들어진 어린이 도서관,박찬용,스톤앤워터,200306,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료 / 예술작품 사진,,
,21,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,현장에서,(클릭! 지구촌 도서관) 시민문화공간으로서의 부르주아적 프랑스국립도서,유현영,국회도서관,200306,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,22,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,자유기고,(한민족과 종이의 역사) 우리에게 만일 종이가 없다면...,조형균,계성종이역사박물관,200306,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,O,,,외부인 작성 자료 / 외부 이미지,,
,23,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,자유기고,고종황제가 1896년 세운 궁궐 도서관 ^중명전^,김정동,목원대학교,200306,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,외부인 작성 자료 / 작성자 초상권,,
,24,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집&#45;자료보존,국회기록의 관리방안,이원영,국회기록보존소,200306,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,O,,O,,,업무상 저작물(직원 기고문) / 외부 이미지,,
,25,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집&#45;자료보존,보존프로그램 설계단계에 대한 제언,방효순,이화여자대학교 문헌정보학과,200306,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,O,O,,외부인 작성 자료 / 외부 이미지 / 작성자 초상권,,
,26,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집&#45;자료보존,뉴미디어의 보존방안,남성운,정부기록보존소,200306,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,O,O,,외부인 작성 자료 / 외부 이미지 / 작성자 초상권,,
,27,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,인터뷰,김홍신 국회의원,이상팔·박정아,국회도서관,200306,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,국회의원 인터뷰,,
,28,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,소식,국회도서관 소식,-,-,200307,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,,O,,,외부 이미지 / 외부 자료(번역문 등) 포함,,
,29,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,서가산책,(행복한 릴레이 책읽기)혼자만 잘 살믄 무슨 재민겨,이미경,국회도서관,200307,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,30,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,서가산책,(밑줄 긋는 남자)파워 오브 나이스,주혜경,컴리빙닷컴,200307,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료 / 도서표지,,
,31,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,서가산책,(서평)도서관의 역사 : 수메르에서 로마까지,남태우,중앙대학교 문헌정보학과,200307,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료 / 도서표지,,
,32,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,현장에서,(하자하자!!)한여름밤의 색소폰,홍성일,국회도서관,200307,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,33,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,현장에서,(연수기)일본어연수 과정을 마치고,양성자,국회도서관,200307,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,34,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,현장에서,서울대학교 전자도서관 가동식을 다녀와서,이진경,국회도서관,200307,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,35,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,인터뷰,유재건 국회의원,마을순·장지은,국회도서관,200307,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,국회의원 인터뷰,,
,36,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집&#45;개정저작권법,새로운 저작권법에 대한 도서관의 대응방안,이용훈,한국도서관협회,200307,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,O,O,,외부인 작성 자료 / 외부 이미지 / 작성자 초상권,,
,37,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집&#45;개정저작권법,개정저작권법: 정보제공자의 관점,윤선영,삼인C&C 정보기술연구소,200307,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,38,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집&#45;개정저작권법,2003 개정저작권법 개요,최경수,저작권심의조정위원회,200307,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,외부인 작성 자료 / 작성자 초상권,,
,39,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,소식,국회도서관 소식,-,-,200308,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,O,,,도서표지 / 외부 이미지 / 외부 자료(번역문 등) 포함,,
,40,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,직원마당,선배님!! 인사드려요,지수미,국회도서관,200308,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,41,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,직원마당,(행복한 릴레이 책읽기)칭찬은 고래도 춤추게 한다,김남희,국회도서관,200308,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,42,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,직원마당,(하자하자!!)매직 풍선 & 매직 라이프,권기민,국회도서관,200308,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,43,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,직원마당,유럽여행을 다녀와서,강지연,국회도서관,200308,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,44,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,의원마당,정동영 의원 홈페이지 둘러보기,윤성이,국회도서관,200308,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,45,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,의원마당,추미애 의원의 광진사랑,추미애,-,200308,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,국회의원 작성 자료,,
,46,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,의원마당,(인터뷰)정의화 의원,유현영·황은석,국회도서관,200308,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,국회의원 인터뷰,,
,47,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집&#45;입법정보서비스,입법정보서비스의 발전방향,김선혜,국회공무원(보좌관),200308,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,48,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집&#45;입법정보서비스,주요국의 의회도서관의 입법지원 현황,홍완식,국회도서관,200308,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,49,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집&#45;입법정보서비스,제약조건이론 관점에서 본 입법지원체계의 발전과제,이상팔,국회도서관,200308,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,50,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,소식,국회도서관 소식,-,-,200309,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,O,,,도서표지 / 외부 이미지 / 외부 자료(번역문 등) 포함,,
,51,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,직원마당,(하자하자!!)비즈공예,이정남,국회도서관,200309,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,52,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,직원마당,(행복한 릴레이 책읽기)삼국지와 역사 사기극,김기성,국회도서관,200309,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,53,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,직원마당,(연수기)국제도서관협회연맹회의에 다녀와서,김윤정,국회도서관,200309,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,54,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,서가산책,(밑줄 긋는 남자)학문의 즐거움,안철수,안철수연구소,200309,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,외부인 작성 자료 / 작성자 초상권,,
,55,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,정보화공론장,내장형 시스템,양승민 외저,한국전자통신연구원 외,200309,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,56,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,정보화공론장,무선정보기술을 이용한 도서관서비스,"이미화,이나니","한성대학교 도서관, 이화여자대학교 중앙도서관",200309,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,57,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,의원마당,이재오 의원 홈페이지 둘러보기,윤성이,경상대학교 정치외교학과,200309,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,58,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,의원마당,(인터뷰)송영길 의원,관보편집위원,국회도서관,200309,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,국회의원 인터뷰,,
,59,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집&#45;분권화와 지방정치,권력분립과 수평적 책임성,박찬표,한국방송광고공사,200309,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,외부인 작성 자료 / 작성자 초상권,,
,60,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집&#45;분권화와 지방정치,지방자치의 발전방향과 그 주체,오재일,전남대학교 행정학과,200309,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,외부인 작성 자료 / 작성자 초상권,,
,61,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집&#45;분권화와 지방정치,지방분권 추진 로드맵,김병준,정부혁신지방분권위원회,200309,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,외부인 작성 자료 / 작성자 초상권,,
,62,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,그림으로 보는 지구촌 도서관 1,미국 의회도서관,현은희,국회도서관,200309,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,해외 기관 출처 자료,,
,63,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,권두언,새로운 시작의 앞에서,정호영,국회도서관,200309,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,,
,64,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,소식,국회도서관 소식,-,-,200310,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부 자료(번역문 등) 포함,,
,65,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,직원마당,(하자하자!!)완주를 꿈꾸며,정금재,국회도서관,200310,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,O,O,,O,,업무상 저작물(직원 기고문) / 도서표지 / 일반인 초상권 / 편집오류,,
,66,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,직원마당,(행복한 릴레이 책읽기)잃어버린 얼굴,김택수,국회도서관,200310,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,67,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,직원마당,제41회 전국도서관대회를 다녀와서,김준임,국회도서관,200310,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,68,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,정보화공론장,유비쿼터스(Ubiquitous),서연주,국회도서관,200310,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,O,,O,,,업무상 저작물(직원 기고문) / 외부 이미지,,
,69,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,서가산책,반드시 죽는다는 것을 기억하라,홍기섭,KBS,200310,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,외부인 작성 자료 / 도서표지 /작성자 초상권,,
,70,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,Information Science,新古書 整理上의 二題,박상균,경기대학교 문헌정보학과,200310,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,71,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,Information Science,도서관박물관과 폐지는 시대착오적 발상,곽동철,청주대학교 문헌정보학과,200310,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,72,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,의원마당,김영환 의원 홈페이지 둘러보기,윤성이,경상대학교 정치외교학과,200310,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,73,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,의원마당,(인터뷰)박원홍 의원,관보편집위원,국회도서관,200310,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,국회의원 인터뷰,,
,74,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집,온라인 입법정보서비스의 발전방향,김유향,국회도서관,200310,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,75,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집,전자국회 구현을 위한 국회정보화의 발전방향,정재룡,국회사무처,200310,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,76,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집,영국의 전자의회 운영 현황,박재창,숙명여자대학교 행정학과,200310,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,외부인 작성 자료 /작성자 초상권,,
,77,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집,전자국회의 현실과 이상,박동진,고려대학교 아세아문제연구소,200310,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,외부인 작성 자료 /작성자 초상권,,
,78,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,그림으로 보는 지구촌도서관 2,일본 국립국회도서관,현은희,국회도서관,200310,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,,
,79,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,소식,국회도서관 소식,-,-,200311,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,도서표지 / 외부 자료(번역문 등) 포함,,
,80,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,직원마당,책 속의 작은 전람회,이미경,국회도서관,200311,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,예술작품 사진,,
,81,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,직원마당,(행복한 릴레이 책읽기) 휴(休),이정화,국회도서관,200311,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,82,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,직원마당,2003년도 GLIN 책임자교육을 다녀와서,송미경,국회도서관,200311,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,83,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,서가산책,무소유,설훈 의원,-,200311,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,국회의원 작성 자료,,
,84,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,정보화공론장,"객체지향, CBD 그리고 MDA로의 변화",서연주,국회도서관,200311,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,85,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,Information Science,북한의 관종별 도서관 현황과 특징,송승섭,숭의여자대학교 문헌정보학과,200311,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,86,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,의원마당,홍사덕 의원 홈페이지 둘러보기,윤성이,경상대학교 정치외교학과,200311,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,외부인 작성 자료,,
,87,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,의원마당,(인터뷰)신기남 의원,관보편집위원,-,200311,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,국회의원 인터뷰,,
,88,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집&#45;인터넷과 선거과정,전자투표 도입의 문제점과 선행조건,이현출,국회도서관,200311,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,89,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집&#45;인터넷과 선거과정,한국 온라인 정당활동의 현황과 기대효과,곽진영,건국대학교 정치외교학과,200311,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,외부인 작성 자료 /작성자 초상권,,
,90,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,기획특집&#45;인터넷과 선거과정,인터넷과 선거운동,강원택,숭실대학교 정치외교학과,200311,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,O,,외부인 작성 자료 /작성자 초상권,,
,91,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,그림으로 보는 지구촌도서관 3,"이집트, 알렉산드리아 도서관",현은희,국회도서관,200311,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,해외 기관 출처 자료,,
,92,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,소식,국회도서관 소식,-,-,200312,없음 ,미부착 ,,내부확인 필요,공공누리 2~4유형,,,,O,,,,도서표지 / 외부 자료(번역문 등) 포함,,
,93,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,직원마당,(행복한 책읽기 릴레이)행운의 법칙,임유정,국회도서관,200312,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,94,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,직원마당,(하자하자!!)윔블던을 향하여,허평무,국회도서관,200312,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,95,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,직원마당,(2003년을 보내며)사십대를 보내며,정희정,국회도서관,200312,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,96,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,직원마당,(2003년을 보내며)나 30대엔 뭐하고 살았지?,이영주,국회도서관,200312,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
,97,국회도서관,home >책이야기>월간 국회도서관 > 기사별 보기,기사별 보기,직원마당,(2003년을 보내며)이십대를 보내며,진정희,국회도서관,200312,없음 ,미부착 ,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물(직원 기고문),,
