Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,O,O.1,O.2,O.3,O.4,O.5,Unnamed: 19,Unnamed: 20
,강진군청 공공저작물 권리확인 요청 목록 (단순데이터),,,,,,,,,,,,,,,,,,,
,순번,사이트명,게시판 진입 과정,게시판명,게시물 제목,URL,등록일,기존 공공누리 유형,,개방여부,공공누리유형,,검토불가,단순/업무/비보호,제3자 권리,이미지/첨부파일,초상권,개인정보,의견,비고
,62,강진군청,HOME > 정보공개 > 강진의 통계 > 통계연보,통계연보,2003년 보건 및 사회보장,,2008-07-11 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보(통계자료),
,63,강진군청,HOME > 정보공개 > 강진의 통계 > 통계연보,통계연보,2003년 환경,,2008-07-11 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보(통계자료),
,64,강진군청,HOME > 정보공개 > 강진의 통계 > 통계연보,통계연보,2003년 교육 및 문화,,2008-07-11 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보(통계자료),
,65,강진군청,HOME > 정보공개 > 강진의 통계 > 통계연보,통계연보,2003년 재정,,2008-07-11 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보(통계자료),
,66,강진군청,HOME > 정보공개 > 강진의 통계 > 통계연보,통계연보,2003년 공공행정 및 사법,,2008-07-11 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보(통계자료),
,67,강진군청,HOME > 정보공개 > 강진의 통계 > 통계연보,통계연보,2004년 연혁,,2008-07-11 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보(통계자료),
,68,강진군청,HOME > 정보공개 > 강진의 통계 > 통계연보,통계연보,2004년 토지 및 기후,,2008-07-11 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보(통계자료),
,69,강진군청,HOME > 정보공개 > 강진의 통계 > 통계연보,통계연보,2004년 인구,,2008-07-11 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보(통계자료),
,70,강진군청,HOME > 정보공개 > 강진의 통계 > 통계연보,통계연보,2004년 노동,,2008-07-11 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보(통계자료),
,71,강진군청,HOME > 정보공개 > 강진의 통계 > 통계연보,통계연보,2004년 사업체,,2008-07-11 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보(통계자료),
,72,강진군청,HOME > 정보공개 > 강진의 통계 > 통계연보,통계연보,2004년 농림수산업,,2008-07-11 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보(통계자료),
,73,강진군청,HOME > 정보공개 > 강진의 통계 > 통계연보,통계연보,2004년 전기·가스·수도,,2008-07-11 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보(통계자료),
,74,강진군청,HOME > 정보공개 > 강진의 통계 > 통계연보,통계연보,2004년 유통·금융·보험 및 기타서비스,,2008-07-11 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보(통계자료),
,75,강진군청,HOME > 정보공개 > 강진의 통계 > 통계연보,통계연보,2004년 주택·건설,,2008-07-11 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보(통계자료),
,76,강진군청,HOME > 정보공개 > 강진의 통계 > 통계연보,통계연보,2004년 교통·관광 및 정보통신,,2008-07-11 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보(통계자료),
,77,강진군청,HOME > 정보공개 > 강진의 통계 > 통계연보,통계연보,2004년 보건 및 사회보장,,2008-07-11 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보(통계자료),
,78,강진군청,HOME > 정보공개 > 강진의 통계 > 통계연보,통계연보,2004년 환경,,2008-07-11 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보(통계자료),
,79,강진군청,HOME > 정보공개 > 강진의 통계 > 통계연보,통계연보,2004년 교육 및 문화,,2008-07-11 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보(통계자료),
,80,강진군청,HOME > 정보공개 > 강진의 통계 > 통계연보,통계연보,2004년 재정,,2008-07-11 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보(통계자료),
,81,강진군청,HOME > 정보공개 > 강진의 통계 > 통계연보,통계연보,2004년 공공행정 및 사법,,2008-07-11 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보(통계자료),
,82,강진군청,HOME > 정보공개 > 강진의 통계 > 통계연보,통계연보,2005년 연혁,,2008-07-11 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보(통계자료),
,83,강진군청,HOME > 정보공개 > 강진의 통계 > 통계연보,통계연보,2005년 토지 및 기후,,2008-07-11 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보(통계자료),
,84,강진군청,HOME > 정보공개 > 강진의 통계 > 통계연보,통계연보,2005년 인구,,2008-07-11 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보(통계자료),
,85,강진군청,HOME > 정보공개 > 강진의 통계 > 통계연보,통계연보,2005년 노동,,2008-07-11 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보(통계자료),
,86,강진군청,HOME > 정보공개 > 강진의 통계 > 통계연보,통계연보,2005년 사업체,,2008-07-11 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보(통계자료),
,87,강진군청,HOME > 정보공개 > 강진의 통계 > 통계연보,통계연보,2005년 농림수산업,,2008-07-11 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보(통계자료),
,88,강진군청,HOME > 정보공개 > 강진의 통계 > 통계연보,통계연보,2005년 공업,,2008-07-11 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보(통계자료),
,89,강진군청,HOME > 정보공개 > 강진의 통계 > 통계연보,통계연보,2005년 전기·가스·수도,,2008-07-11 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보(통계자료),
,90,강진군청,HOME > 정보공개 > 강진의 통계 > 통계연보,통계연보,2005년 유통·금융·보험 및 기타서비스,,2008-07-11 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보(통계자료),
,91,강진군청,HOME > 정보공개 > 강진의 통계 > 통계연보,통계연보,2005년 주택·건설,,2008-07-11 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보(통계자료),
,92,강진군청,HOME > 정보공개 > 강진의 통계 > 통계연보,통계연보,2005년 교통·관광 및 정보통신,,2008-07-11 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보(통계자료),
,93,강진군청,HOME > 정보공개 > 강진의 통계 > 통계연보,통계연보,2005년 보건 및 사회보장,,2008-07-11 00:00:00,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보(통계자료),
