Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,O,O.1,O.2,O.3,O.4,O.5,Unnamed: 20,Unnamed: 21
,한국스포츠정책과학원 공공저작물 권리확인 요청 목록,,,,,,,,,,,,,,,,,,,,
,순번,사이트명,게시판 진입 과정,게시판명,게시물 제목,URL,날짜,첨부파일,기존 공공누리 유형,,개방여부,공공누리유형,,검토불가,단순/업무/비보호,제3자 권리,이미지/첨부파일,초상권,개인정보,의견,비고
,20,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,올림픽스포츠센터 매각 공고 안내,,2009-12-03 00:00:00,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,21,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,정책개발연구실 신임조교 채용,,2009-12-15 00:00:00,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,22,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,스포츠코리아 이용자 설문조사 안내,,2009-12-09 00:00:00,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,23,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,2009 정책연구과제 발표회 개최,,2009-12-15 00:00:00,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,24,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,홈페이지 이벤트 결과 안내,,2009-12-22 00:00:00,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,25,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,고객의소리 서비스가 일시 중지됩니다.,,2010-01-05 00:00:00,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,26,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,올림픽스포츠센터 매각 공고 안내,,2010-01-09 00:00:00,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,27,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,2010년도 체육학술진흥사업(연구지원사업) 안내,,2010-01-21 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,28,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,2010년도 학술분야지원사업 시행 계획 공고,,2010-01-21 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,29,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,홈페이지 일시중지 안내(2/5),,2010-02-01 00:00:00,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,30,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,2010년 1차 스포츠사업기술개발사업 기술교류회 개최안내,,2010-02-08 00:00:00,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,31,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,2010년 국민체육진흥기금 스포츠산업 융자 신청 공고,,2010-02-05 00:00:00,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,32,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,올림픽스포츠센터 매각 공고 안내,,2010-02-16 00:00:00,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,33,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,2010년도 스포츠산업 기술개발사업계획 공고,,2010-02-26 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,34,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,2011년도 스포츠산업기술개발사업 지정공모(전략) 과제 기술수요조사 ..,,2010-05-28 00:00:00,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,35,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,2010년도 학술분야 지원사업 선정결과 발표,,2010-03-05 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,36,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,2010서울국제스포츠레저산업전 개막,,2010-03-04 00:00:00,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,37,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,청년인턴(연구 보조) 모집,,2010-03-08 00:00:00,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,38,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,스포츠산업 기술개발사업(R&D) 성과발표회,,2010-03-08 00:00:00,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,39,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,스포츠산업 전문인력 양성기관 추가 지정 공모,,2010-03-12 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,40,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,올림픽스포츠센터 매각 공고 안내,,2010-03-12 00:00:00,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,41,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,2010년도 체육학술진흥사업 지원과제 선정 공지,,2010-03-16 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,42,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,스포츠용품 해외시장 진출 컨설팅 및 마케팅 지원,,2010-03-16 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,43,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,체육영재양성 사업 운영기관 모집 공고,,2010-03-23 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,44,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,2010년도 스포츠용품 해외인증획득지원 사업계획 공고,,2010-03-18 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,45,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,지역 체육인재 육성사업 공고,,2010-03-25 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,46,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,해외스포츠단체 인턴십 공개모집,,2010-03-26 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,47,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,[추가공모]체육학술진흥사업 연구과제 추가공모 안내,,2010-03-26 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,48,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,스포츠산업기술개발사업 기술교류회(2차) 개최 안내,,2010-04-02 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,49,한국스포츠정책과학원,HOME > 홍보광장 > 공지사항 > 공지사항,공지사항,2010년도 스포츠용품 해외인증획득지원사업 추가 공모,,2010-04-07 00:00:00,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
