Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,O,O.1,O.2,O.3,O.4,O.5,Unnamed: 21,Unnamed: 22
,한국교육개발원 공공저작물 권리확인 요청 목록,,,,,,,,,,,,,,,,,,,,,
,순번,사이트명,게시판 진입 과정,게시판명,게시물 제목,URL,작성일/출판일,연구책임자/작성자,첨부파일,기존 공공누리 유형,,개방여부,공공누리유형,,검토불가,단순/업무/비보호,제3자 권리,이미지/첨부파일,초상권,개인정보,의견,비고
,1900,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 학교·교원정책연구실(ADB 교육ODA 「2021-2024 스리랑카 중...,,2023-02-24 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1901,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 교육통계센터(평생교육통계) 위촉직 채용,,2023-02-28 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1902,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 고교학점제연구센터(공동교육과정) 위촉직 채용,,2023-02-28 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1903,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 방송중고운영센터 위촉직 채용,,2023-03-03 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1904,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 교육통계센터 고등교육통계팀 위촉직 채용,,2023-03-03 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1905,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 교육복지연구실 위촉직 채용,,2023-03-03 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1906,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 교육복지연구실 위촉직 채용,,2023-03-06 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1907,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 디지털교육연구실 위촉직 채용,,2023-03-08 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1908,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 대학역량진단센터 위촉직 채용,,2023-03-08 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1909,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 고등평생교육연구본부 위촉직 채용(휴직자 대체),,2023-03-09 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1910,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 2023년도 사회적배려대상자(장애) 채용 공고,,2023-03-16 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1911,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 고교학점제연구센터(공동교육과정) 위촉직 채용,,2023-03-21 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1912,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 대학역량진단센터 위촉직 채용,,2023-03-22 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1913,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 교육시설·환경연구센터 위촉직 채용,,2023-03-27 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1914,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 교육통계센터(평생교육통계) 위촉직 채용,,2023-03-27 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1915,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 글로벌협력실 위촉직 채용,,2023-03-28 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1916,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[계약직] 한국교육개발원 2023년도 제1차 계약직원 채용 1차 전형 합...,,2023-03-28 00:00:00,관리자,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,1917,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 고등평생교육연구본부 위촉직 채용,,2023-03-29 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1918,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 환경통일교육연구실 위촉직 채용,,2023-03-31 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1919,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 교육복지연구실 위촉직 채용,,2023-04-03 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1920,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 한국교육개발원 2023년도 사회적배려대상자(장애) 채용 1차...,,2023-04-05 00:00:00,관리자,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,1921,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 교육통계센터(고등교육취업통계) 위촉직 채용,,2023-04-05 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1922,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 영재교육연구센터 위촉직 채용,,2023-04-06 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1923,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 교육통계센터 고등교육통계팀 위촉직 채용,,2023-04-07 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1924,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 교육조사·지표연구실 「국제교육지표사업 참여」사업 수행...,,2023-04-07 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1925,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 교육현장연구본부 위촉직 채용,,2023-04-07 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1926,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 청사운영실 위촉직(육아휴직자 대체인력) 채용,,2023-04-11 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1927,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 대학역량진단센터 위촉직 채용,,2023-04-12 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1928,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 교육조사·지표연구실 위촉직 채용,,2023-04-12 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1929,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 학교 환경교육 지원 사업 위촉직 채용,,2023-04-18 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1930,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 고등·평생교육연구본부 위촉직 채용,,2023-04-18 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1931,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 교육재정연구실 위촉직 채용,,2023-04-18 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1932,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[계약직] 한국교육개발원 2023년도 제1차 계약직원 채용 최종합격자...,,2023-04-20 00:00:00,관리자,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,1933,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 2023년 2차 사회적배려대상자(장애) 채용 공고,,2023-04-21 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1934,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 청사운영실 위촉직(육아휴직자 대체인력) 채용,,2023-04-24 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1935,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 고교학점제연구센터(공동교육과정) 위촉직 채용,,2023-04-25 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1936,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 교육통계센터(청년 진로정보 시스템 유지보수 및 운영사업)...,,2023-04-26 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1937,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 교육통계센터 「유·초·중등 통계연보 발간 프로그램 개선...,,2023-04-28 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1938,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 교육통계센터(청년 진로정보 시스템 운영 업무 지원) 위촉직...,,2023-05-08 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1939,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 디지털교육연구실 위촉직 채용,,2023-05-08 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1940,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 환경·통일교육연구실 위촉직 채용,,2023-05-08 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1941,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[계약직] 2023년도 제2차 계약직원 채용 공고,,2023-05-08 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1942,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 교육재정연구실 위촉직 채용,,2023-05-09 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1943,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 학교 환경교육 지원 사업 위촉직 채용,,2023-05-09 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1944,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 청사운영실 위촉직(육아휴직자 대체인력) 채용,,2023-05-09 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1945,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 대학역량진단센터 위촉직 채용,,2023-05-10 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1946,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 교육복지연구실 위촉직 채용,,2023-05-10 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1947,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 교육통계센터(평생교육통계) 위촉직 채용,,2023-05-10 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1948,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 고교학점제연구센터 위촉직 채용,,2023-05-11 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1949,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 초·중등교육연구본부 행정지원 위촉직 채용,,2023-05-11 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1950,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 한국교육개발원 2023년도 2차 사회적배려대상자(장애) 채용...,,2023-05-15 00:00:00,관리자,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,1951,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 교육조사·지표연구실 위촉직 채용,,2023-05-17 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1952,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[인턴] 2023년도 제2차 인턴(체험형) 채용 공고,,2023-05-19 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1953,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 2023년도 2사 사회적배려대상자(장애) 채용 최종합격자 안내,,2023-05-19 00:00:00,관리자,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,1954,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 교육통계센터「유·초·중등 통계연보 발간 프로그램 개선」...,,2023-05-24 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1955,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 교육시설·환경연구센터 위촉직 채용,,2023-05-25 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1956,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 교육현장연구본부 행정지원 위촉직 채용,,2023-05-25 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1957,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 교육재정연구실 위촉직 채용,,2023-06-02 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1958,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 고교학점제연구센터(공동교육과정) 위촉직 채용,,2023-06-02 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1959,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 교육복지연구실 위촉직 채용,,2023-06-02 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1960,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 2023년 3차 사회적배려대상자(장애) 채용,,2023-06-02 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1961,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 디지털교육연구실 위촉직 채용,,2023-06-05 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1962,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 방송중고운영센터 위촉직 채용,,2023-06-05 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1963,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 고교학점제연구센터(학점제 현장 안착 지원) 위촉직 채용,,2023-06-05 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1964,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 환경·통일교육연구실 위촉직 채용,,2023-06-07 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1965,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 영재교육연구센터 위촉직 채용,,2023-06-09 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1966,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 교육시설·환경연구센터 위촉직 채용,,2023-06-09 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1967,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[계약직] 한국교육개발원 2023년도 제2차 계약직원 채용 1차 전형 합...,,2023-06-12 00:00:00,관리자,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,1968,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 교육통계센터 「유·초·중등 통계연보 발간 프로그램 개선...,,2023-06-13 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1969,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 글로벌협력실 위촉직 채용,,2023-06-16 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1970,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 교육통계센터 위촉직 채용,,2023-06-20 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1971,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 고교학점제연구센터(공동교육과정) 내 거점학교 운영 지원 ...,,2023-06-21 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1972,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[인턴]2023년도 제2차 인턴(체험형) 최종합격자 안내,,2023-06-22 00:00:00,관리자,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,1973,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 교육재정연구실 위촉직 채용,,2023-06-23 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1974,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[계약직] 한국교육개발원 2023년도 제2차 계약직원 채용 최종합격자 ...,,2023-06-23 00:00:00,관리자,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,1975,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 2023년 3차 사회적배려대상자(장애) 채용 1차전형 합격자발...,,2023-06-23 00:00:00,관리자,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,1976,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 교육재정연구실(특별교부금 운영 지원) 위촉직 채용,,2023-06-26 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1977,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 교육통계센터 위촉직 채용,,2023-06-27 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1978,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 교육통계센터 「유·초·중등 통계연보 발간 프로그램 개선...,,2023-06-28 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1979,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 글로벌협력실 위촉직 채용,,2023-06-28 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1980,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 대학역량진단센터 위촉직 채용,,2023-06-28 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1981,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 고등교육연구실 위촉직 채용,,2023-06-28 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1982,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 한국교육개발원 2023년도 3차 사회적배려대상자(장애) 채용...,,2023-07-03 00:00:00,관리자,-,미부착,,개방 가능,공공누리 1유형,,,O,,,,,단순 정보,
,1983,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 교육조사·지표연구실 위촉직 채용,,2023-07-06 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1984,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 디지털교육연구실 위촉직 채용,,2023-07-06 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1985,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[인턴] 2023년도 제3차 청년인턴(체험형) 채용 공고,,2023-07-07 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1986,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 교육통계센터 고등교육통계팀 위촉직 채용,,2023-07-11 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1987,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 교육통계센터 위촉직 채용,,2023-07-12 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1988,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 글로벌협력실 위촉직 채용,,2023-07-12 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1989,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 고등·평생교육연구본부 위촉직 채용(휴직자 대체),,2023-07-12 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1990,한국교육개발원,HOME > 알림마당 > 공지사항 > 채용공고,채용공고,[위촉직] 방송중·고운영센터 위촉직 채용,,2023-07-13 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,업무상 저작물,
,1991,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,"[KEDI] 전국 39개 방송통신고교서 졸업식 거행, 1급장애우·고령자·...",https://www.kedi.re.kr/khome/main/announce/listBroadAnnounceForm.do,2009-02-06 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,1992,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] `KEDI 사이버교과서박물관` 사이트 오픈,,2009-02-11 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,1993,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] `서울시 자율형 사립고 운영 및 지정방안 탐색` 주제로 공청회...,,2009-03-05 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,1994,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,"[KEDI] 진동섭 한국교육개발원장, 제2회 국정과제세미나 주제발표",,2009-03-06 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,1995,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] 한국교육개발원·과학기술정책연구원 공동주최 `글로벌시대의...,,2009-03-17 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,1996,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] `교육개혁의 새로운 접근 : 학교컨설팅` 주제로 한국교육개발...,,2009-04-27 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,1997,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] `북한이탈학생의 증가와 교육의 과제` 주제로 통일교육포럼 개...,,2009-04-29 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,1998,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] 제10차 교육과학기술부장관-연구기관장 교육정책협의회 개최,,2009-05-06 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,1999,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] ‘KEDI RHRD-Net 출범’ 기념세미나 개최,,2009-05-06 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
,2000,한국교육개발원,HOME > 알림마당 > 보도자료/칼럼 > 보도자료/칼럼,보도자료/칼럼,[KEDI] 제43차 KEDI 교육정책포럼 개최,,2009-05-06 00:00:00,관리자,첨부파일,미부착,,개방 가능,공공누리 2~4유형,,,O,,,,,보도자료,
