Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,13768,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,gym 5_S (30),체조_안마 기술,-,0,1,0,미부착,제1유형,동의서 작성,
,13769,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,gym 5_S (31),체조_안마 기술,-,0,1,0,미부착,제1유형,동의서 작성,
,13770,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,gym 5_S (32),체조_안마 기술,-,0,1,0,미부착,제1유형,동의서 작성,
,13771,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,gym 5_S (33),체조_안마 기술,-,0,1,0,미부착,제1유형,동의서 작성,
,13772,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,gym 5_S (34),체조_안마 기술,-,0,1,0,미부착,제1유형,동의서 작성,
,13773,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (1),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13774,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (2),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13775,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (3),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13776,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (4),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13777,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (5),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13778,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (6),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13779,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (7),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13780,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (8),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13781,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (9),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13782,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (10),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13783,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (11),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13784,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (12),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13785,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (13),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13786,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (14),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13787,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (15),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13788,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (16),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13789,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (17),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13790,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (18),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13791,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (19),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13792,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (20),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13793,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (21),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13794,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (22),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13795,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (23),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13796,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (24),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13797,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (25),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13798,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (1),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13799,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (2),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13800,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (3),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13801,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (4),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13802,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (5),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13803,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (6),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13804,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (7),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13805,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (8),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13806,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (9),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13807,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (10),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13808,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (11),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13809,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (12),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13810,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (13),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13811,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (14),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13812,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (15),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13813,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (16),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13814,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (17),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13815,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (18),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13816,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (19),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13817,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (20),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13818,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (21),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13819,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (22),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13820,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (23),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13821,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (24),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13822,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (25),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13823,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (1),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13824,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (2),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13825,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (3),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13826,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (4),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13827,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (5),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13828,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (6),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13829,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (7),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13830,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (8),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13831,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (9),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13832,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (10),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13833,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (11),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13834,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (12),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13835,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (13),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13836,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (14),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13837,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (15),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13838,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (16),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13839,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (17),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13840,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (18),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13841,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (19),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13842,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (20),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13843,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (21),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13844,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (22),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13845,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (23),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13846,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (24),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13847,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (25),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13848,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (1),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13849,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (2),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13850,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (3),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13851,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (4),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13852,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (5),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13853,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (6),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13854,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (7),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13855,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (8),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13856,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (9),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13857,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (10),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13858,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (11),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13859,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (12),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13860,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (13),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13861,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (14),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13862,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (15),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13863,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (16),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13864,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (17),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13865,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (18),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13866,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (19),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13867,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (20),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13868,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (21),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13869,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (22),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13870,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (23),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13871,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (24),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13872,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (25),태권도_앞차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13873,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (1),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13874,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (2),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13875,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (3),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13876,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (4),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13877,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (5),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13878,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (6),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13879,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (7),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13880,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (8),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13881,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (9),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13882,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (10),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13883,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (11),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13884,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (12),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13885,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (13),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13886,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (14),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13887,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (15),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13888,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (16),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13889,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (17),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13890,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (18),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13891,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (19),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13892,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (20),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13893,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (21),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13894,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (22),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13895,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (23),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13896,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (24),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13897,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (25),태권도_몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13898,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (1),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13899,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (2),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13900,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (3),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13901,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (4),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13902,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (5),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13903,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (6),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13904,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (7),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13905,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (8),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13906,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (9),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13907,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (10),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13908,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (11),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13909,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (12),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13910,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (13),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13911,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (14),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13912,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (15),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13913,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (16),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13914,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (17),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13915,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (18),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13916,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (19),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13917,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (20),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13918,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (21),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
,13919,한국스포츠정책과학원,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (22),태권도_앞차고 몸돌아옆차기,-,0,1,0,미부착,제1유형,동의서 작성,
