Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19
,국립무형유산원 권리처리 목록 - 무형유산 디지털 아카이브 / 아리랑 아카이브,,,,,,,,,,,,,,,,,,
,순번,사이트명,카테고리,URL,이름,부제,설명,등록일,분류,소재지,기록대상,조사면담,범주,영상,도서,음원,사진,기존 공공누리 유형,비고
,660,무형유산 디지털 아카이브,HOME > 자료분류별검색 > 공연/전시/교육 > 공연,,2018 문화가 있는 날(5)_21세기 무형유산 너나들이(벼리국악단),,"◆ 2018 국립무형유산원 문화가 있는 날 5. 21세기 무형유산 너나들이 벼리국악단 옛날 옛적에 ???벼리국악단을 소개합니다. '벼리'는 고기를 잡는 그물의 코를 뀌어 그물을 잡아당길 수 있게 한 동아줄을 의미합니다. 벼리를 제대로 잡고 던져야 그물의 코가 제대로 펼쳐지듯이, 한국전통음악이라는 벼리를 제대로 잡고 현대적으로 발전시켜 재창조된 새로운 한국음악이 전 세계로 펼쳐지길 바라는 마음을 담고 그 꿈을 향해 나아가는 '벼리국악단'입니다. ◆ 프로그램 청춘팩토리 숨비소리 공갈못 연꽃 지고 천궁 청계수 맑은 물 함양양잠가 이내 말을 들어 보소 사철 사랑가 달아 ▶▷ 출연자 피리. 태평소 김경민 소리. 징 조민지 소리 조정인 해금 이은서 대아쟁 김은 가야금 문가연 타악 김다솜 대표. 소아쟁 김은영 대금.소금 이은진 작곡.건반 송재성 타악 김일",2018-10-31 00:00:00,공연(정보),,,,,0,0,0,64,4유형(임의지정),
,661,무형유산 디지털 아카이브,HOME > 자료분류별검색 > 공연/전시/교육 > 공연,,전통공연 연출가 발굴 공모전_2018 出師表(출사표)_처용(2018.11월 토요공연),,"2018 국립무형유산원 전통공연 연출가 발굴 공모전 < 처용 > 연출 - 이강선 ▼ 작품설명 <처용>의 오무를 수련을 하는 친구들. 주인공(현무)은 오무 수련에 늦어 급하게 뛰어오다가 묘령의 사람과 부딪히고 우연히 책을 하나 줍는다. 책을 돌려주려 쫓아가지만 홀연히 사라져버리고, 주인공은 하는 수 없이 급하게 책을 가방에 주워 넣고 수련장으로 향한다. 훈련에 늦은 주인공은 다른 친구들에게 비난을 받고.. 친구들에게 사과를 하고 함께 오무 수련을 한다. 서로 경쟁하듯 오무 실력 ?에어리얼 연습장면-을 뽐내며 유쾌한 분위기 속에서 수련한다. 수련이 끝나고 가방을 정리하다가 아까 주운 책을 꺼내든 주인공. 현무가 오래된 낡은 책 표지를 쳐다보고 있자 주변에 친구들이 모여들고, 책을 펼치자 책 속에서 온갖 기이한 형체의 것들이 쏟아지며 책 속의 글자들이 하나씩 흘러나와 이미지와 함께 무대 화면을 채우며 배경 영상과 홀로그램 영상 효과가 어우러진다. “옛날 불라국이라는 나라에 오구대왕이 병이 들었다. 그 병은 오직 서천 서역의 생명수를 먹어야만 나을 수 있는데 일곱째 딸인 바리가 그 임무를 자청해 서역으로의 외롭고 고된 여행을 시작한다. 바리는 과연 생명수를 구해 아버지의 목숨을 구할 수 있을까? 한순간 친구들은 모두 책 속으로 빨려 들어간다. 친구들은 이계의 낯선 곳으로 떨어지는데 각기 다른 곳으로 뿔뿔이 흩어진다. 그들이 방문한 곳은 서천 서역(저승)이다. 자신들이 어디에 있는지도 모른 채 갑자기 닥쳐오는 위기를 처용무-오무-를 활용해 모면하고 공간을 이동하여 서천 꽃밭에 모인다. 그 가운데에는 바리가 춤을 추고 있는데(영상과 어우러져 상황을 설명해주는 역할), 주인공과 친구들은 자신들의 책 속 세계에 빠져들었다는 사실을 깨닫는다. 생명수를 구해서 이야기가 끝나야만 집으로 돌아갈 수 있음을 알게 되고, 바리를 도와 생명수를 구하기로 하는데… ▼ 출연진 음악감독_ 김재철 퍼포먼스 연출_ 곽정자 미디어 디렉터_ 박상연 프로듀서_ 김영미 황룡 역_ 정지영 현무 역_ 박준성 주작 역_ 정다미 백호 역_ 김시은",2018-11-03 00:00:00,공연(정보),,,,,1,0,0,64,4유형(임의지정),
,662,무형유산 디지털 아카이브,HOME > 자료분류별검색 > 공연/전시/교육 > 공연,,전통공연 연출가 발굴 공모전_2018 出師表(출사표)_꼭두각시쇼(2018.11월 토요공연),,"2018 국립무형유산원 전통공연 연출가 발굴 공모전 < 꼭두각시쇼 > 연출 - 박용화 ▼ 작품설명 꼭두각시놀음 인형극을 진행하는 인형사와 산받이 광대는 시대적인 흐름 속에 놀이를 이야기한다. 점점 사라져 가는 놀이를 안타까워하며 인형극을 진행해본다. 여기에 놀이가 주는 신명이 역설적으로 다가온다. 주인공인 박첨지놀이로 대변되는 꼭두각시놀음은 마을에서 일어날 수 있는 승려들과 문제, 처첨의 문제, 관리의 횡포, 마을에 나타난 이시미, 상여 나가기 문제를 웃음과 재담의 대상으로 보고 어려운 인생사를 한바탕의 웃음과 신명으로 푼다. 이번 공연에서 극 중 인물로 등장하는 자동인형들의 쓰임새에 눈길이 가도록 했다. 인형극은 화려하고 섬세했으며 또 보고 싶었던 우리 민족의 친숙한 놀이였다는 것을 되살려보고 싶었다. ▼ 출연진 강향란, 박준섭, 이동빈, 길기옥, 최연화, 김영생, 김햇님 윤길중, 서경아, 김은주, 이은송, 이정목, 김은실, 박종완, 김경민",2018-11-10 00:00:00,공연(정보),,,,,1,0,0,64,4유형(임의지정),
,663,무형유산 디지털 아카이브,HOME > 자료분류별검색 > 공연/전시/교육 > 공연,,전통공연 연출가 발굴 공모전_2018 出師表(출사표)_작전실패(2018.11월 토요공연),,"2018 국립무형유산원 전통공연 연출가 발굴 공모전 < 작전실패 > 연출 - 한명일 ▼ 작품설명 이 작품은 남덕현 작가님의 “한 치 앞도 모르면서(출판 빨간소금)”가 원작이다. 책이 더 재미지다. 꼭 사서 일독하시길 권한다. 원작료도 못 드렸다. 운명의 관한 이야기를 꺼낸다니 웅장하고 고루한 그리스 비극을 떠올리진 마시라. 사실 깊게 아니 조금 들여다보면 운명이나 이런 건 미사여구일뿐, 가까운 우리네 시간표 안에 있는 작은 에피소드를 나열해 놓은 것뿐이다. 작품은 할미와 할배의 한 시절부터 살았는지 죽었는지 모르는 그때까지의 이야기. 한수 이남에서 제일 용하다는 왔따베기 영감에게 점을 보고 온 할배가 자신의 막내아들의 운을 바꿔볼 요량으로 일어나는 촌부들의 시시콜콜한 이야기가 일 년 열두 달, 열두 줄 가야금 소리와 함께 펼쳐지는데... 눈으로 들으시고 귀로 보시라. 공연 안에 다 있다. ▼ 출연진 안무/움직임_ 진향래 배우_ 이석규 배우_ 오세아 음악감독/악사_ 이신애 악사_ 권미선 악사_ 박설희",2018-11-17 00:00:00,공연(정보),,,,,1,0,0,64,4유형(임의지정),
,664,무형유산 디지털 아카이브,HOME > 자료분류별검색 > 공연/전시/교육 > 공연,,"전통공연 연출가 발굴 공모전_2018 出師表(출사표)_심청,해녀를 만나다(2018.11월 토요공연)",,"2018 국립무형유산원 전통공연 연출가 발굴 공모전 _ 2017 수상작 < 심청, 해녀를 만나다 > 연출 - 이주아 ▼ 작품설명 앞 못 보는 봉사 남편 부양하랴, 세(稅) 전복을 바치라는 나라의 부름에 응하랴 제주 해녀 곽씨 부인은 쉴 틈이 없다. 그러나 심봉사는 이런 곽씨 부인에게 고마워하기는커녕 여자가 집안에 붙어있질 않다며 성화다. 청이를 낳고도 계속되는 물질에 고된 삶을 견딜 수 없던 곽씨 부인. 결국 자신이 깊은 물에 빠져 죽은 것으로 심봉사를 속여 달라고 해녀들에게 부탁한다. 해녀들은 갓난 아이 청이를 잘 돌봐주기로 약속하고 곽씨는 먼 바다로 떠나간다. 그리고 해녀들은 모여 심봉사 앞에서 곽씨 부인의 거짓 장례를 치른다. 어느덧 15년이 흘러, 심청이는 바다를 동경하는 소녀로 성장하고, 마을에는 몽은사에서 왔다고 하는 한 스님이 찾아오는데… ▼ 출연진 대본_ 배서영 원안/작창/판소리_ 신정혜 작곡_ 이슬기 안무_ 전수진 판소리_ 황세희, 김윤희, 이진솔, 이설아 타악_ 최영진 대금_ 강성우 아쟁_ 최민선 가야금_ 권서영",2018-11-24 00:00:00,공연(정보),,,,,1,0,0,64,4유형(임의지정),
,665,무형유산 디지털 아카이브,HOME > 자료분류별검색 > 공연/전시/교육 > 공연,,2018 문화가 있는 날(6)_21세기 무형유산 너나들이(불세출),,◆ 2018 국립무형유산원 문화가 있는 날 6. 21세기 무형유산 너나들이 불세출 풍류도시 불세출을 소개합니다. 남성 주자들의 박력 있는 연주력과 섬세한 구성력으로 전통음악계안에서 독창적인 스타일을 지닌 앙상블로 평가받으며 좀처럼 세상에 나타나지 않을 만큼 드물고 뛰어나다는 뜻으로 누군가의 영감을 주고 일상의 전환점이 되길 바라며 음악을 만들고자 하는 '불세출'입니다. ◆ 프로그램 풍류도시 삼삼 연 종로풍악 북청 Take3 그그다 푸너리 지옥가 ▶▷ 출연자 장고 배정찬 대금 김진욱 기타. 작곡 최덕렬 해금 김용하 거문고 전우석 피리 박계전 아쟁 박제헌 가야금 이준,2018-11-28 00:00:00,공연(정보),,,,,0,0,0,64,4유형(임의지정),
,666,무형유산 디지털 아카이브,HOME > 자료분류별검색 > 공연/전시/교육 > 공연,,2018 송년공연_보다 나은 내일,,"?2018 국립무형유산원 송년공연?'보다 나은 내일' 연출_ 하윤아, 이명진 사회_ 홍석우(KBS 개그맨) << 프 로 그 램 >> ▶ 오고무 _ 경기도립무용단 우리나라를 대표하는 북으로 자명고, 신문고, 법고 등이 유래하고 있다. 예부터 많은 이들이 인간사의 마음을 나타내는 울림소리로서 북을 두드려 대화형식을 취하였다. ▶ 가야금병창 가야금을 타가면서 노래를 부르는 것을 가야금병창이라고 하며, 명인의 가야금 줄에서 놀아나는 비상한 손놀림과 노랫소리는 신비롭고 미묘한 향기를 자아낸다. → 가야금병창 '심청가 중 방아타령, 민요연곡' 병창 _ 강정숙(국가무형문화재 가야금산조 및 병창 보유자), 강길려, 서영례, 유채진, 박연하 장구 _ 최민혁 → 가야금병창 '수궁가 중 고고천변' 병창 _ 박고은, 남예성 장구 _ 최민혁 ▶ 해금앙상블 전통악기 해금과 서양악기 색소폰, 기타, 피아노, 베이스 등의 연주가 조화를 이루는 퓨전공연이다. 해금연주가 정수년 교수가 중심이 되어, 국악의 대중화를 선도해 온 강상구 작곡가의 곡을 비롯해 대중들이 즐겁고 편안하게 들을 수 있는 다양한 곡을 연주한다. → 한오백년 해금 _ 정수년 색소폰 _ 이종원 기타 _ 김정욱 → 세상에서 아름다운 것들 해금 _ 정수년 피아노 _ 강상구 보컬 _ 박소현 → Oblivion 해금 _ 정수년 피아노 _ 강상구 베이스 _ 허진호 기타 _ 김정욱 ▶ 동해안별신굿 _ 동해안별신굿 보존회 동해안별신굿은 동해안 지역의 마을공동체를 위한 굿이다. 마을사람들의 안녕과 어민들의 풍어를 기원하는 마을축제로 1982년 2월 1일 중요무형문화재 제82-1호로 지정되었다. 동해안별신굿은 무악과 무가가 세련되고, 다양한 춤과 익살스러운 재담이 많아 다른 지역의 굿보다 놀이적 성격이 강하다. ▶ 수상한 콘서트 _ 악단광칠 국악인데 새롭고, 수상하고 수상한 유랑악단 악단광칠의 격조 높은 콘서트. 비교적 무대화 되지 않은 이북의 서도민요와 굿을 소재로 창작한 악단광칠의 음악은 기존 전통음악이 지루하다는 편견을 깨고 흥겹고 신나는 무대를 선사한다. → 영정거리 황해도 굿의 '영정거리'를 새롭게 재해석한 곡이다.? 원곡을 들었을 때, 여러 무녀의 갖가지 음색이 뒤섞인 목소리가 몽환적이면서도 강렬하게 느껴졌다. 옛 노래임에도 현대적인 사운드가 인상 깊다. 원곡의 느낌을 최대한 살리면서 악단광칠의 소리를 담고자 했다. → 어차 서해안 지역의 뱃노래. 어기여차의 준말이다.만선(滿船) 배에 가득 고기를 싣고 가슴에 가득 희망을 품고 젓는 노의 신명은 어떠할까? 근육이 터려자 심장이 터져라. 온 힘으로 노를 저은 만선의 신명을 드린다. 국악기로 강한 비트를 만들어내며 몸이 저절로 들썩이게 하는 곡이다. → 난봉가 난봉꾼의 사랑이야기를 바탕으로 만든 곡이다. 서도지역의 대표 민요 난봉가와 미니멀리즘을 표방한 가야금, 아쟁, 대금, 피리, 타악의 반주가 만나 강렬하고 열정적인 분위기를 형성한다. 후반부로 갈수록 연주자 절정에 치닫게 되고 노래와 악기의 소리가 한데 모아지면서 강한 인상을 남긴다.",2018-12-15 00:00:00,공연(정보),,,,,1,0,0,64,4유형(임의지정),
,667,무형유산 디지털 아카이브,HOME > 자료분류별검색 > 공연/전시/교육 > 공연,,"2019 개막공연_봄꽃, 찬란히 흩날리다",,"<2019 국립무형유산원 개막공연> ○ 공연일시 : 2019. 4. 27(토) 16:00 ~ 17:30 ○ 공연장소 : 국립무형유산원 얼쑤마루 대공연장 ○ 공연예약 : 2019. 4. 17(수) 09:00 ~ 4. 26(금) 16:00 ※ 홈페이지 및 전화예약는 4월 17일(수) 부터 시작합니다. 연 출 _ 남 인 우 봄꽃, 찬란히 흩날리다 2019년 국립무형유산원 공연의 새로운 도약! 한국을 넘어 세계 곳곳에 무형유산 한류의 꽃이 피어나기를 기원하는 고품격 무형문화재 가.무.악 종합공연 < 프 로 그 램 > 진행 _ 방수미 ▶ ""순리"" 거문고산조 (국가무형문화재 거문고산조) ? 거문고_ 김무길 / 고수_ 임현빈 ▷ ""변주"" 서도소리 배뱅이 굿 변주 (긴아리, 자진아리, 자진난봉가) DJing 컴퓨터 사운드 작곡가_ 우디 & 젋은 소리꾼_ 추다혜 ▶ ""동심원"" 법고무 (국가무형문화재 영산재) 법고춤_ 법현스님 / 태징 효성스님 / 호적 지현스님 / 홍고 자각스님 ▷ ""새겨놓기""?윤도장과 영상 아리랑 콜라보 무대 - 윤도장(국가무형문화재)_ 김종대 보유자 外 ※ 윤도장 : 윤도(나침반)을 만드는 장인 정선아리랑(강원도무형문화재 정선아리랑) - 김남기_ 보유자 영상 VJing_ 라지웅 ▷ ""오행"" 광야 / 이육사 시, 강성오 작 민요연곡 (경기아리랑, 강원도아리랑, 어랑타령, 진도아리랑, 쾌지나 칭칭나네 등) 전북대챔버오케스트라 음악감독 : 김지환 작곡, 피아노_ 김정근 / 바이올린_ 박박사, 이관우 / 비올라_ 김수환 / 첼로_ 서한나 ▶ ""팔괘"" 그저사랑, 박타령, 심청은 억지춘향 창작국악팀 THE 미소 가야금 병창_ 이은희, 차보영, 지유정 / 작곡, 건반_ 김민지 타악, 퍼커션_ 박영식, 김솔지 / 피리, 생황, 태평소_ 오초롱 / 베이스기타_ 강재훈",2019-04-27 00:00:00,공연(정보),,,,,1,0,0,64,4유형(임의지정),
,668,무형유산 디지털 아카이브,HOME > 자료분류별검색 > 공연/전시/교육 > 공연,,"2019 가정의 달 공연-어린이창작인형극 '꼭두, 80일간의 세계일주'",,"창작인형극 <꼭두, 80일간의 세계일주> 연희공방 음마갱깽 국무 남사당놀이 '덜미'(전통인형극/꼭두각시놀음)를 소재로 주인공 '박첨지'와 함께하는 세계여행 이야기! 소중한 가족, 따뜻한 이웃과 함께 더불어 살아가는 행복의 의미를 찾아보자. ▶ 공연내용 출발, 세계일주! 노잣돈을 도둑맞다_이집트의 사기꾼, 신비로운 파리효과 이집트에 도착한 박첨지 앞으로 수상한 놈이 나타난다. 자신은 모든 것을 사라지게 할 수도, 또 다시 생겨나게도 할 수 있는 마술사라고 떠든다. 결국 박첨지는 마술사에게 속아 돈을 맡기는데 ▶ 출연진 연출 김지훈 , 음대진 출연 음대진, 이주원, 박미향, 방성혁, 김성대, 윤현진, 김지훈, 배정찬, 서장호, 김용훈, 장우상, 권도윤",2019-05-04 00:00:00,공연(정보),,,,,0,0,0,62,4유형(임의지정),
,669,무형유산 디지털 아카이브,HOME > 자료분류별검색 > 공연/전시/교육 > 공연,,2019 가정의 달 공연-어린이국악콘서트 '얼쑤야 놀자',,"어린이 국악 콘서트 <얼쑤야 놀자> ?연희컴퍼니 유희, 절대가인 5월 가정의 달을 맞이하여 어린이와 가족이 함께하는 국악콘서트, 원시인들과 함께하는 코믹한 구음 사물놀이, 율동으로 배우는 민요와 동요, 떡장수 소리꾼들과 흥겨운 놀이 한판 등 얼쑤야 놀자! ▶ 공연내용 1. 고인돌 / 원시인들의 코믹한 제례의식 퍼포먼스 2. 춤추는 나비들 / 소리꾼들과 함께하는 국악가요 3. 비온다 / 비를 포현한 긴장과 이완의 정수! 창작 타악곡 4. 떡 먹고 엿 먹고 / 익살스런 재담으로 즐기는 국악 아카펠라 나처럼 해봐요 5. 원풀이 / 무대 위 현란한 진법을 펼치는 창작 판굿 <출연진> 연출_김지훈 출연_연희컴퍼티 유희 임영호, 이동근, 오승원, 성유경, 지경태, 안태원 절대가인 유성실, 김보라, 유현지, 이진솔, 이고운 반주_박태순, 김건우, 유수민",2019-05-11 00:00:00,공연(정보),,,,,0,0,0,62,4유형(임의지정),
,670,무형유산 디지털 아카이브,HOME > 자료분류별검색 > 공연/전시/교육 > 공연,,2019 가정의 달 공연-어린이국악극 '뽕뽕뽕 방귀쟁이 뽕함마니',,"어린이 국악극 <뽕뽕뽕 방귀쟁이 뽕함마니> 국립남도국악원 진도에서 전해 내려오는 전통설화 '영등할매'를 어린이들이 재미있고 쉽게 이해할 수 있도록 국악으로 풀어낸 작품으로 권선징악의 대결구조가 아닌 방귀로 호랑이를 교화시켜 친구로 만드는 상생의 구조를 통해 함께 누리는 행복의 의미를 아이들에게 전해주는 공연 ▶ 공연내용 우리나라 남쪽 끝의 보물섬 진도 호동마을에 아이들이 유난히 좋아하는 장난꾸러기 방귀대장 뽕함마니가 살고 있었다. 예로부터 호동마을은 호랑이가 많기로 유명했는데 호랑이 등살에... 급기야 마을 사람들은 이웃 섬인 모도로 이사를 가게 되었다. 이사를 가기로 한 날, 어떻게 알았는지 호랑이들이 사람들을 막 쫓아오고 혼자 마을에 남아 호랑이를 막아선 뽕함마니는 방귀소리로 맞짱을 뜨게 되는데... ▶ 출연진 연출 김광용 조연출 강나루 작곡 및 음악감독 이향희 대본 최기우 극안무 권지인 무대디자인 강준권, 손지희 뽕함마니 유하영 여화 오혜원 호생원 강길원 허첨지 허정승 음악 변정섭, 강지수(피리, 갈매기), 배주민(아쟁, 갈매기), 김주원(타악, 용왕)",2019-05-18 00:00:00,공연(정보),,,,,0,0,0,64,4유형(임의지정),
,671,무형유산 디지털 아카이브,HOME > 자료분류별검색 > 공연/전시/교육 > 공연,,2019 전통연희 판놀음_김덕수와 젊은 광대들,,"이야말로 살판이시~!! <김덕수와 젋은 광대들> 김덕수와 젊은 광대들이 모여 펼치는 사물놀이와 판놀음 한마당. '꽹과리, 징, 장구, 북'의 사물이 펼치는 신명과 감동은 바쁜 생활로 잠시 잊었던 감성을 일깨워 줄 것이다. ▶ 문굿과 축원굿 태평소_김덕수 / 꽹과리_서장호, 김정욱 징_음대진, 송동운, 김희수 / 장구_김성대, 배정찬, 장우상 북_방성혁, 윤현진, 하준혁 ▶ 삼도설장구 장구_김덕수, 김성대, 배정찬, 송동운 ▶ 삼도농악가락 꽹과리_서장호, 김정욱 / 징_송동운, 장우상, 김희수 / 장구_김덕수, 김성대, 배정찬 / 북_방성혁, 윤현진, 하준혁 ▶ 창작 덜미 <여보, 마누라> 박첨지_방성혁 / 산받이_음대진 / 꽹과리_장우상 ▶ 사물판굿과 개인놀음 태평소_김덕수 / 꽹과리_서장호, 김정욱 / 징_송동운, 김희수 / 장구_김성대, 배정찬 / 북_윤현진, 하준 쇠놀음_서장호 / 소고놀음_송동운 / 장구놀음_김성대 / 살판_김희수 / 버나놀이_음대진, 장우상 / 12발놀이_김희수",2019-05-24 00:00:00,공연(정보),,,,,0,0,0,72,4유형(임의지정),
,672,무형유산 디지털 아카이브,HOME > 자료분류별검색 > 공연/전시/교육 > 공연,,2019 전통연희 판놀음_각색탈놀음,,"찐하게 외쳐봐, 얼쑤야~ <각색 탈놀음> 우리나라 대표적인 탈춤의 눈대목 과장을 한 곳에서 볼 수 있는 절대적 기회!! 옴중의 거드름춤과 목중의 함삼춤, 할미의 익살스런 재담, 신명과 애환의 문둥북춤, 북청사자의 귀여운 재주까지 재미난 탈놀이의 매력을 탈~탈~털어 관람객에게 선보인다. 두 번째 판놀음의 주인공 '도담도담'은 전통예술의 현대적인 공감형성을 목적으로 연희전공자와 연극전공자들이 모여 결성한 탈놀음팀이다. '관객과 함께 만들어가는 예술, 모이면 모일수록 신명나는 예술, 그래서 살아있는 예술' 정신을 담은 공연을 지향한다. ▶ 옴중춤(양주별산대놀이 제2과장) 옴중_백승태 / 장구_조갑동 / 징_서장호 / 해금_전상연 / 대금_변상엽 / 피리_최태훈 ▶ 목중춤(봉산탈춤 제2과장) 옴중_백승태 / 장구_조갑동 / 징_서장호 / 해금_전상연 / 대금_변상엽 / 피리_최태훈 ▶ 미얄춤(봉산탈춤 제7과장) 미얄_박미진 / 장구_조갑동 / 징_서장호 / 해금_전상연 / 대금_변상엽 / 피리_최태훈 ▶ 문둥북춤(고성오광대 제1과장) 문둥이_박인수 / 장구_조갑동 / 꽹과리_서장호 / 징_전상연 / 북_변상엽 / 태평소_최태 ▶ 사자춤(북청사자놀이 제2과장) 사자_김동환(앞), 김남희(뒤) / 장구_조갑동 / 북_서장호 / 해금_전상연 / 대금_변상엽 / 피리_최태훈",2019-05-25 00:00:00,공연(정보),,,,,1,0,0,44,4유형(임의지정),
,673,무형유산 디지털 아카이브,HOME > 자료분류별검색 > 공연/전시/교육 > 공연,,2019 전통연희 판놀음_장승제와 임실필봉농악,,"한껏 노다가소, 잉~! <장승제와 임실필봉농악> 예부터 우리나라의 마을에는 서로 의지하며 살아가는 마을 공동체가 있었고, 이 공동체를 단단하게 연결하는 매개체는 제의와 농악이었다. 국립무형유산원과 전승자, 그리고 국립무형유산원을 찾아오는 관람객은 하나의 '무형유산 공동체'이다. 장승제와 임실필봉농악은 무형유산 공동체의 화합을 기원하는 대동한마당이다. 세 번째 판놀임의 주인공 '임실필봉농악보존회'는 마을 공동체의 끈끈함과 신명풀이의 화끈함을 형성하는 힘을 지닌 단체이다. 공연자와 관람객의 나뉨 없이 열린 공간(판)에서 함께 공연을 완성해가는 임실필봉농악의 공연구조는 넓은 포용력을 지닌 인류의 미래지향적 예술로 주목받고 있으며, 1988년 국가무형문화재로 지정되었다. ▶장승제 국립무형유산원 중정 당산에 수호 장승을 세우고, 무형유산 공동체의 안녕과 번영을 기원한다. 비나리_양진성(임실필봉농악 보유자) / 장승세우기_윤홍관(추령장승촌장) ▶ 임실필봉농악 판굿 농악은 공동체 판놀음에 빠질 수 없는 절대강자이다. 흥겨움이 가득한 농악과 국립무형유산원 글씨를 새긴 대형 깃발이 함께 어우러지는 한마당은 모두의 마음을 유기적으로 연결하는 화합의 장을 이끌어 낸다. 판굿_임실필봉농악보존회 기접놀이_김기곤(전통예술원 타무)",2019-05-25 00:00:00,공연(정보),,,,,1,0,0,66,4유형(임의지정),
,674,무형유산 디지털 아카이브,HOME > 자료분류별검색 > 공연/전시/교육 > 공연,,2019 전통연희 판놀음_해원과 축원;진도씻김굿,,"비나니요, 비나이다 <혜원과 축원 '진도씻김굿'> 씻김굿은 망자(亡者, 죽은사람)가 이승에 남긴 미련을 풀어서 좋은 곳으로 가도록 기원하는 천도굿이다. 굿에는 전통적인 저승관념이 깔려있는데, 좋은 곳으로 간 망자는 조상신이 되어 현세에 남은 후손에게 복을 가져다준다는 믿음이다. 씻김굿과 함께 우리의 마음 속 어둠과 슬픔도 씻고, 명복도 쌓아가자 출연_진도씻김굿보존회(보유자 박병원, 전수교육조교 김오현, 송순단, 박미옥) 네 번째 판놀음의 주인공 '진도씻김굿보존회'는 진도의 역량 있는 예술인들이 집약되어 활동하는 단체이며 삼현육각 선율로 구성된 남도음악의 진수를 보여줄 것이다. 이들이 전승하는 진도씻김굿은 1986년 국가무형문화재 지정되었으며 진도다시래기, 진도만가 등과 더불어 진도의 대표적인 상장례문화로 자리매김하고 있다. ▶ 남도삼현 남도의 무속음악의 대표적 악기편성인 삼현육각(피리, 대금, 아쟁, 장구, 징 등) 연주로 남도음악의 진수를 느낄 수 있따. 음악을 연주하는 동안 조상을 불러 모시기 위해 촛불을 켜고 술을 따른다. ▶ 초가망석 굿을 하게 된 내력을 고하고, 자손들에게 복을 베풀어주기를 기원하는 굿거리 ▶ 손님굿 손님을 잘 대접하면서 마마 등의 병을 막아달라고 축원하는 굿거리 ▶제석거리 제석신에게 가정의 안녕과 자손의 수명, 복을 비는 굿거리 ▶고풀이 망자의 근심, 한을 풀어서 좋은 곳으로 갈 수 있도록 돕는 굿거리 ▶ 씻김(영돈말이) 망자가 이승에 남긴 한과 미련을 깨끗이 씻어내는 굿거리 ▶ 길닦음 망자를 극락왕생 시키기 위해 극락 가는 길로 인도하는 굿거리",2019-05-25 00:00:00,공연(정보),,,,,1,0,0,87,4유형(임의지정),
,675,무형유산 디지털 아카이브,HOME > 자료분류별검색 > 공연/전시/교육 > 공연,,2019 문화가 있는 날①_이희문컴퍼니,,"?2019 국립무형유산원 문화가 있는 날 ①????? 전통과 현대의 퓨전 창작공연 <이희문컴퍼니> 이희문프로젝트 동학사상의 제법 향아설위를 차용한 소리꾼 이희문의 향아설가, 프로젝트 날 소리꾼 이희문이 올곧이, 본질만을 담아낸 무대 위에 오른다. 누군가, 무언가를 설득하거나 보여주기 위한 것이 아닌 나 자신을 정제하고 확립시켜 새로이 정의하는 과정을 갖고자 하는 염원을 무대에 담았다. 무대 중심에 그 자신을 세워, 그의 소리 이면의 세계를 날카로이 재단하고, 본질적인 해답을 얻고자 한다. *향아설위 나를 향하여 신위를 베푼다. 이희문 소리 / 이희문컴퍼니 대표 / 국가무형문화재 제57호 경기민요 이수자 박범태 장구 / 청배연희단 / 국가무형문화재 제82-1호 동해안별신굿 이수자 한웅원 드럼 / 프렐류드, 고희안트리오 임용주 사운드퍼포밍 / 공명 ▶ 프로그램 날1. 회 심 세상에 나와 결핍되다. 날2. 잡 가 어디에도 섞일 수 없다. 날3. 선소리 본질을 몰라 숨겨왔다. 날4. 메나리 닮고 싶어 안달이 나낟. 날5. 가 락 내려놓으니 보이고 들린다. 날6. 타 령 늘 미치게 한다.",2019-05-29 00:00:00,공연(정보),,,,,0,0,0,69,4유형(임의지정),
,676,무형유산 디지털 아카이브,HOME > 자료분류별검색 > 공연/전시/교육 > 공연,,"2019 특별초청공연_고향의 노래, 향음",,"특별초청공연 <사랑, 희망, 그리움을 담은 고향의 노래, 향음> 연길 조선족무형문화예술단 서서히 아침 해가 솟아오르는 장백산 천지에서 세월의 발자국을 화려한 춤사위로 표현한 학춤, 물동이춤, 단풍, 부채춤... 고향마을의 아름다운 정경과 봄을 맞이하는 기쁨의 마음을 담은 노래 아름다운 나라, 향수, 내가 사는 연변, 다시 핀 도라지꽃... 조선족의 근면 성실하고 올곧은 정신에 대한 기백과 태평성대를 표현한 한삼춤, 장고 상모춤... 세월을 걸어온 발자국 그리움을 담아낸 고향의 노래입니다. - 총감독 / 동옥선 단장 - 무대감독 / 지은용 단장 - 공연매니저 / 김명학 부단장 - 진행 / 홍석우 - 출연자 / 김철, 리금호, 김영실, 로애란, 차미령, 리란, 김광현, 조청림, 태애화, 송향란, 고해금, 량일화, 강매화, 최예령, 유수연, 장은실, 허정, 방령",2019-06-01 00:00:00,공연(정보),,,,,2,0,0,134,4유형(임의지정),
