한국스포츠정책과학원 권리처리 목록,,,,,,,,,,,,
순번,사이트명,카테고리,이름,설명,등록일,영상,사진,문서,기존 공공누리 유형,최종 공공누리 유형,계약서 유무,비고
280,한국스포츠정책과학원,기보유 데이터 아카이빙,gym 5_S (23),체조_안마 기술,,0,1,0,미부착,제1유형,동의서 작성,
281,한국스포츠정책과학원,기보유 데이터 아카이빙,gym 5_S (24),체조_안마 기술,,0,1,0,미부착,제1유형,동의서 작성,
282,한국스포츠정책과학원,기보유 데이터 아카이빙,gym 5_S (25),체조_안마 기술,,0,1,0,미부착,제1유형,동의서 작성,
283,한국스포츠정책과학원,기보유 데이터 아카이빙,gym 5_S (26),체조_안마 기술,,0,1,0,미부착,제1유형,동의서 작성,
284,한국스포츠정책과학원,기보유 데이터 아카이빙,gym 5_S (27),체조_안마 기술,,0,1,0,미부착,제1유형,동의서 작성,
285,한국스포츠정책과학원,기보유 데이터 아카이빙,gym 5_S (28),체조_안마 기술,,0,1,0,미부착,제1유형,동의서 작성,
286,한국스포츠정책과학원,기보유 데이터 아카이빙,gym 5_S (29),체조_안마 기술,,0,1,0,미부착,제1유형,동의서 작성,
287,한국스포츠정책과학원,기보유 데이터 아카이빙,gym 5_S (30),체조_안마 기술,,0,1,0,미부착,제1유형,동의서 작성,
288,한국스포츠정책과학원,기보유 데이터 아카이빙,gym 5_S (31),체조_안마 기술,,0,1,0,미부착,제1유형,동의서 작성,
289,한국스포츠정책과학원,기보유 데이터 아카이빙,gym 5_S (32),체조_안마 기술,,0,1,0,미부착,제1유형,동의서 작성,
290,한국스포츠정책과학원,기보유 데이터 아카이빙,gym 5_S (33),체조_안마 기술,,0,1,0,미부착,제1유형,동의서 작성,
291,한국스포츠정책과학원,기보유 데이터 아카이빙,gym 5_S (34),체조_안마 기술,,0,1,0,미부착,제1유형,동의서 작성,
292,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (1),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
293,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (2),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
294,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (3),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
295,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (4),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
296,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (5),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
297,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (6),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
298,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (7),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
299,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (8),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
300,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (9),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
301,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (10),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
302,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (11),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
303,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (12),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
304,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (13),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
305,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (14),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
306,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (15),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
307,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (16),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
308,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (17),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
309,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (18),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
310,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (19),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
311,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (20),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
312,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (21),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
313,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (22),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
314,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (23),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
315,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (24),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
316,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 9_P (25),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
317,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (1),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
318,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (2),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
319,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (3),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
320,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (4),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
321,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (5),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
322,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (6),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
323,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (7),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
324,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (8),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
325,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (9),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
326,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (10),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
327,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (11),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
328,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (12),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
329,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (13),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
330,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (14),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
331,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (15),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
332,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (16),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
333,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (17),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
334,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (18),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
335,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (19),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
336,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (20),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
337,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (21),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
338,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (22),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
339,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (23),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
340,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (24),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
341,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 10_P (25),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
342,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (1),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
343,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (2),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
344,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (3),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
345,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (4),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
346,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (5),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
347,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (6),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
348,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (7),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
349,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (8),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
350,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (9),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
351,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (10),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
352,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (11),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
353,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (12),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
354,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (13),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
355,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (14),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
356,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (15),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
357,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (16),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
358,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (17),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
359,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (18),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
360,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (19),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
361,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (20),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
362,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (21),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
363,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (22),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
364,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (23),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
365,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (24),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
366,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 11_P (25),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
367,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (1),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
368,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (2),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
369,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (3),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
370,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (4),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
371,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (5),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
372,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (6),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
373,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (7),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
374,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (8),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
375,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (9),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
376,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (10),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
377,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (11),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
378,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (12),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
379,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (13),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
380,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (14),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
381,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (15),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
382,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (16),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
383,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (17),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
384,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (18),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
385,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (19),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
386,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (20),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
387,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (21),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
388,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (22),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
389,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (23),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
390,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (24),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
391,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 12_P (25),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
392,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (1),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
393,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (2),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
394,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (3),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
395,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (4),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
396,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (5),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
397,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (6),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
398,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (7),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
399,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (8),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
400,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (9),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
401,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (10),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
402,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (11),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
403,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (12),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
404,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (13),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
405,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (14),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
406,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (15),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
407,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (16),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
408,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (17),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
409,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (18),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
410,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (19),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
411,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (20),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
412,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (21),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
413,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (22),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
414,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (23),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
415,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (24),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
416,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 13_P (25),태권도_몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
417,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (1),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
418,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (2),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
419,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (3),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
420,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (4),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
421,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (5),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
422,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (6),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
423,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (7),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
424,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (8),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
425,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (9),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
426,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (10),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
427,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (11),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
428,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (12),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
429,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (13),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
430,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (14),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
431,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (15),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
432,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (16),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
433,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (17),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
434,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (18),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
435,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (19),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
436,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (20),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
437,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (21),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
438,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (22),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
439,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (23),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
440,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (24),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
441,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 14_P (25),태권도_앞차고 몸돌아옆차기,,0,1,0,미부착,제1유형,동의서 작성,
442,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 15_P (1),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
443,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 15_P (2),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
444,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 15_P (3),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
445,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 15_P (4),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
446,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 15_P (5),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
447,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 15_P (6),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
448,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 15_P (7),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
449,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 15_P (8),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
450,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 15_P (9),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
451,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 15_P (10),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
452,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 15_P (11),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
453,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 15_P (12),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
454,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 15_P (13),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
455,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 15_P (14),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
456,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 15_P (15),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
457,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 15_P (16),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
458,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 15_P (17),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
459,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 15_P (18),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
460,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 15_P (19),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
461,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 15_P (20),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
462,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 15_P (21),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
463,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 15_P (22),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
464,한국스포츠정책과학원,기보유 데이터 아카이빙,TKD 15_P (23),태권도_앞차기,,0,1,0,미부착,제1유형,동의서 작성,
