국립극장 권리처리 목록,,,,,,,,,,,,
순번,사이트명,카테고리,이름,설명,등록일,영상,사진,문서,기존 공공누리 유형,최종 공공누리 유형,계약서 유무,비고
189,별별스테이지,포스터,정기연주회,국립교향악단,1974-09-25,0,1,0,미부착,개방불가,없음,
190,별별스테이지,포스터,숙영낭자전 (박동진),국립창극단,1974-09-28,0,1,0,미부착,개방불가,없음,
191,별별스테이지,포스터,국립교향악단 연주회,국립교향악단,1974-10-03,0,1,0,미부착,개방불가,없음,
192,별별스테이지,포스터,수궁가,국립창극단,1974-10-08,0,1,0,미부착,개방불가,없음,
193,별별스테이지,포스터,남한산성,국립극단,1974-10-16,0,1,0,미부착,개방불가,없음,
194,별별스테이지,포스터,"민속의 향연 (국립무용단, 국립창극단)",국립무용단 외,1974-10-17,0,1,0,미부착,개방불가,없음,
195,별별스테이지,포스터,정기연주회,국립교향악단,1974-10-29,0,1,0,미부착,개방불가,없음,
196,별별스테이지,포스터,시집가는 날,국립가무단,1974-11-12,0,1,0,미부착,개방불가,없음,
197,별별스테이지,포스터,왕자호동,국립무용단,1974-11-27,0,1,0,미부착,개방불가,없음,
198,별별스테이지,포스터,정기연주회,국립교향악단,1974-12-06,0,1,0,미부착,개방불가,없음,
199,별별스테이지,포스터,"백조의 호수, 호두까기 인형",국립발레단,1974-12-11,0,1,0,미부착,개방불가,없음,
200,별별스테이지,포스터,1974 송년대음악회 (베에토벤 교향곡 제9번),국립교향악단,1974-12-27,0,1,0,미부착,개방불가,없음,
201,별별스테이지,포스터,한국작곡가의 밤,국립교향악단,1975-02-07,0,1,0,미부착,개방불가,없음,
202,별별스테이지,포스터,서울현악4중주단,국립교향악단,1975-02-14,0,1,0,미부착,개방불가,없음,
203,별별스테이지,포스터,정기공연,국립합창단,1975-02-20,0,1,0,미부착,개방불가,없음,
204,별별스테이지,포스터,정기연주회,국립교향악단,1975-02-25,0,1,0,미부착,개방불가,없음,
205,별별스테이지,포스터,징비록,국립극단,1975-03-01,0,1,0,미부착,개방불가,없음,
206,별별스테이지,포스터,바하의 밤,국립교향악단,1975-03-06,0,1,0,미부착,개방불가,없음,
207,별별스테이지,포스터,정기연주회,국립교향악단,1975-03-14,0,1,0,미부착,개방불가,없음,
208,별별스테이지,포스터,배비장전,국립창극단,1975-03-19,0,1,0,미부착,개방불가,없음,
209,별별스테이지,포스터,1975 토요민속예술제 (한국민속예술특별공연),"안비취, 목계월, 이은주 외",1975-04-01,0,1,0,미부착,개방불가,없음,
210,별별스테이지,포스터,청소년을 위한 교향악의 밤,국립교향악단,1975-04-08,0,1,0,미부착,개방불가,없음,
211,별별스테이지,포스터,"판소리, 민속무용",판소리,1975-04-28,0,1,0,미부착,개방불가,없음,
212,별별스테이지,포스터,배비장전,국립창극단,1975-04-29,0,1,0,미부착,개방불가,없음,
213,별별스테이지,포스터,정기연주회,국립교향악단,1975-04-30,0,1,0,미부착,개방불가,없음,
214,별별스테이지,포스터,이 화창한 아침에,국립가무단,1975-05-06,0,1,0,미부착,개방불가,없음,
215,별별스테이지,포스터,정기연주회,국립교향악단,1975-05-15,0,1,0,미부착,개방불가,없음,
216,별별스테이지,포스터,국립교향악단 여성현악4중주,국립교향악단,1975-05-23,0,1,0,미부착,개방불가,없음,
217,별별스테이지,포스터,카르멘,국립오페라단,1975-05-30,0,1,0,미부착,개방불가,없음,
218,별별스테이지,포스터,공기의 정 외,국립발레단,1975-06-11,0,1,0,미부착,개방불가,없음,
219,별별스테이지,포스터,정기연주회,국립교향악단,1975-06-20,0,1,0,미부착,개방불가,없음,
220,별별스테이지,포스터,고랑포의 신화,국립극단,1975-06-24,0,1,0,미부착,개방불가,없음,
221,별별스테이지,포스터,심청,국립무용단,1975-07-16,0,1,0,미부착,개방불가,없음,
222,별별스테이지,포스터,광야,국립극단,1975-08-06,0,1,0,미부착,개방불가,없음,
223,별별스테이지,포스터,대업,국립창극단,1975-09-19,0,1,0,미부착,개방불가,없음,
224,별별스테이지,포스터,고랑포의 신화,국립극단,1975-09-26,0,1,0,미부착,개방불가,없음,
225,별별스테이지,포스터,정기연주회,국립교향악단,1975-09-29,0,1,0,미부착,개방불가,없음,
226,별별스테이지,포스터,한국합창곡 발표회,국립합창단,1975-10-11,0,1,0,미부착,개방불가,없음,
227,별별스테이지,포스터,한국무용제전,국립무용단,1975-10-16,0,1,0,미부착,개방불가,없음,
228,별별스테이지,포스터,실내악연주회,국립교향악단,1975-10-17,0,1,0,미부착,개방불가,없음,
229,별별스테이지,포스터,1975 명창대향연 (경서도 편),판소리,1975-10-24,0,1,0,미부착,개방불가,없음,
230,별별스테이지,포스터,타악기 앙상블,국립교향악단,1975-10-27,0,1,0,미부착,개방불가,없음,
231,별별스테이지,포스터,미국작곡가의 밤,국립교향악단,1975-10-30,0,1,0,미부착,개방불가,없음,
232,별별스테이지,포스터,논개,국립오페라단,1975-11-06,0,1,0,미부착,개방불가,없음,
233,별별스테이지,포스터,청소년을 위한 교향악의 밤,국립교향악단,1975-11-18,0,1,0,미부착,개방불가,없음,
234,별별스테이지,포스터,한국무용제전,국립무용단,1975-11-18,0,1,0,미부착,개방불가,없음,
235,별별스테이지,포스터,빌헬름 텔,국립극단,1975-11-27,0,1,0,미부착,개방불가,없음,
236,별별스테이지,포스터,정기연주회,국립교향악단,1975-12-02,0,1,0,미부착,개방불가,없음,
237,별별스테이지,포스터,지젤,국립발레단,1975-12-10,0,1,0,미부착,개방불가,없음,
238,별별스테이지,포스터,상록수,국립가무단,1975-12-18,0,1,0,미부착,개방불가,없음,
239,별별스테이지,포스터,지젤 (부산시민회관),국립발레단,1975-12-20,0,1,0,미부착,개방불가,없음,
240,별별스테이지,포스터,1975 송년대음악회 (베에토벤 장엄미사),국립교향악단,1975-12-29,0,1,0,미부착,개방불가,없음,
241,별별스테이지,포스터,"오페라 하이라이트 : 카르멘,리골렛토,논개",국립극장 전속단체,1976-01-28,0,1,0,미부착,개방불가,없음,
242,별별스테이지,포스터,한국작곡가의 밤,국립교향악단,1976-02-11,0,1,0,미부착,개방불가,없음,
243,별별스테이지,포스터,바그너의 밤,국립교향악단,1976-02-26,0,1,0,미부착,개방불가,없음,
244,별별스테이지,포스터,마적,국립오페라단,1976-03-18,0,1,0,미부착,개방불가,없음,
245,별별스테이지,포스터,춘향전,국립창극단,1976-04-15,0,1,0,미부착,개방불가,없음,
246,별별스테이지,포스터,실내악연주회,국립교향악단,1976-04-28,0,1,0,미부착,개방불가,없음,
247,별별스테이지,포스터,청소년을 위한 교향악의 밤,국립교향악단,1976-05-17,0,1,0,미부착,개방불가,없음,
248,별별스테이지,포스터,정기연주회,국립교향악단,1976-05-26,0,1,0,미부착,개방불가,없음,
249,별별스테이지,포스터,상록수,국립가무단,1976-05-29,0,1,0,미부착,개방불가,없음,
250,별별스테이지,포스터,손탁호텔,국립극단,1976-06-10,0,1,0,미부착,개방불가,없음,
251,별별스테이지,포스터,원효대사,국립무용단,1976-06-24,0,1,0,미부착,개방불가,없음,
252,별별스테이지,포스터,실내악연주회,국립교향악단,1976-07-15,0,1,0,미부착,개방불가,없음,
253,별별스테이지,포스터,국립합창단 특별공연,국립합창단,1976-07-20,0,1,0,미부착,개방불가,없음,
254,별별스테이지,포스터,코펠리아,국립발레단,1976-09-01,0,1,0,미부착,개방불가,없음,
255,별별스테이지,포스터,돈키호테,국립가무단,1976-09-07,0,1,0,미부착,개방불가,없음,
256,별별스테이지,포스터,국립교향악단 특별연주회 : 창립 20주년 기념 (제148회 ~ 제150회 ),국립교향악단,1976-09-10,0,1,0,미부착,개방불가,없음,
257,별별스테이지,포스터,"국립교향악단 ,국립합창단 대구 초청연주회","국립교향악단, 국립합창단",1976-09-24,0,1,0,미부착,개방불가,없음,
258,별별스테이지,포스터,국립교향악단 부산 특별연주회,국립교향악단,1976-09-25,0,1,0,미부착,개방불가,없음,
259,별별스테이지,포스터,종합무용제 : 한국무용,국립무용단,1976-10-04,0,1,0,미부착,개방불가,없음,
260,별별스테이지,포스터,함성 (부산시민회관),국립극단,1976-10-15,0,1,0,미부착,개방불가,없음,
261,별별스테이지,포스터,함성 (대구시민회관),국립극단,1976-10-16,0,1,0,미부착,개방불가,없음,
262,별별스테이지,포스터,수궁가,국립창극단,1976-10-29,0,1,0,미부착,개방불가,없음,
263,별별스테이지,포스터,코펠리아,국립발레단,1976-10-29,0,1,0,미부착,개방불가,없음,
264,별별스테이지,포스터,"우리가곡,  리골레토",국립오페라단,1976-11-01,0,1,0,미부착,개방불가,없음,
265,별별스테이지,포스터,수궁가(水宮歌),국립창극단,1976-11-03,0,1,0,미부착,개방불가,없음,
266,별별스테이지,포스터,태양처럼,국립가무단,1976-11-11,0,1,0,미부착,개방불가,없음,
267,별별스테이지,포스터,청소년을 위한 교향악의 밤,국립교향악단,1976-11-19,0,1,0,미부착,개방불가,없음,
268,별별스테이지,포스터,흥보가,국립창극단,1976-11-19,0,1,0,미부착,개방불가,없음,
269,별별스테이지,포스터,북향묘,국립극단,1976-11-25,0,1,0,미부착,개방불가,없음,
270,별별스테이지,포스터,한국민속예술단 부산 초청대공연 (미국독립200주년 경축 문화사절),한국민속예술단,1976-11-27,0,1,0,미부착,개방불가,없음,
271,별별스테이지,포스터,한국합창곡발표회,국립합창단,1976-12-01,0,1,0,미부착,개방불가,없음,
272,별별스테이지,포스터,정기연주회,국립교향악단,1976-12-03,0,1,0,미부착,개방불가,없음,
273,별별스테이지,포스터,실내악연주회,국립교향악단,1976-12-09,0,1,0,미부착,개방불가,없음,
274,별별스테이지,포스터,송년대음악회 : 헨델의 메시아,국립교향악단,1976-12-29,0,1,0,미부착,개방불가,없음,
275,별별스테이지,포스터,1977 신춘대음악회,"국립교향악단, 국립합창단, 국립예그린예술단",1977-01-28,0,1,0,미부착,개방불가,없음,
276,별별스테이지,포스터,1977 판소리정기감상회,국립창극단,1977-01-29,0,1,0,미부착,개방불가,없음,
277,별별스테이지,포스터,한국작곡가의 밤,국립교향악단,1977-02-11,0,1,0,미부착,개방불가,없음,
278,별별스테이지,포스터,대학생작곡발표,국립합창단,1977-02-15,0,1,0,미부착,개방불가,없음,
279,별별스테이지,포스터,초립동,국립극단,1977-03-02,0,1,0,미부착,개방불가,없음,
280,별별스테이지,포스터,정기연주회,국립교향악단,1977-03-08,0,1,0,미부착,개방불가,없음,
281,별별스테이지,포스터,명곡감상회,국립교향악단,1977-03-12,0,1,0,미부착,개방불가,없음,
282,별별스테이지,포스터,심청가,국립창극단,1977-03-24,0,1,0,미부착,개방불가,없음,
283,별별스테이지,포스터,정기연주회,국립교향악단,1977-03-31,0,1,0,미부착,개방불가,없음,
284,별별스테이지,포스터,백조의 호수,국립발레단,1977-04-07,0,1,0,미부착,개방불가,없음,
285,별별스테이지,포스터,인생차압,국립극단,1977-04-21,0,1,0,미부착,개방불가,없음,
286,별별스테이지,포스터,청소년음악회,국립교향악단,1977-05-10,0,1,0,미부착,개방불가,없음,
287,별별스테이지,포스터,원효대사,국립무용단,1977-05-24,0,1,0,미부착,개방불가,없음,
288,별별스테이지,포스터,정기연주회,국립교향악단,1977-06-04,0,1,0,미부착,개방불가,없음,
289,별별스테이지,포스터,이런 사람_B형,국립예그린예술단,1977-06-10,0,1,0,미부착,개방불가,없음,
290,별별스테이지,포스터,이런 사람_A형,국립예그린예술단,1977-06-10,0,1,0,미부착,개방불가,없음,
291,별별스테이지,포스터,국립합창단 춘천문화방송 개국9주년 기념초청공연,국립합창단,1977-06-20,0,1,0,미부착,개방불가,없음,
292,별별스테이지,포스터,실내악연주회,국립교향악단,1977-06-20,0,1,0,미부착,개방불가,없음,
293,별별스테이지,포스터,국립합창단 초청공연 (대전고등학교 강당),국립합창단,1977-06-22,0,1,0,미부착,개방불가,없음,
294,별별스테이지,포스터,정기연주회,국립교향악단,1977-06-22,0,1,0,미부착,개방불가,없음,
295,별별스테이지,포스터,파우스트,국립극단,1977-06-29,0,1,0,미부착,개방불가,없음,
296,별별스테이지,포스터,정기연주회,국립교향악단,1977-07-08,0,1,0,미부착,개방불가,없음,
297,별별스테이지,포스터,이런사람 : 허생이야기 (광주시민회관),국립예그린예술단,1977-07-15,0,1,0,미부착,개방불가,없음,
298,별별스테이지,포스터,명곡감상회,국립교향악단,1977-09-12,0,1,0,미부착,개방불가,없음,
299,별별스테이지,포스터,실내악연주회,국립교향악단,1977-09-13,0,1,0,미부착,개방불가,없음,
300,별별스테이지,포스터,크리스토퍼의 죽음,국립극단,1977-09-15,0,1,0,미부착,개방불가,없음,
301,별별스테이지,포스터,흥보가,국립창극단,1977-09-16,0,1,0,미부착,개방불가,없음,
302,별별스테이지,포스터,정기연주회,국립교향악단,1977-09-26,0,1,0,미부착,개방불가,없음,
303,별별스테이지,포스터,청소년음악회,국립교향악단,1977-10-24,0,1,0,미부착,개방불가,없음,
304,별별스테이지,포스터,카를 베르날드 세본 풀륫 독주회,음악,1977-10-27,0,1,0,미부착,개방불가,없음,
305,별별스테이지,포스터,라보엠,국립오페라단,1977-11-03,0,1,0,미부착,개방불가,없음,
306,별별스테이지,포스터,Beethoven의 밤,국립교향악단,1977-11-11,0,1,0,미부착,개방불가,없음,
307,별별스테이지,포스터,학살의 숲,국립극단,1977-11-24,0,1,0,미부착,개방불가,없음,
308,별별스테이지,포스터,정기연주회,국립교향악단,1977-11-30,0,1,0,미부착,개방불가,없음,
309,별별스테이지,포스터,한국합창곡 발표회,국립합창단,1977-12-06,0,1,0,미부착,개방불가,없음,
310,별별스테이지,포스터,이리시민을 위한 특별 자선공연 - 한국민속예술단 유럽순회공연 귀국기념,한국민속예술단,1977-12-10,0,1,0,미부착,개방불가,없음,
311,별별스테이지,포스터,호두까기 인형,국립발레단,1977-12-15,0,1,0,미부착,개방불가,없음,
312,별별스테이지,포스터,송년대음악회 : 베에토벤 교향곡 제9번 합창,국립교향악단,1977-12-28,0,1,0,미부착,개방불가,없음,
313,별별스테이지,포스터,한국작곡가의 밤,국립교향악단,1978-02-17,0,1,0,미부착,개방불가,없음,
314,별별스테이지,포스터,실내악연주회,국립교향악단,1978-02-28,0,1,0,미부착,개방불가,없음,
315,별별스테이지,포스터,에밀레종,국립극단,1978-03-01,0,1,0,미부착,개방불가,없음,
316,별별스테이지,포스터,정기공연,국립합창단,1978-03-06,0,1,0,미부착,개방불가,없음,
317,별별스테이지,포스터,마음속에 이는 바람,국립무용단,1978-03-10,0,1,0,미부착,개방불가,없음,
318,별별스테이지,포스터,정기연주회,국립교향악단,1978-03-16,0,1,0,미부착,개방불가,없음,
319,별별스테이지,포스터,리골렛토,국립오페라단,1978-03-23,0,1,0,미부착,개방불가,없음,
320,별별스테이지,포스터,"지젤, 코펠리아",국립발레단,1978-04-06,0,1,0,미부착,개방불가,없음,
321,별별스테이지,포스터,실내악연주회,국립교향악단,1978-04-17,0,1,0,미부착,개방불가,없음,
322,별별스테이지,포스터,천사여 고향을 보라,국립극단,1978-04-19,0,1,0,미부착,개방불가,없음,
323,별별스테이지,포스터,정기연주회,국립교향악단,1978-04-20,0,1,0,미부착,개방불가,없음,
324,별별스테이지,포스터,청소년음악회,국립교향악단,1978-04-27,0,1,0,미부착,개방불가,없음,
325,별별스테이지,포스터,실내악연주회,국립교향악단,1978-05-09,0,1,0,미부착,개방불가,없음,
326,별별스테이지,포스터,강릉매화전,국립창극단,1978-05-12,0,1,0,미부착,개방불가,없음,
327,별별스테이지,포스터,대학생작곡발표,국립합창단,1978-06-02,0,1,0,미부착,개방불가,없음,
328,별별스테이지,포스터,"1978 민요대잔치 (경기, 남도, 서도)",국립극장,1978-06-10,0,1,0,미부착,개방불가,없음,
329,별별스테이지,포스터,정기연주회,국립교향악단,1978-06-13,0,1,0,미부착,개방불가,없음,
330,별별스테이지,포스터,실내악연주회,국립교향악단,1978-06-21,0,1,0,미부착,개방불가,없음,
331,별별스테이지,포스터,흑하,국립극단,1978-06-21,0,1,0,미부착,개방불가,없음,
332,별별스테이지,포스터,실내악연주회,국립교향악단,1978-06-27,0,1,0,미부착,개방불가,없음,
333,별별스테이지,포스터,천사여 고향을 보라,국립극단,1978-06-30,0,1,0,미부착,개방불가,없음,
334,별별스테이지,포스터,정기연주회,국립교향악단,1978-07-15,0,1,0,미부착,개방불가,없음,
335,별별스테이지,포스터,실내악연주회,국립교향악단,1978-07-18,0,1,0,미부착,개방불가,없음,
336,별별스테이지,포스터,청소년음악회,국립교향악단,1978-07-20,0,1,0,미부착,개방불가,없음,
337,별별스테이지,포스터,정기연주회,국립교향악단,1978-07-25,0,1,0,미부착,개방불가,없음,
338,별별스테이지,포스터,물보라,국립극단,1978-09-15,0,1,0,미부착,개방불가,없음,
339,별별스테이지,포스터,정기연주회,국립교향악단,1978-09-18,0,1,0,미부착,개방불가,없음,
340,별별스테이지,포스터,신데렐라,국립발레단,1978-09-22,0,1,0,미부착,개방불가,없음,
341,별별스테이지,포스터,물보라 (광주시민회관),국립극단,1978-10-05,0,1,0,미부착,개방불가,없음,
342,별별스테이지,포스터,종합무용제,국립무용단,1978-10-06,0,1,0,미부착,개방불가,없음,
343,별별스테이지,포스터,정기연주회,국립교향악단,1978-10-13,0,1,0,미부착,개방불가,없음,
344,별별스테이지,포스터,3대 창극 연창공연,국립창극단,1978-10-18,0,1,0,미부착,개방불가,없음,
345,별별스테이지,포스터,국립교향악단 대구 MBC초청 연주회,국립교향악단,1978-10-25,0,1,0,미부착,개방불가,없음,
346,별별스테이지,포스터,정기공연,국립합창단,1978-11-01,0,1,0,미부착,개방불가,없음,
347,별별스테이지,포스터,물보라,국립극단,1978-11-08,0,1,0,미부착,개방불가,없음,
348,별별스테이지,포스터,정기연주회,국립교향악단,1978-11-21,0,1,0,미부착,개방불가,없음,
349,별별스테이지,포스터,지체부자유아를 위한 자선공연,국립합창단,1978-12-02,0,1,0,미부착,개방불가,없음,
350,별별스테이지,포스터,정기연주회,국립교향악단,1978-12-13,0,1,0,미부착,개방불가,없음,
351,별별스테이지,포스터,1979 개막제,국립극장 전속단체,1979-02-06,0,1,0,미부착,개방불가,없음,
352,별별스테이지,포스터,정기연주회,국립교향악단,1979-03-09,0,1,0,미부착,개방불가,없음,
353,별별스테이지,포스터,한국작곡가의 밤,국립교향악단,1979-03-27,0,1,0,미부착,개방불가,없음,
354,별별스테이지,포스터,토스카,국립오페라단,1979-04-05,0,1,0,미부착,개방불가,없음,
355,별별스테이지,포스터,정기연주회,국립교향악단,1979-04-13,0,1,0,미부착,개방불가,없음,
356,별별스테이지,포스터,동쥐앙,국립극단,1979-04-19,0,1,0,미부착,개방불가,없음,
357,별별스테이지,포스터,정기연주회,국립교향악단,1979-04-29,0,1,0,미부착,개방불가,없음,
358,별별스테이지,포스터,호두까기인형,국립발레단,1979-05-10,0,1,0,미부착,개방불가,없음,
359,별별스테이지,포스터,"꿈, 꿈, 꿈",국립무용단,1979-05-23,0,1,0,미부착,개방불가,없음,
360,별별스테이지,포스터,정기연주회,국립교향악단,1979-05-30,0,1,0,미부착,개방불가,없음,
361,별별스테이지,포스터,바하 미사 B단조,국립합창단,1979-06-04,0,1,0,미부착,개방불가,없음,
362,별별스테이지,포스터,실내악연주회,국립교향악단,1979-06-12,0,1,0,미부착,개방불가,없음,
363,별별스테이지,포스터,정기연주회,국립교향악단,1979-06-21,0,1,0,미부착,개방불가,없음,
364,별별스테이지,포스터,베케트,국립극단,1979-06-26,0,1,0,미부착,개방불가,없음,
365,별별스테이지,포스터,정기연주회,국립교향악단,1979-07-06,0,1,0,미부착,개방불가,없음,
366,별별스테이지,포스터,정기연주회,국립교향악단,1979-07-13,0,1,0,미부착,개방불가,없음,
367,별별스테이지,포스터,정기연주회,국립교향악단,1979-09-04,0,1,0,미부착,개방불가,없음,
368,별별스테이지,포스터,어린이를 위한 타악기 앙상블,국립교향악단,1979-09-15,0,1,0,미부착,개방불가,없음,
369,별별스테이지,포스터,가로지기,국립창극단,1979-10-07,0,1,0,미부착,개방불가,없음,
370,별별스테이지,포스터,정기연주회,국립교향악단,1979-10-26,0,1,0,미부착,개방불가,없음,
371,별별스테이지,포스터,탄호이저,국립오페라단,1979-11-12,0,1,0,미부착,개방불가,없음,
372,별별스테이지,포스터,어린이를 위한 음악회 - 세계아동의 해 기념,국립교향악단,1979-11-18,0,1,0,미부착,개방불가,없음,
373,별별스테이지,포스터,실내악연주회,국립교향악단,1979-11-22,0,1,0,미부착,개방불가,없음,
374,별별스테이지,포스터,"사계, 작품 9번, 골렘",국립발레단,1979-11-30,0,1,0,미부착,개방불가,없음,
375,별별스테이지,포스터,정기공연,국립합창단,1979-12-05,0,1,0,미부착,개방불가,없음,
376,별별스테이지,포스터,정기연주회,국립교향악단,1979-12-07,0,1,0,미부착,개방불가,없음,
377,별별스테이지,포스터,사추기,국립극단,1979-12-12,0,1,0,미부착,개방불가,없음,
378,별별스테이지,포스터,목관 5중주,국립교향악단,1979-12-19,0,1,0,미부착,개방불가,없음,
379,별별스테이지,포스터,송년대음악회 : 하이든의 천지창조,국립교향악단,1979-12-27,0,1,0,미부착,개방불가,없음,
380,별별스테이지,포스터,한국작곡가의 밤,국립교향악단,1980-02-21,0,1,0,미부착,개방불가,없음,
381,별별스테이지,포스터,무언가,국립극단,1980-02-27,0,1,0,미부착,개방불가,없음,
382,별별스테이지,포스터,정기연주회,국립교향악단,1980-03-11,0,1,0,미부착,개방불가,없음,
383,별별스테이지,포스터,정기연주회,국립교향악단,1980-03-29,0,1,0,미부착,개방불가,없음,
384,별별스테이지,포스터,베에토벤의 밤,국립교향악단,1980-04-04,0,1,0,미부착,개방불가,없음,
385,별별스테이지,포스터,대춘향전,국립창극단,1980-04-09,0,1,0,미부착,개방불가,없음,
386,별별스테이지,포스터,플루트와 바슨을 위한 앙상블,국립교향악단,1980-04-10,0,1,0,미부착,개방불가,없음,
387,별별스테이지,포스터,정기연주회,국립교향악단,1980-04-14,0,1,0,미부착,개방불가,없음,
388,별별스테이지,포스터,북간도,국립극단,1980-04-30,0,1,0,미부착,개방불가,없음,
389,별별스테이지,포스터,말러 교향곡 제3번,국립교향악단,1980-05-08,0,1,0,미부착,개방불가,없음,
390,별별스테이지,포스터,로미오와 줄리엣,국립발레단,1980-05-16,0,1,0,미부착,개방불가,없음,
391,별별스테이지,포스터,북간도 (대구시민회관),국립극단,1980-05-16,0,1,0,미부착,개방불가,없음,
392,별별스테이지,포스터,북간도 (부산시민회관),국립극단,1980-05-17,0,1,0,미부착,개방불가,없음,
393,별별스테이지,포스터,청소년음악회,국립교향악단,1980-05-25,0,1,0,미부착,개방불가,없음,
394,별별스테이지,포스터,논개,국립오페라단 외,1980-06-05,0,1,0,미부착,개방불가,없음,
395,별별스테이지,포스터,푸른천지 (일명 허생전),국립무용단,1980-06-20,0,1,0,미부착,개방불가,없음,
396,별별스테이지,포스터,베에토벤의 밤,국립교향악단,1980-06-26,0,1,0,미부착,개방불가,없음,
397,별별스테이지,포스터,허생전 (부산시민회관),국립무용단,1980-06-28,0,1,0,미부착,개방불가,없음,
398,별별스테이지,포스터,대학생합창곡발표,국립합창단,1980-07-01,0,1,0,미부착,개방불가,없음,
399,별별스테이지,포스터,실내악연주회,국립교향악단,1980-07-03,0,1,0,미부착,개방불가,없음,
400,별별스테이지,포스터,실내악연주회,국립교향악단,1980-07-09,0,1,0,미부착,개방불가,없음,
401,별별스테이지,포스터,정기연주회,국립교향악단,1980-07-15,0,1,0,미부착,개방불가,없음,
402,별별스테이지,포스터,1980 판소리연창회,국립창극단,1980-07-26,0,1,0,미부착,개방불가,없음,
403,별별스테이지,포스터,정기연주회,국립교향악단,1980-09-04,0,1,0,미부착,개방불가,없음,
404,별별스테이지,포스터,제5회 대한민국음악제,"국립국악원, 국립교향악단, 서울시립교향악단 외",1980-09-06,0,1,0,미부착,개방불가,없음,
405,별별스테이지,포스터,정기연주회 (제5회 대한민국음악제),"국립교향악단, 한국문화예술진흥원",1980-09-08,0,1,0,미부착,개방불가,없음,
406,별별스테이지,포스터,둥둥 낙랑둥,국립극단,1980-09-10,0,1,0,미부착,개방불가,없음,
407,별별스테이지,포스터,"별의 전설, 심청, 시집가는 날",국립무용단,1980-09-25,0,1,0,미부착,개방불가,없음,
408,별별스테이지,포스터,정기공연 (국립극장 설립 30주년),국립합창단,1980-10-06,0,1,0,미부착,개방불가,없음,
409,별별스테이지,포스터,최병도전,국립창극단,1980-10-10,0,1,0,미부착,개방불가,없음,
410,별별스테이지,포스터,정기연주회,국립교향악단,1980-10-10,0,1,0,미부착,개방불가,없음,
411,별별스테이지,포스터,국립합창단 춘천문화방송 개국12주년기념공연 (춘천시립문화관),국립합창단,1980-10-27,0,1,0,미부착,개방불가,없음,
412,별별스테이지,포스터,어린이를 위한 음악회,국립교향악단,1980-10-27,0,1,0,미부착,개방불가,없음,
413,별별스테이지,포스터,국립합창단 초청공연 국립극장 설립 30주년 기념,국립합창단,1980-10-29,0,1,0,미부착,개방불가,없음,
414,별별스테이지,포스터,정기공연 (전주시민회관문화관),국립합창단,1980-10-30,0,1,0,미부착,개방불가,없음,
415,별별스테이지,포스터,국립합창단 광주 초청공연 (광주시민회관),국립합창단,1980-10-31,0,1,0,미부착,개방불가,없음,
416,별별스테이지,포스터,국립합창단 제주 초청공연 (제주시민회관),국립합창단,1980-11-01,0,1,0,미부착,개방불가,없음,
417,별별스테이지,포스터,"백조의 호수, 공기의 정, 대비",국립발레단,1980-11-05,0,1,0,미부착,개방불가,없음,
418,별별스테이지,포스터,실내악연주회,국립교향악단,1980-11-11,0,1,0,미부착,개방불가,없음,
419,별별스테이지,포스터,삼손과 데릴라,국립오페라단,1980-11-19,0,1,0,미부착,개방불가,없음,
420,별별스테이지,포스터,산수유,국립극단,1980-12-02,0,1,0,미부착,개방불가,없음,
421,별별스테이지,포스터,타악기앙상블,국립교향악단,1980-12-11,0,1,0,미부착,개방불가,없음,
422,별별스테이지,포스터,송년대음악회 : 모짜르트 대관미사,국립교향악단,1980-12-26,0,1,0,미부착,개방불가,없음,
423,별별스테이지,포스터,물보라 (제5회 제3세계 연극제 참가작품),국립극단,1981-03-09,0,1,0,미부착,개방불가,없음,
424,별별스테이지,포스터,정기연주회,국립교향악단,1981-03-12,0,1,0,미부착,개방불가,없음,
425,별별스테이지,포스터,한국작곡가의 밤,국립교향악단,1981-03-20,0,1,0,미부착,개방불가,없음,
426,별별스테이지,포스터,정기공연,국립합창단,1981-03-26,0,1,0,미부착,개방불가,없음,
427,별별스테이지,포스터,1981 판소리연창회 (상반기),국립창극단,1981-03-27,0,1,0,미부착,개방불가,없음,
428,별별스테이지,포스터,정기연주회,국립교향악단,1981-04-08,0,1,0,미부착,개방불가,없음,
429,별별스테이지,포스터,정기연주회,국립교향악단,1981-04-28,0,1,0,미부착,개방불가,없음,
430,별별스테이지,포스터,정기연주회,국립교향악단,1981-05-07,0,1,0,미부착,개방불가,없음,
431,별별스테이지,포스터,수궁가,국립창극단,1981-05-13,0,1,0,미부착,개방불가,없음,
432,별별스테이지,포스터,실내악연주회,국립교향악단,1981-05-14,0,1,0,미부착,개방불가,없음,
433,별별스테이지,포스터,국립합창단 춘천 초청공연,국립합창단,1981-05-22,0,1,0,미부착,개방불가,없음,
434,별별스테이지,포스터,국립합창단 대전 초청공연,국립합창단,1981-05-24,0,1,0,미부착,개방불가,없음,
435,별별스테이지,포스터,황진이,국립무용단,1981-05-28,0,1,0,미부착,개방불가,없음,
436,별별스테이지,포스터,대학생합창곡발표,국립합창단,1981-06-04,0,1,0,미부착,개방불가,없음,
437,별별스테이지,포스터,실내악연주회,국립교향악단,1981-06-15,0,1,0,미부착,개방불가,없음,
438,별별스테이지,포스터,세종대왕,국립극단,1981-06-16,0,1,0,미부착,개방불가,없음,
