국립해양문화재연구소 권리처리 목록,,,,,,,,,,,,
순번,사이트명,카테고리,이름,설명,등록일,영상,사진,문서,기존 공공누리 유형,최종 공공누리 유형,계약서 유무,비고
4167,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4168,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4169,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4170,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4171,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4172,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4173,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4174,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4175,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4176,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4177,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4178,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4179,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4180,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4181,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4182,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4183,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4184,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4185,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4186,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4187,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4188,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4189,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4190,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4191,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4192,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4193,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4194,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4195,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4196,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4197,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4198,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4199,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4200,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4201,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4202,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4203,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4204,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4205,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4206,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4207,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4208,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4209,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4210,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4211,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4212,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4213,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4214,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4215,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4216,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4217,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4218,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4219,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4220,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4221,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4222,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4223,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4224,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4225,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4226,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4227,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4228,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4229,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4230,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4231,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4232,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4233,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4234,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4235,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4236,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4237,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4238,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4239,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4240,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4241,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4242,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4243,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4244,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4245,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4246,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4247,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4248,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4249,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4250,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4251,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4252,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4253,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4254,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4255,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4256,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4257,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4258,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4259,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4260,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4261,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4262,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4263,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4264,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4265,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4266,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4267,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4268,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4269,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4270,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4271,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4272,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4273,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4274,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4275,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4276,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4277,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4278,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4279,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4280,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4281,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4282,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4283,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4284,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4285,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4286,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4287,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4288,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4289,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4290,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4291,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4292,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4293,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4294,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4295,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4296,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4297,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4298,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4299,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4300,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4301,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4302,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4303,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4304,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4305,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4306,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4307,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4308,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4309,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4310,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4311,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4312,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4313,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4314,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4315,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4316,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4317,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4318,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4319,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4320,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4321,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4322,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4323,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4324,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4325,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4326,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4327,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4328,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4329,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4330,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4331,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4332,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4333,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4334,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4335,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4336,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4337,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4338,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4339,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4340,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4341,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4342,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4343,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4344,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4345,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4346,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4347,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4348,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4349,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4350,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4351,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4352,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4353,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4354,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4355,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4356,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4357,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4358,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4359,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4360,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
4361,국립해양문화재연구소,자료마당 > 소장품 > 소장품 검색,청자 대접,,,0,1,0,제4유형,제2유형,계약서/착수계/완료계,
