순번,대분류,중분류,기관명,사이트명,카테고리,이름,설명,등록일,수량,기존 공공누리 유형,최종 공공누리 유형,계약서 유무,비고,저작물명,,유형,디지털형태,설명,주제어,언어,제작일,,계약서,저작권자,,공동저작자,저작인접권자,공개유형,저작물성,비보호저작물,업무상저작물,상업적이용허락,저작재산권,,,,,,,공동저작자동의,유효기간,,초상권
1,오디오,가이드/안내/정보,진주시청,진주시청,HOME > 진주소개 > 기본현황 > 진주 사투리 사전 > 머리말+일러두기,머리말+일러두기,"진주 사투리 사전 머리말

진주는 유서 깊은 도시로서 수많은 유형·무형의 문화가 전해 오고 있습니다. 그 문화유산 중의 하나가 진주 사람들이 천 년 이상 사용해 온 진주 토박이말입니다. 이 진주 사람들이 사용하고 있는 토박이말을 진주사투리라고 부릅니다.

진주사투리는 진주 사람들의 삶의 애환이 녹아 있는 진주의 위대한 문화유산입니다. 그러므로 이 문화유산을 잘 정리하고 갈무리하는 것은 매우 중요한 일입니다. 이를 위해 제가 2002년에 『진주지역방언집』이라는 사전을 발간하였고, 경상국립대학교 조규태 교수가 2010년에 진주 사투리를 모으고 해설한 『진주 사투리』라는 학술서를 발간하였습니다.

이제 이 두 책을 아우르고, 그 동안 발간된 진주사투리가 언급되어 있는 다른 저서도 참고하고, 현장에서의 방언 채록 작업도 새로이 하는 등의 작업을 하여, 좀 더 충실하고 풍부한 내용이 담긴 『진주사투리 사전』을 발간하려는 뜻을 세웠습니다.

이 책을 만들기 위해 저와 조규태 교수와 함께 이창수 박사가 2018년도부터 『진주사투리사전』 원고를 전면적으로 새로 쓰기 시작하였습니다. 저는 진주사투리사전의 표제어 선정과 풀이를 새로이 하였고, 조규태 교수는 진주사투리의 특징을 ‘말소리, 단어, 문법 형태, 땅이름’으로 나누어 썼고, 여기에다 <진주의 땅이름과 강역의 바뀜>을 부록으로 써 붙였습니다. 이창수 박사는 기존의 사전 등을 참고로 두 사람이 한 작업을 보완하는 작업을 해 왔습니다.

원고 검토는 진주토박이면서 국어에 조예가 있는 조구호·강동욱·유화정 세 사람이 맡아 수차례 검토 작업을 진행하여 원고를 수정하고 보완하는 일을 하였습니다. 유화정은 찾아보기를 만드는 일까지 하였습니다.

진주사투리사전이 진주문화관광재단의 사업으로 발간할 수 있게 되니 더욱 사전 발간이 빛나게 되어 기쁘기 그지없습니다. 그 동안 이 책의 발간을 위해 행정적인 뒷받침을 해 주신 진주시 관계자 여러분들의 노고에 감사를 드립니다.

진주에 관심을 가진 많은 분들이 이 책을 읽고 진주를 더 깊고 정확하게 이해하며 진주를 더욱 사랑하는 마음을 갖게 되기를 바랍니다.

2021년 12월 10일
집필자 대표 장일영

진주 사투리 사전 일러두기
[1] 올림말
1. 이 사전의 올림말은 지금 이 시대 진주지역 사람들이 나날이 쓰는 말 중에서, 표준어에 없는 말, 표준어와 어형이 다른 진주 지역에서 사용하는 말을 실었다. 이 진주사투리는 진주 지역의 역사와 지리적 특성으로 인해 진주 지역과 인근한 경상도와 전라도 지역 전역에서 사용하는 말들과 동일한 것들도 많이 있다.
2. 한자어는 애초에 우리말이 아니긴 하지만 오랜 세월 사용해 오는 동안, 진주말의 음운 변화 규칙으로 설명할 수 없이 변한 단어나, 가족관계·사람 사이의 관계를 나타내는 말만을 실었다.
3. 진주 사람들이 사용하는 외래어 중에 표준어에 없거나 표준어와 어형이 다른 말들도 진주 사람들이 나날이 살아가며 사용하는 말들임에는 틀림이 없기에, 《진주사투리의 특징》 중의 어휘 부분 말미에 외래어만을 모아 실어 두었다.
4. 올림말과 올림말의 풀이는 다음과 같이 제시한다.
(1) 올림말은 가나다 순으로 배열한다.
(2) 올림말의 풀이는 다음과 같은 순서로 한다.
① 올림말 ② 발음(필요한 경우) ③ 품사 ④ 활용 정보 ⑤ 대응되는 표준어 ⑥ 뜻풀이 ⑦ 예문 ⑧ 참고 사항
<보기> 다[실따] (활용 : 실어서, 실으마, 지[실찌], 도록[실또록], 게[실께], 는[실른], 어[실어]) ¶ 큰집에 가서 쌀 두 가마이 고 오이라. 참고 이 어형은 어간의 끝소리에 ‘ㆆ’음을 가지고 있는 특수한 단어이다.
(3) 올림말의 어형은 한글맞춤법의 표기 원칙을 따르되 표준어 어형과 관련 지어 정한다. <보기> 낋이다(=끓이다)
(4) 현행 한글맞춤법으로 적을 수 없는 어형은 옛한글을 사용하여 적는다.
<보기 > 다/실ㆆ다(=싣다) 5. 같은 뜻을 지녔지만 어형이 비슷한 것이 같이 쓰이고 있는 것은 나란히 제시한다. <보기> 가:가이다/가:간이다 ; 가래줌/가리줌
6. 두 음절로 길게 발음되는 것은 앞 음절의 모음과 같은 모음으로 적는다.
<보기> 내앨(=내일), 가알(=가을) 7. 품사 및 문법 용어는 학교 문법의 용어를 사용하여 표시한다.
8. 인용 문헌에 있을 경우에는 [ ] 속에 넣어 표시한다.
9. 활용 정보는 용언 중에서 필요한 경우에 제시한다.
<보기 1> ‘다’의 경우(활용 : 실어서, 실으마, 지[실찌], 도록[실도록], 게[실께], 는[실른], 네[실네])
<보기 2> ‘묵다’의 경우(활용 : 묵고, 묵는, 묵지, 무우마, 무라, 무웄다)
10. 참고 사항에는 어원이나, 문법 사항, 관련된 사실 등을 적는다.
11. 예문 앞에는 ‘¶’ 기호를 붙인다.

[2] 전사 원칙
(1) 한글로 적는 원칙으로 하되 옛한글도 사용하여 전사한다.
(2) 모음 ‘ㅐ, ㅔ’가 변별되지 않을 경우는 ‘ㅔ’로 적거나, 표준어 어형에 맞추어 적는다.
<보기> 내앨(=내일), 모래(=모래), 모레(모레)
(3) 모음 ‘ㅡ, ㅓ’는 표준어 어형에 맞추어 적는다.
(4) ‘ㅙ, ㅚ, ㅞ’는 실제 발음대로 적되, ‘ㅐ, ㅔ’가 변별되지 않을 경우 ‘ㅔ’로 적는다.
<보기> 데지(=돼지), 데다(=되다), 게짝(=궤짝), 애콩(=왜콩), 애눈뱅이(=외눈뱅이)
(5) ‘ㅢ’는 널리 사용하는 표기로 적되, ‘ㅐ, ㅔ’가 변별되지 않는 경우 ‘ㅔ’로 적는다.
<보기> 멧등(=묏등), 으사/이사(=의사(醫師))
(6) 받침에 ‘ㅇ’ 음이 있던 것이 다음 음절의 초성으로 발음되기도 하는 것은 ‘ㆁ’으로 표기하는 것이 옳으나, ‘ㅇ’ 글자와 구분이 잘 되지 않으므로 종성에 ‘ㅇ’ 자를 써서 표기한다. <보기> 게이/겡이(=고양이), 껠배이/껠뱅이(=게으름뱅이), 꽁대이/꽁댕이(=꼬리)
[3] 약자 및 기호의 원 이름이나 뜻은 다음과 같다.
(1) 명 명사, 대 대명사, 수 수사, 동 동사, 형 형용사, 관 관형사, 부 부사, 감 감탄사, 조 조사, 어미 용언의 활용 어미, 접두 접두사 접미 접미사 관용어, 속담 속담, 연어 두 낱말 이상이 어형이 변한 채 이어져 있는 것, 참고 참고할 사항, 준말 줄어진 말
(2) 기호 : [ ] 대괄호 발음
: 쌍점 장음
↑화살표 성조(높은 소리)
¶ 단락기호 예문",2021-12-10 00:00:00,1,미부착,제1유형,유,,머리말+일러두기,,어문,음성,"진주 사투리 사전 머리말

진주는 유서 깊은 도시로서 수많은 유형·무형의 문화가 전해 오고 있습니다. 그 문화유산 중의 하나가 진주 사람들이 천 년 이상 사용해 온 진주 토박이말입니다. 이 진주 사람들이 사용하고 있는 토박이말을 진주사투리라고 부릅니다.

진주사투리는 진주 사람들의 삶의 애환이 녹아 있는 진주의 위대한 문화유산입니다. 그러므로 이 문화유산을 잘 정리하고 갈무리하는 것은 매우 중요한 일입니다. 이를 위해 제가 2002년에 『진주지역방언집』이라는 사전을 발간하였고, 경상국립대학교 조규태 교수가 2010년에 진주 사투리를 모으고 해설한 『진주 사투리』라는 학술서를 발간하였습니다.

이제 이 두 책을 아우르고, 그 동안 발간된 진주사투리가 언급되어 있는 다른 저서도 참고하고, 현장에서의 방언 채록 작업도 새로이 하는 등의 작업을 하여, 좀 더 충실하고 풍부한 내용이 담긴 『진주사투리 사전』을 발간하려는 뜻을 세웠습니다.

이 책을 만들기 위해 저와 조규태 교수와 함께 이창수 박사가 2018년도부터 『진주사투리사전』 원고를 전면적으로 새로 쓰기 시작하였습니다. 저는 진주사투리사전의 표제어 선정과 풀이를 새로이 하였고, 조규태 교수는 진주사투리의 특징을 ‘말소리, 단어, 문법 형태, 땅이름’으로 나누어 썼고, 여기에다 <진주의 땅이름과 강역의 바뀜>을 부록으로 써 붙였습니다. 이창수 박사는 기존의 사전 등을 참고로 두 사람이 한 작업을 보완하는 작업을 해 왔습니다.

원고 검토는 진주토박이면서 국어에 조예가 있는 조구호·강동욱·유화정 세 사람이 맡아 수차례 검토 작업을 진행하여 원고를 수정하고 보완하는 일을 하였습니다. 유화정은 찾아보기를 만드는 일까지 하였습니다.

진주사투리사전이 진주문화관광재단의 사업으로 발간할 수 있게 되니 더욱 사전 발간이 빛나게 되어 기쁘기 그지없습니다. 그 동안 이 책의 발간을 위해 행정적인 뒷받침을 해 주신 진주시 관계자 여러분들의 노고에 감사를 드립니다.

진주에 관심을 가진 많은 분들이 이 책을 읽고 진주를 더 깊고 정확하게 이해하며 진주를 더욱 사랑하는 마음을 갖게 되기를 바랍니다.

2021년 12월 10일
집필자 대표 장일영

진주 사투리 사전 일러두기
[1] 올림말
1. 이 사전의 올림말은 지금 이 시대 진주지역 사람들이 나날이 쓰는 말 중에서, 표준어에 없는 말, 표준어와 어형이 다른 진주 지역에서 사용하는 말을 실었다. 이 진주사투리는 진주 지역의 역사와 지리적 특성으로 인해 진주 지역과 인근한 경상도와 전라도 지역 전역에서 사용하는 말들과 동일한 것들도 많이 있다.
2. 한자어는 애초에 우리말이 아니긴 하지만 오랜 세월 사용해 오는 동안, 진주말의 음운 변화 규칙으로 설명할 수 없이 변한 단어나, 가족관계·사람 사이의 관계를 나타내는 말만을 실었다.
3. 진주 사람들이 사용하는 외래어 중에 표준어에 없거나 표준어와 어형이 다른 말들도 진주 사람들이 나날이 살아가며 사용하는 말들임에는 틀림이 없기에, 《진주사투리의 특징》 중의 어휘 부분 말미에 외래어만을 모아 실어 두었다.
4. 올림말과 올림말의 풀이는 다음과 같이 제시한다.
(1) 올림말은 가나다 순으로 배열한다.
(2) 올림말의 풀이는 다음과 같은 순서로 한다.
① 올림말 ② 발음(필요한 경우) ③ 품사 ④ 활용 정보 ⑤ 대응되는 표준어 ⑥ 뜻풀이 ⑦ 예문 ⑧ 참고 사항
<보기> 다[실따] (활용 : 실어서, 실으마, 지[실찌], 도록[실또록], 게[실께], 는[실른], 어[실어]) ¶ 큰집에 가서 쌀 두 가마이 고 오이라. 참고 이 어형은 어간의 끝소리에 ‘ㆆ’음을 가지고 있는 특수한 단어이다.
(3) 올림말의 어형은 한글맞춤법의 표기 원칙을 따르되 표준어 어형과 관련 지어 정한다. <보기> 낋이다(=끓이다)
(4) 현행 한글맞춤법으로 적을 수 없는 어형은 옛한글을 사용하여 적는다.
<보기 > 다/실ㆆ다(=싣다) 5. 같은 뜻을 지녔지만 어형이 비슷한 것이 같이 쓰이고 있는 것은 나란히 제시한다. <보기> 가:가이다/가:간이다 ; 가래줌/가리줌
6. 두 음절로 길게 발음되는 것은 앞 음절의 모음과 같은 모음으로 적는다.
<보기> 내앨(=내일), 가알(=가을) 7. 품사 및 문법 용어는 학교 문법의 용어를 사용하여 표시한다.
8. 인용 문헌에 있을 경우에는 [ ] 속에 넣어 표시한다.
9. 활용 정보는 용언 중에서 필요한 경우에 제시한다.
<보기 1> ‘다’의 경우(활용 : 실어서, 실으마, 지[실찌], 도록[실도록], 게[실께], 는[실른], 네[실네])
<보기 2> ‘묵다’의 경우(활용 : 묵고, 묵는, 묵지, 무우마, 무라, 무웄다)
10. 참고 사항에는 어원이나, 문법 사항, 관련된 사실 등을 적는다.
11. 예문 앞에는 ‘¶’ 기호를 붙인다.

[2] 전사 원칙
(1) 한글로 적는 원칙으로 하되 옛한글도 사용하여 전사한다.
(2) 모음 ‘ㅐ, ㅔ’가 변별되지 않을 경우는 ‘ㅔ’로 적거나, 표준어 어형에 맞추어 적는다.
<보기> 내앨(=내일), 모래(=모래), 모레(모레)
(3) 모음 ‘ㅡ, ㅓ’는 표준어 어형에 맞추어 적는다.
(4) ‘ㅙ, ㅚ, ㅞ’는 실제 발음대로 적되, ‘ㅐ, ㅔ’가 변별되지 않을 경우 ‘ㅔ’로 적는다.
<보기> 데지(=돼지), 데다(=되다), 게짝(=궤짝), 애콩(=왜콩), 애눈뱅이(=외눈뱅이)
(5) ‘ㅢ’는 널리 사용하는 표기로 적되, ‘ㅐ, ㅔ’가 변별되지 않는 경우 ‘ㅔ’로 적는다.
<보기> 멧등(=묏등), 으사/이사(=의사(醫師))
(6) 받침에 ‘ㅇ’ 음이 있던 것이 다음 음절의 초성으로 발음되기도 하는 것은 ‘ㆁ’으로 표기하는 것이 옳으나, ‘ㅇ’ 글자와 구분이 잘 되지 않으므로 종성에 ‘ㅇ’ 자를 써서 표기한다. <보기> 게이/겡이(=고양이), 껠배이/껠뱅이(=게으름뱅이), 꽁대이/꽁댕이(=꼬리)
[3] 약자 및 기호의 원 이름이나 뜻은 다음과 같다.
(1) 명 명사, 대 대명사, 수 수사, 동 동사, 형 형용사, 관 관형사, 부 부사, 감 감탄사, 조 조사, 어미 용언의 활용 어미, 접두 접두사 접미 접미사 관용어, 속담 속담, 연어 두 낱말 이상이 어형이 변한 채 이어져 있는 것, 참고 참고할 사항, 준말 줄어진 말
(2) 기호 : [ ] 대괄호 발음
: 쌍점 장음
↑화살표 성조(높은 소리)
¶ 단락기호 예문",사투리,한국어,,2021-12-10 00:00:00,저작물양도계약서,진주시청,,,,제1유형,저작물,보호저작물,○,상업적이용가능,○,○,○,○,○,○,○,,2091-12-10 00:00:00,,
